instrument,datetime,nb_hold_pct,nb_hold_mv,nb_hold_chg
SZ002759,2023-03-13,0.09,6836788.0,
SZ002759,2023-03-14,0.11,8492544.0,107000.0
SZ002759,2023-03-15,0.11,8578752.5,-3090.0
SZ002759,2023-03-16,0.14,10028027.1,96680.0
SZ002759,2023-03-17,0.12,8668092.6,-80100.0
SZ002759,2023-03-20,0.1,7824100.9,-58100.0
SZ002759,2023-03-21,0.1,7636369.2,-14700.0
SZ002759,2023-03-22,0.25,18862380.84,627853.0
SZ002759,2023-03-23,0.25,18668034.56,-13200.0
SZ002759,2023-03-24,0.27,20162626.68,92263.0
SZ002759,2023-03-27,0.27,20255166.0,-8719.0
SZ002759,2023-03-28,0.23,17229395.07,-146900.0
SZ002759,2023-03-29,0.23,16691611.2,-30000.0
SZ002759,2023-03-30,0.23,15960368.11,-5660.0
SZ002759,2023-03-31,0.26,18365699.44,155700.0
SZ002759,2023-04-03,0.26,18067002.25,-19800.0
SZ002759,2023-04-04,0.25,16833450.1,-45900.0
SZ002759,2023-04-11,0.25,17399698.62,16712.0
SZ002759,2023-04-12,0.24,16484974.04,-41800.0
SZ002759,2023-04-13,0.25,16971002.07,44500.0
SZ002759,2023-04-14,0.25,16885964.8,-22507.0
SZ002759,2023-04-17,0.24,16667008.4,-16440.0
SZ002759,2023-04-18,0.26,17758867.84,61800.0
SZ002759,2023-04-19,0.25,16636067.91,-46169.0
SZ002759,2023-04-20,0.25,15828209.67,3676.0
SZ002759,2023-04-21,0.23,14648696.92,-61100.0
SZ002759,2023-04-24,0.27,16605315.02,137100.0
SZ002759,2023-04-25,0.34,19900548.84,319087.0
SZ002759,2023-04-26,0.37,21985863.64,103463.0
SZ002759,2023-04-27,0.37,21849870.74,1200.0
SZ002759,2023-04-28,0.35,20867896.03,-90100.0
SZ002759,2023-05-04,0.35,20346672.78,-11300.0
SZ002759,2023-05-05,0.33,19183537.74,-58636.0
SZ002759,2023-05-08,0.36,21169904.91,132400.0
SZ002759,2023-05-09,0.35,20510267.31,-57170.0
SZ002759,2023-05-10,0.37,22235201.43,93458.0
SZ002759,2023-05-11,0.4,24656826.6,109489.0
SZ002759,2023-05-12,0.32,19273076.18,-305444.0
SZ002759,2023-05-15,0.38,23160249.16,234880.0
SZ002759,2023-05-16,0.37,22317852.42,-58500.0
SZ002759,2023-05-17,0.3,18741832.11,-271037.0
SZ002759,2023-05-18,0.26,16224697.44,-177227.0
SZ002759,2023-05-19,0.25,15265577.04,-49900.0
SZ002759,2023-05-22,0.28,17380332.84,149600.0
SZ002759,2023-05-23,0.26,16212725.1,-80996.0
SZ002759,2023-05-24,0.25,15467523.61,-34519.0
SZ002759,2023-05-25,0.23,14115541.44,-87773.0
SZ002759,2023-05-31,0.18,11078994.13,-29700.0
SZ002759,2023-06-01,0.25,15127056.2,284763.0
SZ002759,2023-06-07,0.16,9306302.5,-144700.0
SZ002759,2023-06-08,0.19,10764690.3,111800.0
SZ002759,2023-06-09,0.08,4803119.13,-432043.0
SZ002759,2023-06-14,0.08,4713647.97,-151100.0
SZ002759,2023-06-15,0.19,11015882.3,453100.0
SZ002759,2023-06-21,0.09,5089878.76,-25654.0
SZ002759,2023-06-28,0.15,8636916.4,-79600.0
SZ002759,2023-06-29,0.21,11932236.7,234764.0
SZ002759,2023-07-05,0.46,26050201.83,100191.0
SZ002759,2023-07-06,0.44,24990558.0,-72691.0
SZ002759,2023-07-12,0.47,26016248.64,113678.0
SZ002759,2023-07-13,0.47,25783261.6,-23200.0
SZ002759,2023-07-19,0.21,11769355.2,-144043.0
SZ002759,2023-07-20,0.27,14607912.0,211652.0
SZ002759,2023-07-26,0.34,18932109.6,36892.0
SZ002759,2023-07-27,0.3,16309413.88,-183800.0
SZ002759,2023-08-02,0.52,29088990.0,105400.0
SZ002759,2023-08-03,0.55,30565277.0,101000.0
SZ002759,2023-08-09,0.08,4849934.32,-8400.0
SZ002759,2023-08-10,0.05,3135498.24,-128100.0
SZ002759,2023-08-16,0.04,2636568.2,51000.0
SZ002759,2023-08-17,0.08,4569744.2,149280.0
SZ002759,2023-08-23,0.07,3572554.23,66163.0
SZ002759,2023-08-24,0.04,2389920.46,-96948.0
SZ002759,2023-08-30,0.09,4687076.16,-4800.0
SZ002759,2023-08-31,0.14,7174770.12,207500.0
SZ002759,2023-09-06,0.25,13077365.6,278700.0
SZ002759,2023-09-07,0.21,10760897.56,-170300.0
SZ002759,2023-09-13,0.28,14175035.28,185600.0
SZ002759,2023-09-14,0.21,10378696.32,-293100.0
SZ002759,2023-09-15,0.21,10328304.36,-3500.0
SZ002759,2023-09-20,0.17,8336148.48,-106700.0
SZ002759,2023-09-21,0.15,7244387.92,-86200.0
SZ002759,2023-09-27,0.15,7322569.24,354600.0
SZ002759,2023-09-28,0.16,7913442.72,43100.0
SZ002759,2023-10-11,0.19,9063886.4,60120.0
SZ002759,2023-10-12,0.42,21086376.48,974800.0
SZ002759,2023-10-13,0.39,18585212.14,-158887.0
SZ002759,2023-10-16,0.26,12269452.15,-512920.0
SZ002759,2023-10-17,0.33,15525158.05,274900.0
SZ002759,2023-10-18,0.23,10955716.8,-377720.0
SZ002759,2023-10-19,0.27,12805956.8,165200.0
SZ002759,2023-10-20,0.37,17481900.03,407800.0
SZ002759,2023-10-24,0.44,20086757.79,256800.0
SZ002759,2023-10-25,0.43,20211626.25,-11400.0
SZ002759,2023-10-26,0.4,18262011.96,-160208.0
SZ002759,2023-10-27,0.55,26039790.74,620100.0
SZ002759,2023-10-30,0.55,26322437.7,-6700.0
SZ002759,2023-10-31,0.58,27541899.0,134799.0
SZ002759,2023-11-01,0.59,28129857.0,30000.0
SZ002759,2023-11-02,0.59,28255689.0,31800.0
SZ002759,2023-11-03,0.61,29426358.4,73000.0
SZ002759,2023-11-06,0.67,32614961.6,228300.0
SZ002759,2023-11-07,0.71,34810986.7,177613.0
SZ002759,2023-11-08,0.67,32999422.77,-149900.0
SZ002759,2023-11-09,0.69,33944640.84,81900.0
SZ002759,2023-11-10,0.67,32722880.19,-91200.0
SZ002759,2023-11-13,0.64,31435237.91,-117800.0
SZ002759,2023-11-14,0.61,29959853.12,-117900.0
SZ002759,2023-11-15,0.67,33190506.14,240100.0
SZ002759,2023-11-16,0.63,30481333.26,-191700.0
SZ002759,2023-11-17,0.63,30870636.63,13200.0
SZ002759,2023-11-20,0.65,32486715.65,104000.0
SZ002759,2023-11-21,0.59,29272514.79,-262700.0
SZ002759,2023-11-22,0.54,26072109.82,-212500.0
SZ002759,2023-11-23,0.56,27335211.75,105608.0
SZ002759,2023-11-24,0.55,25954016.55,-79300.0
SZ002759,2023-11-27,0.53,25205763.44,-43800.0
SZ002759,2023-11-28,0.59,28170461.55,235700.0
SZ002759,2023-11-29,0.57,27151095.44,-73923.0
SZ002759,2023-11-30,0.51,23606342.28,-268600.0
SZ002759,2023-12-01,0.5,23141570.06,-43100.0
SZ002759,2023-12-04,0.5,22975769.38,-3800.0
SZ002759,2023-12-05,0.51,23155036.34,49700.0
SZ002759,2023-12-06,0.68,31346276.38,697000.0
SZ002759,2023-12-07,0.67,30829855.14,-26300.0
SZ002759,2023-12-08,0.77,34782165.6,415202.0
SZ002759,2023-12-11,0.77,34364456.4,-12100.0
SZ002759,2023-12-12,0.61,26552685.6,-661000.0
SZ002759,2023-12-13,0.52,22273556.33,-355879.0
SZ002759,2023-12-14,0.55,23186546.3,94920.0
SZ002759,2023-12-15,0.61,26051473.56,263500.0
SZ002759,2023-12-18,0.56,28627836.63,339600.0
SZ002759,2023-12-19,0.55,28019587.68,-74500.0
SZ002759,2023-12-20,0.55,27790587.37,7700.0
SZ002759,2023-12-21,0.58,30376153.83,181900.0
SZ002759,2023-12-22,0.65,34107636.3,342100.0
SZ002759,2023-12-27,0.61,31201301.26,-209900.0
SZ002759,2023-12-28,0.79,42349743.32,924120.0
SZ002759,2023-12-29,0.83,44654742.01,183100.0
SZ002759,2024-01-02,0.76,41016290.83,-350200.0
SZ002759,2024-01-03,0.74,40060653.83,-89900.0
SZ002759,2024-01-04,0.66,35607595.01,-412600.0
SZ002759,2024-01-05,0.66,35087444.73,-23900.0
SZ002759,2024-01-08,0.69,36145571.84,197700.0
SZ002759,2024-01-09,0.77,40113272.43,391300.0
SZ002759,2024-01-10,0.81,42322444.75,207878.0
SZ002759,2024-01-11,0.92,49163200.45,531000.0
SZ002759,2024-01-12,0.95,50621911.47,147380.0
SZ002759,2024-01-15,0.93,48731730.63,-108100.0
SZ002759,2024-01-16,0.9,47284256.21,-148360.0
SZ002759,2024-01-17,0.85,43669206.68,-235800.0
SZ002759,2024-01-18,0.77,39066000.27,-381000.0
SZ002759,2024-01-19,0.74,36959608.54,-185700.0
