instrument,datetime,nb_hold_pct,nb_hold_mv,nb_hold_chg
SZ001270,2023-03-13,0.02,4452793.14,
SZ001270,2023-03-14,0.09,15121963.5,73900.0
SZ001270,2023-03-15,0.08,12983819.36,-12400.0
SZ001270,2023-03-16,0.13,20710638.04,55815.0
SZ001270,2023-03-17,0.12,17931869.56,-11191.0
SZ001270,2023-03-20,0.18,25389653.03,73000.0
SZ001270,2023-03-21,0.15,21499052.26,-33796.0
SZ001270,2023-03-22,0.16,21437933.22,1160.0
SZ001270,2023-03-23,0.14,19705159.76,-22868.0
SZ001270,2023-03-24,0.09,13105751.3,-48900.0
SZ001270,2023-03-27,0.09,14243698.17,4000.0
SZ001270,2023-03-28,0.11,15716902.35,12900.0
SZ001270,2023-03-29,0.06,9106223.02,-47010.0
SZ001270,2023-03-30,0.07,9551185.35,4300.0
SZ001270,2023-03-31,0.06,7896186.06,-13300.0
SZ001270,2023-04-03,0.12,17329447.76,75809.0
SZ001270,2023-04-04,0.07,10531327.68,-58009.0
SZ001270,2023-04-11,0.1,14726828.05,33400.0
SZ001270,2023-04-12,0.09,13519058.33,-8300.0
SZ001270,2023-04-13,0.07,9882718.93,-28200.0
SZ001270,2023-04-14,0.12,17344557.63,60100.0
SZ001270,2023-04-17,0.22,33039684.16,104909.0
SZ001270,2023-04-18,0.18,27474063.1,-42181.0
SZ001270,2023-04-19,0.17,25930721.01,-10300.0
SZ001270,2023-04-20,0.08,13370151.62,-95596.0
SZ001270,2023-04-21,0.05,7396100.18,-42600.0
SZ001270,2023-04-24,0.13,18986240.48,95900.0
SZ001270,2023-04-25,0.09,12882253.5,-44800.0
SZ001270,2023-04-26,0.07,9636893.4,-28000.0
SZ001270,2023-04-27,0.11,15645163.97,48300.0
SZ001270,2023-04-28,0.1,14671752.55,-8800.0
SZ001270,2023-05-04,0.06,8857218.65,-47700.0
SZ001270,2023-05-05,0.05,7659498.0,-7600.0
SZ001270,2023-05-10,0.07,9533479.53,-46400.0
SZ001270,2023-05-11,0.09,9766419.25714286,1119.8
SZ001270,2023-05-17,0.08,11793803.6,-15620.0
SZ001270,2023-05-18,0.08,11616260.4,80.0
SZ001270,2023-05-24,0.07,9327823.9,16740.0
SZ001270,2023-05-25,0.06,7924797.0,-15980.0
SZ001270,2023-05-31,0.15,18524423.9,103420.0
SZ001270,2023-06-01,0.16,19980845.45,12000.0
SZ001270,2023-06-07,0.22,28496097.4,68648.0
SZ001270,2023-06-08,0.17,21839034.02,-80080.0
SZ001270,2023-06-09,0.18,22154440.0,10258.0
SZ001270,2023-06-14,0.15,18327660.68,-79500.0
SZ001270,2023-06-15,0.09,11185094.16,-89594.0
SZ001270,2023-06-21,0.34,46159465.0,-37773.0
SZ001270,2023-06-28,0.21,28500452.2,-76123.0
SZ001270,2023-06-29,0.45,61773358.6,366119.0
SZ001270,2023-07-05,0.62,92432741.85,127038.0
SZ001270,2023-07-06,0.63,92734921.44,20831.0
SZ001270,2023-07-12,0.55,84360935.16,123860.0
SZ001270,2023-07-13,0.5,76876657.08,-85880.0
SZ001270,2023-07-19,0.6,85551825.84,117452.0
SZ001270,2023-07-20,0.69,94957140.42,149200.0
SZ001270,2023-07-26,0.46,61645360.0,-274185.0
SZ001270,2023-07-27,0.43,56733496.26,-42259.0
SZ001270,2023-08-02,0.33,44848799.52,-20600.0
SZ001270,2023-08-03,0.33,45346776.9,2054.0
SZ001270,2023-08-09,0.41,56666880.1,100452.0
SZ001270,2023-08-10,0.53,75187038.68,184065.0
SZ001270,2023-08-16,0.3,38303397.99,-59700.0
SZ001270,2023-08-17,0.36,47450754.45,89420.0
SZ001270,2023-08-23,0.32,40487550.37,-14860.0
SZ001270,2023-08-24,0.34,43986742.11,37320.0
SZ001270,2023-08-30,0.59,79967830.8,168260.0
SZ001270,2023-08-31,0.79,107818672.96,308838.0
SZ001270,2023-09-06,0.69,97508472.5,48074.0
SZ001270,2023-09-07,0.58,82563439.77,-174236.0
SZ001270,2023-09-13,0.57,79395849.76,129995.0
SZ001270,2023-09-14,0.56,77222481.28,-18520.0
SZ001270,2023-09-15,0.65,89770736.04,150380.0
SZ001270,2023-09-20,0.66,84283339.4,-63455.0
SZ001270,2023-09-21,0.61,76630400.82,-90565.0
SZ001270,2023-09-27,0.55,70010548.11,103644.0
