instrument,datetime,nb_hold_pct,nb_hold_mv,nb_hold_chg
SH600114,2017-03-16,0.25,17447180.48,
SH600114,2017-03-17,0.25,17415269.28,28000.0
SH600114,2017-03-20,0.25,17317440.0,3984.0
SH600114,2017-03-21,0.27,17923876.32,50100.0
SH600114,2017-03-22,0.26,17993984.04,-13200.0
SH600114,2017-03-23,0.25,17147143.2,-41000.0
SH600114,2017-03-24,0.25,17607618.56,-2900.0
SH600114,2017-03-27,0.26,18133789.12,33900.0
SH600114,2017-03-28,0.29,20620481.84,120900.0
SH600114,2017-03-29,0.28,19635896.04,-48300.0
SH600114,2017-03-30,0.28,19098905.76,-17300.0
SH600114,2017-03-31,0.28,19592910.0,16727.0
SH600114,2017-04-05,0.29,21142755.52,45773.0
SH600114,2017-04-06,0.29,21169978.32,-4600.0
SH600114,2017-04-07,0.31,22289750.07,62935.0
SH600114,2017-04-10,0.29,21588449.36,-63500.0
SH600114,2017-04-11,0.29,21555338.09,3600.0
SH600114,2017-04-12,0.29,21141964.01,-300.0
SH600114,2017-04-18,0.38,27965775.88,358310.0
SH600114,2017-04-19,0.31,22711006.5,-292243.0
SH600114,2017-04-20,0.41,29137341.75,394605.0
SH600114,2017-04-21,0.36,25268946.32,-202379.0
SH600114,2017-04-24,0.31,22204038.45,-167333.0
SH600114,2017-04-25,0.33,23094379.11,61800.0
SH600114,2017-04-26,0.31,21734497.89,-79700.0
SH600114,2017-04-27,0.29,20754116.97,-64500.0
SH600114,2017-04-28,0.3,20991170.49,10500.0
SH600114,2017-05-04,0.29,20253662.58,-19341.0
SH600114,2017-05-05,0.3,20414020.59,19261.0
SH600114,2017-05-08,0.31,20925485.6,65215.0
SH600114,2017-05-09,0.31,20901541.78,5000.0
SH600114,2017-05-10,0.33,21662631.66,77900.0
SH600114,2017-05-11,0.31,20377552.68,-87270.0
SH600114,2017-05-12,0.31,20377552.68,0.0
SH600114,2017-05-15,0.31,20377552.68,0.0
SH600114,2017-05-16,0.31,20377552.68,0.0
SH600114,2017-05-17,0.31,20377552.68,0.0
SH600114,2017-05-18,0.31,20377552.68,0.0
SH600114,2017-05-19,0.34,21010816.86,105891.0
SH600114,2017-05-22,0.34,20881369.62,-11400.0
SH600114,2017-05-23,0.38,23035027.4,149351.0
SH600114,2017-05-24,0.47,27891342.57,346861.0
SH600114,2017-05-25,0.47,28990208.59,21500.0
SH600114,2017-05-26,0.31,19351670.31,-623210.0
SH600114,2017-05-31,0.3,18598034.95,-35200.0
SH600114,2017-06-01,0.28,16591773.1,-58426.0
SH600114,2017-06-02,0.29,16835604.3,4400.0
SH600114,2017-06-05,0.29,17169744.95,2200.0
SH600114,2017-06-06,0.29,17674986.15,21000.0
SH600114,2017-06-07,0.31,19411990.0,59389.0
