instrument,datetime,nb_hold_pct,nb_hold_mv,nb_hold_chg
SH688319,2023-03-13,0.0,12582.0,
SH688319,2023-03-14,0.0,464074.24,21208.0
SH688319,2023-03-15,0.01,985518.12,23420.0
SH688319,2023-03-16,0.04,2913933.12,88500.0
SH688319,2023-03-17,0.07,4489808.25,70447.0
SH688319,2023-03-20,0.07,4434245.42,451.0
SH688319,2023-03-21,0.07,4562777.4,3720.0
SH688319,2023-03-22,0.04,2604967.54,-89452.0
SH688319,2023-03-23,0.06,3825718.61,57163.0
SH688319,2023-03-24,0.14,9046341.31,225824.0
SH688319,2023-03-27,0.05,3383592.5,-247731.0
SH688319,2023-03-28,0.03,2410417.88,-43122.0
SH688319,2023-03-29,0.01,928414.62,-67866.0
SH688319,2023-03-30,0.01,1071958.3,6237.0
SH688319,2023-03-31,0.02,1714885.9,29628.0
SH688319,2023-04-03,0.02,1738641.83,2332.0
SH688319,2023-04-04,0.02,1800102.4,2601.0
SH688319,2023-04-11,0.06,4139848.05,107257.0
SH688319,2023-04-12,0.11,7248604.03,152156.0
SH688319,2023-04-13,0.1,6159747.15,-52132.0
SH688319,2023-04-14,0.14,8990497.04,115201.0
SH688319,2023-04-17,0.14,9202078.25,19383.0
SH688319,2023-04-18,0.13,8036703.66,-45119.0
SH688319,2023-04-19,0.13,7974572.16,670.0
SH688319,2023-04-20,0.14,8459912.5,46974.0
SH688319,2023-04-21,0.16,9654543.81,44217.0
SH688319,2023-04-24,0.12,7415040.0,-101815.0
SH688319,2023-04-25,0.09,5164780.32,-105074.0
SH688319,2023-04-26,0.16,9205630.84,207376.0
SH688319,2023-04-27,0.18,10074571.58,45452.0
SH688319,2023-04-28,0.11,6886522.72,-185502.0
SH688319,2023-05-04,0.13,8099700.7,53986.0
SH688319,2023-05-05,0.12,7175339.6,-35430.0
SH688319,2023-05-08,0.1,6354858.6,-44562.0
SH688319,2023-05-09,0.07,4366401.38,-88021.0
SH688319,2023-05-10,0.07,4424492.6,6993.0
SH688319,2023-05-11,0.07,4084319.75,-19169.0
SH688319,2023-05-12,0.07,4079042.4,1739.0
SH688319,2023-05-15,0.06,3711978.49,-20019.0
SH688319,2023-05-16,0.14,8198282.58,215933.0
SH688319,2023-05-17,0.13,7888955.52,-16218.0
SH688319,2023-05-18,0.13,8282670.76,257.0
SH688319,2023-05-19,0.14,9195021.15,36612.0
SH688319,2023-05-22,0.14,8759769.0,-22357.0
SH688319,2023-05-23,0.13,8514481.02,-9651.0
SH688319,2023-05-24,0.11,6988733.46,-73539.0
SH688319,2023-05-25,0.08,5272321.36,-75582.0
SH688319,2023-05-29,0.09,5740714.23,16847.0
SH688319,2023-05-30,0.05,3463057.23,-102040.0
SH688319,2023-05-31,0.05,3142143.04,-15175.0
SH688319,2023-06-01,0.04,2712047.28,-19996.0
SH688319,2023-06-02,0.06,3962918.9,52910.0
SH688319,2023-06-05,0.14,10085455.32,245817.0
SH688319,2023-06-06,0.24,16585901.64,276898.0
SH688319,2023-06-07,0.24,16687194.98,13282.0
SH688319,2023-06-08,0.23,15505937.16,-45310.0
SH688319,2023-06-09,0.29,19782043.8,186201.0
SH688319,2023-06-12,0.3,20149678.33,18493.0
SH688319,2023-06-13,0.32,20803209.06,59306.0
SH688319,2023-06-14,0.35,22321508.3,78814.0
SH688319,2023-06-15,0.36,22294185.43,37144.0
SH688319,2023-06-16,0.28,17397335.52,-232685.0
SH688319,2023-06-19,0.28,17327522.63,1699.0
SH688319,2023-06-20,0.28,17182664.46,-290.0
SH688319,2023-06-21,0.2,12515507.2,-222739.0
SH688319,2023-06-28,0.2,12254535.51,-31898.0
SH688319,2023-06-29,0.21,13471230.85,44910.0
SH688319,2023-07-05,0.15,9655595.0,-68314.0
SH688319,2023-07-06,0.14,9157194.83,-19584.0
SH688319,2023-07-12,0.11,7354269.0,-158746.0
SH688319,2023-07-13,0.12,7616892.78,17218.0
SH688319,2023-07-19,0.07,4071767.4,-311368.0
SH688319,2023-07-20,0.04,2384991.84,-91634.0
SH688319,2023-07-26,0.09,5507332.75,102405.0
SH688319,2023-07-27,0.08,4825735.18,-34738.0
SH688319,2023-08-02,0.14,7846127.94,81888.0
SH688319,2023-08-03,0.17,9408360.52,83705.0
SH688319,2023-08-09,0.21,9887997.36,-95781.0
SH688319,2023-08-10,0.23,10936266.12,37812.0
SH688319,2023-08-16,0.33,15726884.36,41160.0
SH688319,2023-08-17,0.34,15946726.25,20036.0
SH688319,2023-08-23,0.39,16981253.6,115853.0
SH688319,2023-08-24,0.45,19545118.95,151297.0
SH688319,2023-08-30,0.52,25158484.98,119860.0
SH688319,2023-08-31,0.52,24600563.1,-18297.0
SH688319,2023-09-06,0.4,18626916.0,-72111.0
SH688319,2023-09-07,0.36,16415316.16,-122204.0
SH688319,2023-09-13,0.41,20090538.37,-126774.0
SH688319,2023-09-14,0.38,18402904.9,-88911.0
SH688319,2023-09-15,0.5,25270785.38,356420.0
SH688319,2023-09-20,0.37,19125944.64,-13135.0
SH688319,2023-09-21,0.35,17200657.63,-83515.0
SH688319,2023-09-27,0.34,17809362.41,134939.0
SH688319,2023-09-28,0.26,13705168.4,-230249.0
SH688319,2023-10-11,0.3,17303442.06,216573.0
SH688319,2023-10-12,0.21,12473978.4,-252215.0
SH688319,2023-10-13,0.23,13967879.48,69356.0
SH688319,2023-10-16,0.22,12669309.0,-46928.0
SH688319,2023-10-17,0.25,14536882.08,106298.0
SH688319,2023-10-18,0.28,15401306.23,66671.0
SH688319,2023-10-19,0.32,17232169.64,113005.0
SH688319,2023-10-20,0.23,12861964.4,-244038.0
SH688319,2023-10-24,0.38,20588179.92,430659.0
SH688319,2023-10-25,0.5,26268215.35,344456.0
SH688319,2023-10-26,0.55,29216425.8,137991.0
SH688319,2023-10-27,0.56,32230368.0,37874.0
SH688319,2023-10-30,0.4,23325864.6,-462246.0
SH688319,2023-10-31,0.36,20987000.0,-122804.0
SH688319,2023-11-01,0.4,22753130.65,114493.0
SH688319,2023-11-02,0.37,21303797.87,-70780.0
SH688319,2023-11-03,0.36,20869469.64,-48545.0
SH688319,2023-11-06,0.42,25217920.0,167882.0
SH688319,2023-11-07,0.42,25111161.12,-1056.0
SH688319,2023-11-08,0.44,27012666.88,72528.0
SH688319,2023-11-09,0.46,28453358.67,69117.0
SH688319,2023-11-10,0.47,28876603.36,20779.0
SH688319,2023-11-13,0.49,29767256.66,52550.0
SH688319,2023-11-14,0.53,32686790.4,121352.0
SH688319,2023-11-15,0.51,32431573.48,-76183.0
SH688319,2023-11-16,0.46,28837436.42,-143185.0
SH688319,2023-11-17,0.6,39567309.01,424791.0
SH688319,2023-11-20,0.48,27707706.99,-347324.0
SH688319,2023-11-21,0.65,37132510.3,479130.0
SH688319,2023-11-22,0.55,30676373.08,-298737.0
SH688319,2023-11-23,0.65,36487263.25,307313.0
SH688319,2023-11-24,0.65,36626854.95,-18060.0
SH688319,2023-11-27,0.69,40407193.08,140912.0
SH688319,2023-11-28,0.88,50784515.04,524169.0
SH688319,2023-11-29,0.82,46949333.28,-166920.0
SH688319,2023-11-30,0.78,44788438.68,-102357.0
SH688319,2023-12-01,0.85,48079261.26,179304.0
SH688319,2023-12-04,0.74,41665845.6,-302799.0
SH688319,2023-12-05,0.78,42949701.9,124747.0
SH688319,2023-12-06,0.8,43381615.8,53621.0
SH688319,2023-12-07,0.92,45507600.06,346110.0
