instrument,datetime,nb_hold_pct,nb_hold_mv,nb_hold_chg
SZ002046,2023-03-13,0.0,535075.17,
SZ002046,2023-03-14,0.05,3433823.83,243500.0
SZ002046,2023-03-15,0.09,6287692.8,229249.0
SZ002046,2023-03-16,0.08,5298190.2,-67700.0
SZ002046,2023-03-17,0.16,10158537.4,411513.0
SZ002046,2023-03-20,0.15,9414547.26,-64400.0
SZ002046,2023-03-21,0.16,10533119.58,76900.0
SZ002046,2023-03-22,0.16,10670628.28,18800.0
SZ002046,2023-03-23,0.17,11121577.12,33063.0
SZ002046,2023-03-24,0.22,14708251.32,282318.0
SZ002046,2023-03-27,0.19,12211796.88,-200000.0
SZ002046,2023-03-28,0.13,8559148.38,-286500.0
SZ002046,2023-03-29,0.21,13174971.3,396396.0
SZ002046,2023-03-30,0.31,19259135.1,524400.0
SZ002046,2023-03-31,0.44,28028344.56,715434.0
SZ002046,2023-04-03,0.73,47462406.75,1529871.0
SZ002046,2023-04-04,0.87,56090195.55,729302.0
SZ002046,2023-04-11,0.83,53181369.23,-181000.0
SZ002046,2023-04-12,0.75,48521091.7,-435387.0
SZ002046,2023-04-13,0.5,31617354.86,-1327448.0
SZ002046,2023-04-14,0.4,25899143.38,-512580.0
SZ002046,2023-04-17,0.44,28540672.27,220311.0
SZ002046,2023-04-18,0.35,22998220.2,-510599.0
SZ002046,2023-04-19,0.32,21114925.78,-141875.0
SZ002046,2023-04-20,0.24,15964776.66,-417162.0
SZ002046,2023-04-21,0.18,11577779.52,-332884.0
SZ002046,2023-04-24,0.2,11909528.54,87400.0
SZ002046,2023-04-25,0.15,9164841.3,-230568.0
SZ002046,2023-04-26,0.22,13416704.0,363235.0
SZ002046,2023-04-27,0.28,16851335.6,289400.0
SZ002046,2023-04-28,0.46,28655481.76,995824.0
SZ002046,2023-05-04,0.56,35334535.68,513848.0
SZ002046,2023-05-05,0.53,32690734.7,-141906.0
SZ002046,2023-05-08,0.69,43526637.0,843014.0
SZ002046,2023-05-09,0.59,36595260.0,-570300.0
SZ002046,2023-05-10,0.6,37298727.13,57403.0
SZ002046,2023-05-11,0.62,38511565.83,131900.0
SZ002046,2023-05-12,0.62,37781061.2,-17447.0
SZ002046,2023-05-15,0.64,39566269.56,137900.0
SZ002046,2023-05-16,0.64,38689414.12,-4600.0
SZ002046,2023-05-17,0.84,51461671.8,1022600.0
SZ002046,2023-05-18,0.87,54340065.0,188894.0
SZ002046,2023-05-19,0.88,54768577.5,64800.0
SZ002046,2023-05-22,0.84,51331975.0,-245600.0
SZ002046,2023-05-23,0.77,46472056.0,-372800.0
SZ002046,2023-05-24,0.81,49744324.0,219750.0
SZ002046,2023-05-25,0.76,46340932.57,-242037.0
SZ002046,2023-05-29,0.66,39535458.75,-554300.0
SZ002046,2023-05-30,0.64,37909130.93,-102100.0
SZ002046,2023-05-31,0.56,33019019.0,-410434.0
SZ002046,2023-06-01,0.51,30282220.8,-273601.0
SZ002046,2023-06-02,0.56,33902265.6,277392.0
SZ002046,2023-06-05,0.54,32367151.5,-130995.0
SZ002046,2023-06-06,0.32,18912517.73,-1141022.0
SZ002046,2023-06-07,0.26,15356211.15,-318184.0
SZ002046,2023-06-08,0.21,12155075.85,-286714.0
SZ002046,2023-06-09,0.22,12770233.2,53824.0
SZ002046,2023-06-12,0.31,18553029.0,504210.0
SZ002046,2023-06-14,0.31,17785882.8,-16400.0
SZ002046,2023-06-15,0.54,32945763.56,1238077.0
SZ002046,2023-06-21,0.92,61140123.52,490765.0
SZ002046,2023-06-28,1.16,77820031.8,-756179.0
SZ002046,2023-06-29,1.21,82354080.9,252697.0
SZ002046,2023-07-05,1.35,90101909.25,1061865.0
SZ002046,2023-07-06,1.27,85754500.32,-437729.0
SZ002046,2023-07-12,1.33,88338512.5,-82200.0
SZ002046,2023-07-13,1.31,88203240.9,-116471.0
SZ002046,2023-07-19,1.34,88506335.83,-21829.0
SZ002046,2023-07-20,1.33,86125105.82,-72500.0
SZ002046,2023-07-26,1.43,89769411.84,99250.0
SZ002046,2023-07-27,1.44,89595386.44,82400.0
SZ002046,2023-08-02,1.38,85394000.44,66500.0
SZ002046,2023-08-03,1.32,82253100.96,-280700.0
SZ002046,2023-08-09,1.33,79808379.84,141300.0
SZ002046,2023-08-10,1.32,79850460.64,-27200.0
SZ002046,2023-08-16,1.12,63586499.24,-207700.0
SZ002046,2023-08-17,1.05,61849082.88,-357100.0
SZ002046,2023-08-23,0.72,40669052.34,-417900.0
SZ002046,2023-08-24,0.56,31686513.52,-828300.0
SZ002046,2023-08-30,0.64,37901157.45,-25599.0
SZ002046,2023-08-31,0.87,51958785.29,1221668.0
SZ002046,2023-09-06,0.71,43635979.5,29900.0
SZ002046,2023-09-07,0.67,39879291.27,-230600.0
SZ002046,2023-09-13,0.61,36265904.28,184100.0
SZ002046,2023-09-14,0.59,34700731.8,-117798.0
SZ002046,2023-09-15,0.52,30991943.7,-339768.0
SZ002046,2023-09-20,0.54,31291946.4,-211100.0
SZ002046,2023-09-21,0.5,29260255.28,-183100.0
SZ002046,2023-09-27,0.57,34143279.06,438700.0
SZ002046,2023-09-28,0.6,35987934.9,141700.0
SZ002046,2023-10-11,0.6,35471027.27,162700.0
SZ002046,2023-10-12,0.6,35210703.0,-26600.0
SZ002046,2023-10-13,0.58,33208835.48,-114650.0
SZ002046,2023-10-16,0.56,31867379.03,-82800.0
SZ002046,2023-10-17,0.61,34216523.27,258300.0
SZ002046,2023-10-18,0.48,26807059.44,-674269.0
SZ002046,2023-10-19,0.43,23454614.4,-308194.0
SZ002046,2023-10-20,0.38,20847369.18,-241494.0
SZ002046,2023-10-24,0.39,20923362.04,67100.0
SZ002046,2023-10-25,0.46,24816617.28,357000.0
SZ002046,2023-10-26,0.48,26230714.38,114725.0
SZ002046,2023-10-27,0.48,26510632.94,-12800.0
SZ002046,2023-10-30,0.44,25153272.69,-188700.0
SZ002046,2023-10-31,0.13,7184573.8,-1659596.0
SZ002046,2023-11-01,0.31,17071744.58,969671.0
SZ002046,2023-11-02,0.17,9428290.02,-739600.0
SZ002046,2023-11-03,0.5,27612171.06,1706800.0
SZ002046,2023-11-06,0.62,34967016.26,643200.0
SZ002046,2023-11-07,0.65,37095149.58,194000.0
SZ002046,2023-11-08,0.3,18665790.0,-1852316.0
SZ002046,2023-11-09,0.54,32627939.4,1229780.0
SZ002046,2023-11-10,0.6,36311573.1,326500.0
SZ002046,2023-11-13,0.54,35253487.5,-299255.0
SZ002046,2023-11-14,0.67,43563582.6,699980.0
SZ002046,2023-11-15,0.76,49634597.05,437700.0
SZ002046,2023-11-16,0.9,58021153.85,775000.0
SZ002046,2023-11-17,0.99,63287718.2,449400.0
SZ002046,2023-11-20,0.63,44053879.6,-1878090.0
SZ002046,2023-11-21,0.72,48673620.05,469352.0
SZ002046,2023-11-22,0.81,53093331.72,447860.0
SZ002046,2023-11-23,0.69,45994926.78,-627720.0
SZ002046,2023-11-24,0.81,52360838.97,620500.0
SZ002046,2023-11-27,0.88,57145787.55,415000.0
SZ002046,2023-11-28,0.83,53531094.84,-286600.0
SZ002046,2023-11-29,0.82,53109958.5,-45567.0
SZ002046,2023-11-30,0.69,44943275.0,-687315.0
SZ002046,2023-12-01,0.73,47337808.35,225110.0
SZ002046,2023-12-04,0.7,46745585.25,-201960.0
SZ002046,2023-12-05,0.81,53116474.17,621946.0
SZ002046,2023-12-06,0.91,58552371.23,498100.0
SZ002046,2023-12-07,0.84,53439717.87,-362600.0
SZ002046,2023-12-08,0.98,61480060.46,732491.0
SZ002046,2023-12-11,1.15,72783100.3,939893.0
SZ002046,2023-12-12,1.24,76199994.0,432110.0
SZ002046,2023-12-13,1.12,70580978.55,-622800.0
SZ002046,2023-12-14,1.0,63561051.76,-613862.0
SZ002046,2023-12-15,1.06,66122851.04,328900.0
SZ002046,2023-12-18,1.1,67277584.59,173800.0
SZ002046,2023-12-19,1.14,70006843.68,210493.0
SZ002046,2023-12-20,1.07,65100941.64,-339892.0
SZ002046,2023-12-21,1.26,76650857.92,971300.0
