instrument,datetime,nb_hold_pct,nb_hold_mv,nb_hold_chg
SH603322,2024-06-24,0.01,567758.0,
SH603322,2024-06-25,0.05,2141490.0,64400.0
SH603322,2024-06-26,0.26,11050884.0,330000.0
SH603322,2024-06-27,0.18,7488926.36,-126544.0
SH603322,2024-06-28,0.56,23659008.56,602300.0
SH603322,2024-07-02,0.96,44264741.4,626060.0
SH603322,2024-07-03,1.05,47499293.4,139400.0
SH603322,2024-07-04,0.96,42994127.0,-136000.0
SH603322,2024-07-05,1.03,48304062.92,103936.0
SH603322,2024-07-08,0.68,30562949.12,-540520.0
SH603322,2024-07-09,0.59,26628462.0,-151000.0
SH603322,2024-07-10,0.39,17487529.2,-312000.0
SH603322,2024-07-11,0.53,24384321.72,227000.0
SH603322,2024-07-12,0.55,24369632.0,21012.0
SH603322,2024-07-15,0.6,26606834.8,81600.0
SH603322,2024-07-16,0.44,18760381.12,-256600.0
SH603322,2024-07-17,0.41,17885906.24,-44000.0
SH603322,2024-07-18,0.28,12090956.48,-202200.0
SH603322,2024-07-19,0.55,24373483.2,427600.0
SH603322,2024-07-22,0.36,15974200.0,-295864.0
SH603322,2024-07-23,0.17,7355849.6,-306408.0
SH603322,2024-07-24,0.25,10620512.4,123300.0
SH603322,2024-07-25,0.19,8034753.48,-95600.0
SH603322,2024-07-26,0.21,8802799.2,35100.0
SH603322,2024-07-29,0.38,16243554.36,272700.0
SH603322,2024-07-30,0.39,16400485.52,5200.0
SH603322,2024-07-31,0.5,21586117.12,185500.0
SH603322,2024-08-01,0.32,13466045.36,-295000.0
SH603322,2024-08-02,0.31,12897587.2,-16200.0
SH603322,2024-08-05,0.34,13475625.6,53900.0
SH603322,2024-08-06,0.39,15372464.76,78240.0
SH603322,2024-08-07,0.41,16477841.52,34092.0
SH603322,2024-08-08,0.49,19902270.96,117500.0
SH603322,2024-08-09,0.58,23258820.6,151600.0
SH603322,2024-08-12,0.5,19872339.2,-123500.0
SH603322,2024-08-13,0.58,21698078.72,115000.0
SH603322,2024-08-14,0.41,15466236.72,-256200.0
SH603322,2024-08-15,0.56,20734396.8,233620.0
SH603322,2024-08-16,0.64,23614411.04,123700.0
