instrument,datetime,nb_hold_pct,nb_hold_mv,nb_hold_chg
SH688351,2023-09-20,0.34,8905393.84,136283
SH688351,2023-09-21,0.56,14230694.46,273996
SH688351,2023-09-27,0.25,6988300.0,-11544
SH688351,2023-09-28,0.22,6204145.55,-35001
SH688351,2023-10-11,0.36,9602926.58,1462
SH688351,2023-10-12,0.26,7183598.84,-116556
SH688351,2023-10-13,0.26,7167321.0,-7094
SH688351,2023-10-16,0.12,3379100.82,-177183
SH688351,2023-10-17,0.19,5089462.95,84922
SH688351,2023-10-18,0.2,5235677.77,13600
SH688351,2023-10-19,0.14,3586003.5,-75944
SH688351,2023-10-20,0.16,4147422.75,29884
SH688351,2023-10-24,0.25,6478354.05,115424
SH688351,2023-10-25,0.28,7072385.32,33031
SH688351,2023-10-26,0.33,8449878.72,63806
SH688351,2023-10-27,0.97,27488740.35,803023
SH688351,2023-10-30,0.91,25786794.48,-80599
SH688351,2023-10-31,0.76,21658177.28,-182440
SH688351,2023-11-01,0.78,21561380.88,10690
SH688351,2023-11-02,0.69,18950976.0,-106338
SH688351,2023-11-03,0.52,14573844.0,-208458
SH688351,2023-11-06,0.47,13352523.03,-72153
SH688351,2023-11-07,0.64,17688943.03,219970
SH688351,2023-11-08,0.58,16044106.54,-78710
SH688351,2023-11-09,0.51,13915384.86,-90114
SH688351,2023-11-10,0.63,17296955.98,151079
SH688351,2023-11-13,0.62,16692493.35,-14137
SH688351,2023-11-14,0.65,17853310.27,41524
SH688351,2023-11-15,0.84,22957463.34,224177
SH688351,2023-11-16,0.79,21931528.32,-59418
SH688351,2023-11-17,1.05,31072685.64,317373
SH688351,2023-11-20,0.88,26402809.14,-210015
SH688351,2023-11-21,0.77,22326997.5,-132441
SH688351,2023-11-22,0.56,16743595.5,-255330
SH688351,2023-11-23,0.34,10668132.86,-267517
SH688351,2023-11-24,0.22,7102426.3,-150879
SH688351,2023-11-27,0.44,13820802.67,271868
SH688351,2023-11-28,0.52,16670033.75,97648
SH688351,2023-11-29,0.46,15046175.94,-75512
SH688351,2023-11-30,0.45,14949339.0,-6237
SH688351,2023-12-01,0.53,17809185.94,100148
SH688351,2023-12-04,0.53,17258143.3,-9316
SH688351,2023-12-05,0.63,20419703.6,124420
SH688351,2023-12-06,0.59,19390005.47,-41835
SH688351,2023-12-07,0.69,22247174.53,119106
SH688351,2023-12-08,0.43,14774635.59,-321530
SH688351,2023-12-11,0.61,20499783.46,228943
SH688351,2023-12-12,0.64,21039191.25,37431
SH688351,2023-12-13,0.72,23174604.7,94317
SH688351,2023-12-14,0.97,30354799.08,300674
SH688351,2023-12-15,1.1,34193560.94,160942
SH688351,2023-12-18,1.08,33572095.04,-23082
SH688351,2023-12-19,1.21,37535556.1,162886
SH688351,2023-12-20,1.32,40283561.5,146997
SH688351,2023-12-21,1.27,39125102.77,-68508
SH688351,2023-12-22,1.25,37858809.44,-28567
SH688351,2023-12-27,1.23,38322597.91,-14861
SH688351,2023-12-28,1.15,35779151.9,-105121
SH688351,2023-12-29,1.19,37948995.45,52323
SH688351,2024-01-02,1.08,33481889.14,-143424
SH688351,2024-01-03,1.09,33680877.04,17664
SH688351,2024-01-04,1.13,34388672.7,41345
SH688351,2024-01-05,1.39,40284424.68,320613
SH688351,2024-01-08,1.92,52922492.75,662848
SH688351,2024-01-09,1.85,51791593.6,-96971
SH688351,2024-01-10,1.78,49773857.49,-80159
SH688351,2024-01-11,1.77,49990628.64,-20317
SH688351,2024-01-12,1.77,48999477.18,541
SH688351,2024-01-15,1.81,50352371.37,59238
SH688351,2024-01-16,1.77,49193588.15,-47666
SH688351,2024-01-17,1.87,49891128.2,112300
SH688351,2024-01-18,1.85,49363895.88,-21197
SH688351,2024-01-19,1.83,48720442.86,-22449
SH688351,2024-01-22,1.93,48865358.0,121817
SH688351,2024-01-23,1.67,43880544.36,-317737
SH688351,2024-01-24,1.51,39329791.95,-201084
SH688351,2024-01-25,1.13,30865852.38,-463136
SH688351,2024-01-26,0.91,24403173.75,-279734
SH688351,2024-01-29,0.9,23656146.22,-2962
SH688351,2024-01-30,0.88,22816752.0,-32511
SH688351,2024-01-31,0.86,21625910.91,-27975
SH688351,2024-02-01,0.83,21184359.48,-30669
SH688351,2024-02-02,0.72,18084237.63,-140951
SH688351,2024-02-05,0.72,17680172.61,7376
SH688351,2024-02-06,0.69,18252768.78,-40562
SH688351,2024-02-07,0.84,22603033.41,182630
SH688351,2024-02-08,0.79,22009739.04,-60752
SH688351,2024-02-19,0.57,16193919.63,-268142
SH688351,2024-02-20,0.57,16269325.2,-6807
SH688351,2024-02-21,0.54,15509450.7,-32725
SH688351,2024-02-22,0.44,12245566.1,-128245
SH688351,2024-02-23,0.45,12704501.63,19241
SH688351,2024-02-26,0.47,13805415.9,23576
SH688351,2024-02-27,0.31,9540039.2,-197828
SH688351,2024-02-28,0.34,10442004.3,40311
SH688351,2024-02-29,0.31,9883332.72,-45154
SH688351,2024-03-01,0.28,9059123.2,-25964
SH688351,2024-03-04,0.49,15596569.17,246689
SH688351,2024-03-05,0.38,11987459.0,-129541
SH688351,2024-03-06,0.34,10760316.26,-50202
SH688351,2024-03-07,0.38,11974334.4,54354
SH688351,2024-03-08,0.47,14538709.62,110830
SH688351,2024-03-11,0.48,15254862.21,4585
SH688351,2024-03-12,0.41,13481555.7,-81657
SH688351,2024-03-13,0.5,16633982.01,114299
SH688351,2024-03-14,0.54,17585704.34,47725
SH688351,2024-03-15,0.54,17809631.0,-1419
SH688351,2024-03-18,0.46,16106747.8,-106362
SH688351,2024-03-19,0.47,16098829.5,16965
SH688351,2024-03-20,0.4,13811141.75,-88113
SH688351,2024-03-21,0.48,16224450.0,97955
SH688351,2024-03-22,0.55,18186717.98,87113
SH688351,2024-03-25,0.68,21832974.95,157820
SH688351,2024-03-26,0.72,23093865.15,55024
SH688351,2024-03-27,0.65,20625922.52,-87996
SH688351,2024-03-28,0.67,20959656.4,18719
SH688351,2024-04-02,0.59,17911001.8,-90195
SH688351,2024-04-03,0.56,16487066.88,-45217
SH688351,2024-04-08,0.66,19528570.5,131847
SH688351,2024-04-09,0.63,18795052.05,-42680
SH688351,2024-04-10,0.62,18116384.25,-16090
SH688351,2024-04-11,0.6,17267372.85,-24480
SH688351,2024-04-12,0.57,16851551.42,-33739
SH688351,2024-04-15,0.65,18902467.2,100846
SH688351,2024-04-16,0.88,23876217.4,278443
SH688351,2024-04-17,0.91,24723211.56,42857
SH688351,2024-04-18,0.89,24349789.74,-33750
SH688351,2024-04-19,0.91,24385692.16,32164
SH688351,2024-04-22,0.82,23452237.62,-114564
SH688351,2024-04-23,0.48,14876042.1,-413431
SH688351,2024-04-24,0.57,17530837.58,113648
SH688351,2024-04-25,0.6,18442787.58,37942
SH688351,2024-04-26,0.7,21521591.0,121799
SH688351,2024-04-29,0.57,17993973.0,-160414
SH688351,2024-04-30,0.64,20172411.6,84809
SH688351,2024-05-06,0.44,15224960.66,-243974
SH688351,2024-05-07,0.57,19359584.79,157248
SH688351,2024-05-08,0.79,25581889.8,263816
SH688351,2024-05-09,0.77,24899115.06,-17922
SH688351,2024-05-10,0.83,26265824.0,70409
SH688351,2024-05-13,0.78,24369869.52,-59075
SH688351,2024-05-14,0.76,24102867.06,-33210
SH688351,2024-05-16,0.79,24260636.4,39583
SH688351,2024-05-17,0.76,23705859.06,-33293
SH688351,2024-05-20,0.83,25663367.75,82334
