instrument,datetime,nb_hold_pct,nb_hold_mv,nb_hold_chg
SZ002884,2024-06-24,0.01,790895.0,
SZ002884,2024-06-25,0.04,3457503.3,136830.0
SZ002884,2024-06-26,0.06,4393259.0,49500.0
SZ002884,2024-06-27,0.06,4414043.2,4200.0
SZ002884,2024-06-28,0.09,6307776.0,96700.0
SZ002884,2024-07-02,0.11,7851974.49,81067.0
SZ002884,2024-07-03,0.09,6028183.19,-83220.0
SZ002884,2024-07-04,0.16,10476643.14,249896.0
SZ002884,2024-07-05,0.19,12828726.48,128215.0
SZ002884,2024-07-08,0.27,17236686.76,265500.0
SZ002884,2024-07-09,0.28,18630479.28,61600.0
SZ002884,2024-07-10,0.31,19924034.72,94700.0
SZ002884,2024-07-11,0.3,19944817.2,-27400.0
SZ002884,2024-07-12,0.27,17765973.28,-128600.0
SZ002884,2024-07-15,0.3,18975731.84,103000.0
SZ002884,2024-07-16,0.3,18868749.08,10500.0
SZ002884,2024-07-17,0.28,17632434.96,-73912.0
SZ002884,2024-07-18,0.28,18128923.04,23700.0
SZ002884,2024-07-19,0.3,19017451.4,43900.0
SZ002884,2024-07-22,0.32,20050888.88,76200.0
SZ002884,2024-07-23,0.47,28062837.88,545043.0
SZ002884,2024-07-24,0.53,30372681.72,206719.0
SZ002884,2024-07-25,0.51,29127041.58,-74700.0
SZ002884,2024-07-26,0.55,32354334.88,161524.0
SZ002884,2024-07-29,0.51,29832268.02,-151900.0
SZ002884,2024-07-30,0.52,30094153.92,21900.0
SZ002884,2024-07-31,0.58,34416018.72,216000.0
SZ002884,2024-08-01,0.5,29829264.26,-284560.0
SZ002884,2024-08-02,0.51,30347476.84,54500.0
SZ002884,2024-08-05,0.54,31360127.1,105700.0
SZ002884,2024-08-06,0.56,32755277.94,71780.0
SZ002884,2024-08-07,0.57,33564539.68,41100.0
SZ002884,2024-08-08,0.58,34103912.76,41000.0
SZ002884,2024-08-09,0.57,33729451.32,-33400.0
SZ002884,2024-08-12,0.62,36232045.12,167700.0
SZ002884,2024-08-13,0.62,36691583.06,4800.0
SZ002884,2024-08-14,0.6,34930270.2,-77300.0
SZ002884,2024-08-15,0.59,34571770.02,-23600.0
SZ002884,2024-08-16,0.55,31723081.46,-167000.0
