instrument,datetime,nb_hold_pct,nb_hold_mv,nb_hold_chg
SH600575,2023-03-13,0.01,1112034.0,
SH600575,2023-03-14,0.05,5127500.0,1604400.0
SH600575,2023-03-15,0.09,9039750.0,1494000.0
SH600575,2023-03-16,0.07,6973500.0,-755600.0
SH600575,2023-03-17,0.11,11346804.0,1713300.0
SH600575,2023-03-20,0.08,8681000.0,-1030300.0
SH600575,2023-03-21,0.06,6261500.0,-967800.0
SH600575,2023-03-22,0.05,5551500.0,-284000.0
SH600575,2023-03-23,0.05,5541250.0,-4100.0
SH600575,2023-03-24,0.07,7033572.0,574600.0
SH600575,2023-03-27,0.1,9989867.25,1126495.0
SH600575,2023-03-28,0.03,3653771.6,-2444300.0
SH600575,2023-03-29,0.03,3079267.8,-211300.0
SH600575,2023-03-30,0.02,2185286.85,-362700.0
SH600575,2023-03-31,0.04,4215715.0,821405.0
SH600575,2023-04-03,0.03,2978955.0,-504800.0
SH600575,2023-04-04,0.05,5259647.75,930895.0
SH600575,2023-04-11,0.02,2117003.85,-1275600.0
SH600575,2023-04-12,0.06,5876942.85,1547300.0
SH600575,2023-04-13,0.06,6213935.8,128200.0
SH600575,2023-04-14,0.05,5679087.75,-228700.0
SH600575,2023-04-17,0.07,6895980.65,473900.0
SH600575,2023-04-18,0.06,6655025.7,-86600.0
SH600575,2023-04-19,0.04,4736572.75,-772000.0
SH600575,2023-04-20,0.03,2904563.8,-742900.0
SH600575,2023-04-21,0.03,3436888.95,235700.0
SH600575,2023-04-24,0.02,2458342.05,-397500.0
SH600575,2023-04-25,0.02,2379375.0,-16095.0
SH600575,2023-04-26,0.05,5360229.0,1249200.0
SH600575,2023-04-27,0.07,6782342.0,576100.0
SH600575,2023-04-28,0.09,9386118.0,1024800.0
SH600575,2023-05-04,0.17,16637426.0,2873200.0
SH600575,2023-05-05,0.16,16132648.0,-230700.0
SH600575,2023-05-08,0.19,18948497.02,1044102.0
SH600575,2023-05-09,0.24,23987192.04,1969525.0
SH600575,2023-05-10,0.27,26696929.77,1117500.0
SH600575,2023-05-11,0.29,28591720.92,709694.0
SH600575,2023-05-12,0.26,26625349.34,-863500.0
SH600575,2023-05-15,0.27,27058656.13,212700.0
SH600575,2023-05-16,0.24,23733730.13,-1314200.0
SH600575,2023-05-17,0.28,28001208.3,1599945.0
SH600575,2023-05-18,0.28,27797718.3,-79800.0
