instrument,datetime,nb_hold_pct,nb_hold_mv,nb_hold_chg
SH600029,2023-01-12,5.9,4650047220.15,-533200
SH600029,2023-01-13,5.95,4790987853.36,5646963
SH600029,2023-01-19,5.92,4661726330.8,965109
SH600029,2023-01-20,5.96,4783819374.7,3984738
SH600029,2023-02-02,5.96,4422142803.54,1597200
SH600029,2023-02-03,5.95,4353386744.85,-245300
SH600029,2023-02-08,5.94,4330964869.89,-837775
SH600029,2023-02-09,5.97,4357547340.72,2872295
SH600029,2023-02-10,5.98,4406667264.0,1736372
SH600029,2023-02-13,6.04,4716051738.76,5247139
SH600029,2023-02-14,6.05,4724407431.04,1093677
SH600029,2023-02-15,6.03,4695995505.12,-2105560
SH600029,2023-02-16,6.08,4718870511.3,5449694
SH600029,2023-02-17,6.1,4705424803.3,2339575
SH600029,2023-02-23,6.09,4761682095.6,242610
SH600029,2023-02-24,6.1,4745231716.91,1110027
SH600029,2023-03-01,6.24,5038010989.0,3292356
SH600029,2023-03-02,6.26,5163203058.78,2873003
SH600029,2023-03-08,6.29,5129618332.47,-1210218
SH600029,2023-03-09,6.28,5070718113.63,-939284
SH600029,2023-03-15,6.55,5280523386.28,11971905
SH600029,2023-03-16,6.67,5307268603.78,12051020
SH600029,2023-03-22,6.59,5204817090.6,-2535468
SH600029,2023-03-23,6.6,5153964070.28,403522
SH600029,2023-03-29,6.6,5104020017.88,-1845471
SH600029,2023-03-30,6.64,5368235934.4,4388613
SH600029,2023-04-03,6.7,5584795299.55,2229129
SH600029,2023-04-04,6.72,5624258787.82,2311242
SH600029,2023-04-12,6.66,5482144474.8,-5837763
SH600029,2023-04-13,6.68,5464810848.0,2089620
SH600029,2023-04-19,6.61,5341613384.7,927682
SH600029,2023-04-20,6.63,5297369424.16,2126743
SH600029,2023-04-26,6.63,5112828699.68,-833500
SH600029,2023-04-27,6.64,5159194868.0,747438
SH600029,2023-05-04,6.54,4831827892.8,-8771820
SH600029,2023-05-10,6.67,4709727438.6,1435871
SH600029,2023-05-11,6.64,4697691644.08,-3712020
SH600029,2023-05-17,6.68,4630973462.52,1177798
SH600029,2023-05-18,6.72,4675261473.6,4504018
SH600029,2023-05-24,6.82,4487563646.95,9628596
SH600029,2023-05-25,6.85,4457650637.4,2978100
SH600029,2023-05-31,6.95,4454586037.11,-2196627
SH600029,2023-06-01,7.01,4150062992.58,6303609
SH600029,2023-06-07,7.04,4217676605.1,1813966
SH600029,2023-06-08,7.03,4240088796.2,-1080917
SH600029,2023-06-09,6.98,4235497862.74,-4409900
SH600029,2023-06-14,6.94,4278134008.8,111740
SH600029,2023-06-15,6.99,4365600444.01,5025931
SH600029,2023-06-21,5.69,4433884892.6,3881700
SH600029,2023-06-28,5.77,4499813605.35,2522187
SH600029,2023-06-29,5.73,4325242300.05,-4745530
SH600029,2023-07-05,5.74,4608494852.13,-1053280
SH600029,2023-07-06,5.7,4594574587.68,-5622873
SH600029,2023-07-12,5.61,4532638327.49,-805280
SH600029,2023-07-13,5.56,4508302251.51,-6035568
SH600029,2023-07-19,5.43,4486902467.0,-3904666
SH600029,2023-07-20,5.42,4422531861.51,-378668
SH600029,2023-07-26,5.37,4607664193.48,-1947966
SH600029,2023-07-27,5.35,4619943641.01,-2194503
SH600029,2023-08-02,5.36,4680486504.48,4183800
SH600029,2023-08-03,5.4,4700236688.28,4862427
SH600029,2023-08-09,5.38,4596716712.78,-2922449
SH600029,2023-08-10,5.4,4809616804.98,3125152
SH600029,2023-08-16,5.33,4554654327.38,-1115585
SH600029,2023-08-17,5.33,4573614512.33,-193908
SH600029,2023-08-23,5.3,4285554874.7,1691512
SH600029,2023-08-24,5.31,4363013101.68,1587426
SH600029,2023-08-30,5.25,4200108187.28,-5021863
SH600029,2023-08-31,5.26,4218199368.88,1809321
SH600029,2023-09-06,5.27,4159297025.62,97969
SH600029,2023-09-07,5.29,4193283256.25,2228050
SH600029,2023-09-13,5.27,4249171160.28,-2490050
SH600029,2023-09-14,5.24,4277585618.39,-2854300
SH600029,2023-09-15,5.2,4179105986.61,-5048056
SH600029,2023-09-20,5.18,4126062608.92,-2456811
SH600029,2023-09-21,5.18,4093546342.97,53700
SH600029,2023-09-27,5.18,4032266111.1,1686100
SH600029,2023-09-28,5.16,4006137348.72,-2123259
SH600029,2023-10-11,5.1,3865919274.1,-5915801
SH600029,2023-10-12,5.1,3924954616.06,140463
SH600029,2023-10-13,5.06,3794455625.79,-4575389
SH600029,2023-10-16,5.06,3775928253.72,124800
SH600029,2023-10-17,5.06,3774615337.92,-223285
SH600029,2023-10-18,5.04,3711742816.4,-1985726
SH600029,2023-10-19,5.04,3621785591.97,-1192767
SH600029,2023-10-20,5.02,3616855826.56,-1992499
SH600029,2023-10-24,5.01,3605217857.64,-929500
SH600029,2023-10-25,5.03,3699817094.2,2058607
SH600029,2023-10-26,5.03,3728905986.16,611800
SH600029,2023-10-27,5.03,3883199579.91,-875900
SH600029,2023-10-30,5.04,3919232498.49,1717374
SH600029,2023-10-31,5.08,3983857673.52,5284391
SH600029,2023-11-01,5.09,3955135847.19,572599
SH600029,2023-11-02,5.08,3936021930.62,-1016321
SH600029,2023-11-03,5.06,3880397865.85,-2805365
SH600029,2023-11-06,5.03,3867420352.62,-3199900
SH600029,2023-11-07,5.02,3824901334.51,-1765326
SH600029,2023-11-08,5.01,3822822884.19,-345832
SH600029,2023-11-09,5.03,3848805600.57,2199200
SH600029,2023-11-10,5.03,3813868026.54,-505646
SH600029,2023-11-13,5.02,3803063434.47,-741522
SH600029,2023-11-14,5.02,3802689121.44,-62699
SH600029,2023-11-15,5.01,3829753947.04,-794600
SH600029,2023-11-16,5.02,3859752246.78,751061
SH600029,2023-11-17,5.02,3902044088.83,-374022
SH600029,2023-11-20,5.06,4009154693.75,4915960
SH600029,2023-11-21,5.06,4003366230.24,100350
SH600029,2023-11-22,5.05,3987175568.42,-540090
SH600029,2023-11-23,5.05,4035569025.6,-458499
SH600029,2023-11-24,5.05,4024130817.36,218650
SH600029,2023-11-27,5.03,4051080880.55,-2819669
SH600029,2023-11-28,5.04,3951969639.84,1511795
SH600029,2023-11-29,5.04,3919436909.47,-91169
SH600029,2023-11-30,5.07,3957750028.5,4150471
SH600029,2023-12-01,5.05,3866434987.72,-3398347
SH600029,2023-12-04,5.07,3934552840.92,2762548
SH600029,2023-12-05,5.05,3873004892.9,-2734693
SH600029,2023-12-06,5.03,3865693640.46,-2262857
SH600029,2023-12-07,4.99,3809973665.82,-5017250
SH600029,2023-12-08,5.02,3847955794.96,4192783
SH600029,2023-12-11,5.02,3850693860.2,-600450
SH600029,2023-12-12,5.02,3890175441.75,211601
SH600029,2023-12-13,4.98,3740057176.8,-4923510
SH600029,2023-12-14,4.97,3703872070.79,-783098
SH600029,2023-12-15,4.97,3700710183.55,-538652
SH600029,2023-12-18,4.95,3656550047.28,-2171461
SH600029,2023-12-19,4.93,3600981475.2,-3102809
SH600029,2023-12-20,4.91,3543992175.25,-2324670
SH600029,2023-12-21,4.91,3541381707.6,636970
SH600029,2023-12-22,4.9,3520637648.76,-1461909
SH600029,2023-12-27,4.9,3569200397.84,-208870
SH600029,2023-12-28,4.89,3612903178.44,-1038174
SH600029,2023-12-29,4.86,3553652327.04,-3820213
SH600029,2024-01-02,4.88,3557518266.75,1745300
SH600029,2024-01-03,4.88,3563166687.25,982334
SH600029,2024-01-04,4.86,3466242358.86,-2912060
SH600029,2024-01-05,4.86,3439966970.88,-287567
SH600029,2024-01-08,4.85,3386170067.5,-814251
SH600029,2024-01-09,4.88,3535754051.25,3554090
SH600029,2024-01-10,4.88,3532344142.03,-597182
SH600029,2024-01-11,4.88,3574479727.99,869694
SH600029,2024-01-12,4.9,3640014541.26,1669004
SH600029,2024-01-15,4.9,3669997006.9,870500
SH600029,2024-01-16,4.91,3740587782.0,1397906
SH600029,2024-01-17,4.9,3642041861.0,-1922447
SH600029,2024-01-18,4.89,3673136188.48,-1046656
SH600029,2024-01-19,4.88,3637392143.02,-804248
SH600029,2024-01-22,4.87,3515897407.64,-1749790
SH600029,2024-01-23,4.86,3545415810.5,-1314102
SH600029,2024-01-24,4.87,3648277466.7,1758059
SH600029,2024-01-25,4.89,3722050884.0,1989701
SH600029,2024-01-26,4.9,3778950200.96,1196048
SH600029,2024-01-29,4.92,3763808927.55,2642723
SH600029,2024-01-30,4.92,3647399372.08,374102
SH600029,2024-01-31,4.91,3588693891.84,-1517553
SH600029,2024-02-01,4.89,3507555210.8,-2230902
SH600029,2024-02-02,4.82,3424679188.0,-9256377
SH600029,2024-02-05,4.73,3245455391.53,-11650522
SH600029,2024-02-06,4.77,3407338560.56,5311779
SH600029,2024-02-07,4.77,3452708051.07,-533695
SH600029,2024-02-08,4.76,3491221866.72,-659793
SH600029,2024-02-19,4.75,3518560737.68,-1524347
SH600029,2024-02-20,4.76,3545321369.12,1479699
SH600029,2024-02-21,4.79,3637178174.5,4250799
SH600029,2024-02-22,4.78,3692865624.84,-1841899
SH600029,2024-02-23,4.67,3521553241.14,-13527795
SH600029,2024-02-26,4.68,3502451697.9,781800
SH600029,2024-02-27,4.67,3539031414.54,-833299
SH600029,2024-02-28,4.67,3486329184.87,-896099
SH600029,2024-02-29,4.67,3508112867.36,680150
SH600029,2024-03-01,4.57,3310918907.03,-12740940
SH600029,2024-03-04,4.5,3228930814.16,-9363217
SH600029,2024-03-05,4.49,3244187981.4,-326416
SH600029,2024-03-06,4.47,3211536117.28,-2746852
SH600029,2024-03-07,4.46,3186433569.33,-1435217
SH600029,2024-03-08,4.44,3169042135.62,-2087490
SH600029,2024-03-11,4.5,3258277320.71,6740000
SH600029,2024-03-12,4.49,3310768099.24,-786897
SH600029,2024-03-13,4.46,3233270221.54,-3592630
SH600029,2024-03-14,4.48,3244150940.59,1905555
SH600029,2024-03-15,4.52,3316769299.82,5682990
SH600029,2024-03-18,4.54,3339495980.2,1939650
SH600029,2024-03-19,4.51,3287203444.98,-3091642
SH600029,2024-03-20,4.52,3340577882.28,1298927
SH600029,2024-03-21,4.52,3313437401.48,-723388
SH600029,2024-03-22,4.48,3225409358.22,-4403800
SH600029,2024-03-25,4.48,3200226844.13,-431315
SH600029,2024-03-26,4.47,3199362333.0,-1161126
SH600029,2024-03-27,4.48,3188039192.91,1015106
SH600029,2024-03-28,4.45,3161816632.8,-3667818
SH600029,2024-04-02,4.47,3224253635.4,2042547
SH600029,2024-04-03,4.46,3194708329.08,-215013
SH600029,2024-04-08,4.46,3161340521.43,-902670
SH600029,2024-04-09,4.46,3181590415.42,584314
SH600029,2024-04-10,4.47,3201142890.95,454672
SH600029,2024-04-11,4.46,3156740829.54,-849800
SH600029,2024-04-12,4.43,3080102028.72,-3661749
SH600029,2024-04-15,4.45,3126314124.66,2254215
SH600029,2024-04-16,4.43,3049795984.17,-2659910
SH600029,2024-04-17,4.45,3112222220.69,3174900
SH600029,2024-04-18,4.48,3175729645.4,3277441
SH600029,2024-04-19,4.44,3083690018.3,-4363170
SH600029,2024-04-22,4.46,3142515383.4,2473098
SH600029,2024-04-23,4.46,3137913006.6,191302
SH600029,2024-04-24,4.46,3154768850.3,-24500
SH600029,2024-04-25,4.51,3233640431.0,5939950
SH600029,2024-04-26,4.57,3317632672.64,7679972
SH600029,2024-04-29,4.56,3272546700.58,-1817249
SH600029,2024-04-30,4.56,3278938637.52,107593
SH600029,2024-05-06,4.56,3300200569.2,686500
SH600029,2024-05-07,4.56,3261315651.84,-735100
SH600029,2024-05-08,4.55,3231233269.6,-1241515
SH600029,2024-05-09,4.58,3302542825.28,4427655
SH600029,2024-05-10,4.6,3304939389.98,2477957
SH600029,2024-05-13,4.61,3295683347.16,429466
SH600029,2024-05-14,4.61,3311552907.54,739000
SH600029,2024-05-16,4.59,3252162648.93,-3297792
SH600029,2024-05-17,4.67,3385709361.32,10125004
SH600029,2024-05-20,4.72,3574414929.93,6822238
SH600029,2024-05-21,4.73,3593701182.86,1220645
SH600029,2024-05-22,4.77,3710896387.54,5416344
SH600029,2024-05-23,4.8,3654956748.0,3793000
SH600029,2024-05-24,4.8,3616880850.0,-256958
SH600029,2024-05-27,4.8,3643626857.0,399650
SH600029,2024-05-28,4.81,3612663128.0,945000
SH600029,2024-05-29,4.81,3615369225.12,457111
SH600029,2024-05-30,4.82,3604428365.8,215801
SH600029,2024-05-31,4.79,3576659128.56,-2644700
SH600029,2024-06-03,4.81,3555144855.46,1526500
SH600029,2024-06-04,4.79,3596265391.04,-2324600
SH600029,2024-06-05,4.79,3605414275.66,518400
SH600029,2024-06-06,4.78,3550365947.7,-1095500
SH600029,2024-06-07,4.78,3556318544.1,-1053732
SH600029,2024-06-11,4.76,3534707603.7,-1622908
SH600029,2024-06-12,4.77,3548671539.28,1351826
SH600029,2024-06-13,4.75,3498485916.6,-2388121
SH600029,2024-06-14,4.75,3482371553.84,-700799
SH600029,2024-06-17,4.72,3500413189.65,-4125199
SH600029,2024-06-18,4.67,3528326075.05,-5365250
SH600029,2024-06-19,4.64,3439786700.48,-3991407
SH600029,2024-06-20,4.59,3390848917.98,-6384483
SH600029,2024-06-21,4.56,3341705341.14,-4470376
SH600029,2024-06-24,4.5,3300439505.1,-7139418
SH600029,2024-06-25,4.47,3278945130.1,-3718750
SH600029,2024-06-26,4.48,3315132984.35,1341900
SH600029,2024-06-27,4.48,3316017401.18,151701
SH600029,2024-06-28,4.47,3343245199.54,-1171360
SH600029,2024-07-02,4.5,3377780756.37,3922721
SH600029,2024-07-03,4.52,3409977469.15,1568950
SH600029,2024-07-04,4.54,3330425925.46,3092800
SH600029,2024-07-05,4.53,3339906114.93,-1343504
SH600029,2024-07-08,4.54,3343487108.43,616350
SH600029,2024-07-09,4.56,3411258878.9,2708368
SH600029,2024-07-10,4.55,3323853912.96,-1121500
SH600029,2024-07-11,4.61,3528004734.36,8017441
SH600029,2024-07-12,4.55,3379785214.16,-8320256
SH600029,2024-07-15,4.48,3261267639.56,-8590062
SH600029,2024-07-16,4.48,3292965019.56,568070
SH600029,2024-07-17,4.5,3359407830.74,1624702
SH600029,2024-07-18,4.49,3350680803.12,-514192
SH600029,2024-07-19,4.5,3396533283.5,1002256
SH600029,2024-07-22,4.49,3387197379.06,-610681
SH600029,2024-07-23,4.49,3332624484.15,-555850
SH600029,2024-07-24,4.48,3289688140.11,-1512190
SH600029,2024-07-25,4.46,3293836094.58,-2215990
SH600029,2024-07-26,4.48,3316599369.84,1959632
SH600029,2024-07-29,4.45,3271637485.08,-2861199
SH600029,2024-07-30,4.43,3267960042.84,-3544490
SH600029,2024-07-31,4.48,3361239040.8,6271703
SH600029,2024-08-01,4.49,3366630229.35,1872920
SH600029,2024-08-02,4.49,3361255269.7,54498
SH600029,2024-08-05,4.53,3427612157.56,5398428
SH600029,2024-08-06,4.52,3385611535.92,-2241199
SH600029,2024-08-07,4.52,3381460645.7,267411
SH600029,2024-08-08,4.45,3316827709.7,-8081613
SH600029,2024-08-09,4.42,3251201553.6,-4495318
SH600029,2024-08-12,4.36,3144589653.52,-6927053
SH600029,2024-08-13,4.36,3122808262.55,-915512
SH600029,2024-08-14,4.36,3143400579.6,706168
SH600029,2024-08-15,4.37,3163707855.33,648828
SH600029,2024-08-16,4.36,3144274453.28,-494977
