instrument,datetime,nb_hold_pct,nb_hold_mv,nb_hold_chg
SH600641,2017-03-16,0.68,71421665.54,
SH600641,2017-03-17,0.67,70954745.54,-36000.0
SH600641,2017-03-20,0.69,75283066.3,126572.0
SH600641,2017-03-21,0.72,77910534.68,208300.0
SH600641,2017-03-22,0.71,76773054.96,-2602.0
SH600641,2017-03-23,0.7,75497825.52,-109300.0
SH600641,2017-03-24,0.65,71590123.2,-382812.0
SH600641,2017-03-27,0.64,70201648.23,-114567.0
SH600641,2017-03-28,0.63,68126375.28,-62409.0
SH600641,2017-03-29,0.62,64983097.96,-127462.0
SH600641,2017-03-30,0.6,63077326.0,-154300.0
SH600641,2017-03-31,0.61,64839331.48,143224.0
SH600641,2017-04-05,0.61,65253990.34,-10300.0
SH600641,2017-04-06,0.56,62005897.55,-408945.0
SH600641,2017-04-07,0.55,59767696.35,-99100.0
SH600641,2017-04-10,0.56,59656459.67,87400.0
SH600641,2017-04-11,0.59,61475543.65,219708.0
SH600641,2017-04-12,0.63,64545402.18,314284.0
SH600641,2017-04-18,0.62,63409044.53,-69900.0
SH600641,2017-04-19,0.6,59541735.33,-152000.0
SH600641,2017-04-20,0.6,59222399.0,-22178.0
SH600641,2017-04-21,0.61,59690298.66,66587.0
SH600641,2017-04-24,0.61,59017900.42,76400.0
SH600641,2017-04-25,0.62,60359370.98,79200.0
SH600641,2017-04-26,0.63,61611171.96,19562.0
SH600641,2017-04-27,0.62,61346495.43,-71761.0
SH600641,2017-04-28,0.63,63491060.52,79500.0
SH600641,2017-05-04,0.53,53847793.6,-761219.0
SH600641,2017-05-05,0.54,54462552.98,70933.0
SH600641,2017-05-08,0.53,51795779.0,-111522.0
SH600641,2017-05-09,0.52,51601929.75,-47900.0
SH600641,2017-05-10,0.52,50539073.0,-28400.0
SH600641,2017-05-11,0.53,51122078.8,63090.0
SH600641,2017-05-12,0.53,50622081.68,23167.0
SH600641,2017-05-15,0.53,51046989.36,39900.0
SH600641,2017-05-16,0.53,51902145.6,-44600.0
SH600641,2017-05-17,0.53,52154578.56,10200.0
SH600641,2017-05-18,0.53,51586159.68,-15000.0
SH600641,2017-05-19,0.53,51407944.76,6700.0
SH600641,2017-05-22,0.55,50835962.16,158000.0
SH600641,2017-05-23,0.66,58592404.71,864297.0
SH600641,2017-05-24,0.68,61046957.87,203200.0
SH600641,2017-05-25,0.73,66247479.17,375048.0
SH600641,2017-05-26,0.72,65153236.09,-76800.0
SH600641,2017-05-31,0.76,67378826.61,331700.0
SH600641,2017-06-01,0.78,67891944.13,186400.0
SH600641,2017-06-02,0.79,68450965.74,94500.0
SH600641,2017-06-05,0.78,68550564.03,-92320.0
SH600641,2017-06-06,0.87,78118253.43,665554.0
SH600641,2017-06-07,0.88,80555829.97,129100.0
SH600641,2017-06-08,0.89,80974848.57,37180.0
SH600641,2017-06-09,0.9,82017873.78,99012.0
SH600641,2017-06-12,0.93,81713184.64,226400.0
SH600641,2017-06-13,0.96,85282710.72,263773.0
SH600641,2017-06-14,1.01,90086365.46,371065.0
SH600641,2017-06-15,1.05,95852594.64,397771.0
SH600641,2017-06-16,1.06,96996101.2,2900.0
SH600641,2017-06-19,1.06,96976268.51,13335.0
SH600641,2017-06-20,1.1,101882230.62,331000.0
SH600641,2017-06-21,1.13,103523471.56,254936.0
SH600641,2017-06-22,1.15,104378944.92,141200.0
SH600641,2017-06-23,1.17,103976818.66,148900.0
SH600641,2017-06-26,1.16,104439278.79,-51700.0
SH600641,2017-06-27,1.16,104639847.26,-24026.0
SH600641,2017-06-28,1.17,103487136.72,82700.0
SH600641,2017-06-29,1.17,104304518.43,48600.0
SH600641,2017-06-30,1.17,105473796.12,-39800.0
SH600641,2017-07-03,1.17,105002192.7,8600.0
SH600641,2017-07-04,1.18,104085971.58,54600.0
SH600641,2017-07-05,1.18,102947506.74,300.0
SH600641,2017-07-06,1.17,104224527.0,-39600.0
SH600641,2017-07-07,1.17,104479484.85,-19800.0
SH600641,2017-07-10,1.17,102995385.87,-14700.0
SH600641,2017-07-11,1.17,103258644.17,24130.0
SH600641,2017-07-12,1.17,105538482.79,-16200.0
SH600641,2017-07-13,1.19,106298071.46,197536.0
SH600641,2017-07-14,1.19,104589909.55,-6300.0
SH600641,2017-07-17,1.22,100479748.37,221000.0
SH600641,2017-07-18,1.21,100890919.98,-27200.0
SH600641,2017-07-19,1.22,101469583.98,56400.0
SH600641,2017-07-20,1.22,103111548.8,24749.0
SH600641,2017-07-21,1.2,104932649.76,-225500.0
SH600641,2017-07-24,1.2,103209110.64,29300.0
SH600641,2017-07-25,1.2,102549924.6,2000.0
SH600641,2017-07-26,1.2,103331126.08,-8800.0
SH600641,2017-07-27,1.16,103152953.68,-282600.0
SH600641,2017-07-28,1.17,103392673.52,47900.0
SH600641,2017-07-31,1.18,101883675.6,62798.0
SH600641,2017-08-01,1.19,102226672.8,68100.0
SH600641,2017-08-02,1.19,101568485.48,47029.0
SH600641,2017-08-03,1.19,101618701.47,-4400.0
SH600641,2017-08-04,1.19,102485533.36,-18300.0
SH600641,2017-08-07,1.19,101276029.48,-5100.0
SH600641,2017-08-08,1.2,100719206.76,48237.0
SH600641,2017-08-09,1.2,103419918.43,53825.0
SH600641,2017-08-10,1.19,102186766.6,-88800.0
SH600641,2017-08-11,1.19,101253190.5,2900.0
SH600641,2017-08-14,1.19,102624811.21,29300.0
SH600641,2017-08-15,1.19,103599554.31,700.0
SH600641,2017-08-16,1.19,104249322.19,-11500.0
SH600641,2017-08-17,1.18,106754603.2,-130000.0
SH600641,2017-08-18,0.93,92690271.52,-2008100.0
SH600641,2017-08-21,1.0,104215359.24,592900.0
SH600641,2017-08-22,1.01,103398986.21,83300.0
SH600641,2017-08-24,1.15,119680202.07,1099400.0
SH600641,2017-08-25,1.2,124378380.8,417900.0
SH600641,2017-08-28,1.26,131593686.9,484000.0
SH600641,2017-08-29,1.16,127066172.38,-844200.0
SH600641,2017-08-30,1.03,123446379.76,-981937.0
SH600641,2017-08-31,0.86,100728345.6,-1379900.0
SH600641,2017-09-01,0.86,99262992.0,-29200.0
SH600641,2017-09-04,0.9,104294940.48,368560.0
