instrument,datetime,nb_hold_pct,nb_hold_mv,nb_hold_chg
SH600095,2021-06-15,0.02,2817070.0,
SH600095,2021-06-16,0.06,7280421.0,334700.0
SH600095,2021-06-17,0.12,15888672.0,655500.0
SH600095,2021-06-18,0.09,11584320.0,-360800.0
SH600095,2021-06-21,0.1,13091084.0,138000.0
SH600095,2021-06-22,0.03,4318808.0,-675000.0
SH600095,2021-06-23,0.09,10886730.0,544500.0
SH600095,2021-06-24,0.1,12505948.0,138300.0
SH600095,2021-06-25,0.11,13647271.0,40300.0
SH600095,2021-06-28,0.1,11838550.6,-93327.0
SH600095,2021-06-29,0.13,15969997.25,359352.0
SH600095,2021-07-02,0.26,27748809.72,1197489.0
SH600095,2021-07-05,0.24,26245441.86,-164888.0
SH600095,2021-07-06,0.26,28240010.16,141221.0
SH600095,2021-07-07,0.19,20997907.12,-615246.0
SH600095,2021-07-08,0.18,19464613.99,-107458.0
SH600095,2021-07-09,0.23,25621496.28,514990.0
SH600095,2021-07-12,0.22,24019244.55,-179600.0
SH600095,2021-07-13,0.14,15389419.99,-721000.0
SH600095,2021-07-14,0.13,14910441.59,-67500.0
SH600095,2021-07-15,0.12,13576542.19,-118780.0
SH600095,2021-07-16,0.11,11909427.48,-141800.0
SH600095,2021-07-19,0.13,13371402.98,187200.0
SH600095,2021-07-20,0.36,39050336.07,2235400.0
SH600095,2021-07-21,0.43,46173657.6,632895.0
SH600095,2021-07-22,0.42,46385375.36,-25000.0
SH600095,2021-07-23,0.33,37353654.09,-880279.0
SH600095,2021-07-26,0.3,31754859.84,-341023.0
SH600095,2021-07-27,0.33,33527977.34,366205.0
SH600095,2021-07-28,0.33,32155663.62,-4317.0
SH600095,2021-07-29,0.33,32251770.8,3150.0
SH600095,2021-07-30,0.45,41698303.66,1093159.0
SH600095,2021-08-02,0.53,52001547.26,773664.0
SH600095,2021-08-03,0.48,46555683.68,-507843.0
SH600095,2021-08-04,0.49,48164764.55,144933.0
SH600095,2021-08-05,0.43,41104946.57,-589084.0
SH600095,2021-08-06,0.24,23097234.57,-1820800.0
SH600095,2021-08-09,0.32,30801628.5,735537.0
SH600095,2021-08-10,0.48,47220984.87,1590549.0
SH600095,2021-08-11,0.19,19431753.68,-2758291.0
SH600095,2021-08-12,0.32,31027670.88,1165800.0
SH600095,2021-08-13,0.23,22988097.28,-806400.0
SH600095,2021-08-16,0.26,26163373.68,307468.0
SH600095,2021-08-17,0.14,14298734.72,-1135900.0
SH600095,2021-08-18,0.21,22054479.84,648400.0
SH600095,2021-08-19,0.08,7812108.21,-1309865.0
SH600095,2021-08-20,0.13,12679417.89,496500.0
SH600095,2021-08-23,0.12,11618862.33,-110800.0
SH600095,2021-08-24,0.22,21865510.33,1021600.0
SH600095,2021-08-25,0.22,21042905.4,-54465.0
SH600095,2021-08-26,0.23,21969000.9,93545.0
SH600095,2021-08-27,0.15,14672629.48,-697034.0
