instrument,datetime,nb_hold_pct,nb_hold_mv,nb_hold_chg
SH688339,2023-02-06,0.07,5794866.84,
SH688339,2023-02-07,0.08,6445342.2,8816.0
SH688339,2023-02-08,0.05,3895867.88,-28869.0
SH688339,2023-02-09,0.05,4112812.4,1113.0
SH688339,2023-02-10,0.05,4196404.08,1523.0
SH688339,2023-02-13,0.16,12729793.98,91833.0
SH688339,2023-02-14,0.21,17156700.0,35985.0
SH688339,2023-02-15,0.31,25489829.82,81660.0
SH688339,2023-02-16,0.32,25420940.05,13940.0
SH688339,2023-02-17,0.26,20540876.4,-50033.0
SH688339,2023-02-20,0.27,21343372.16,8674.0
SH688339,2023-02-21,0.34,25756783.42,55441.0
SH688339,2023-02-22,0.46,34173009.0,99721.0
SH688339,2023-02-23,0.49,35683309.35,21549.0
SH688339,2023-02-24,0.49,35622296.5,2971.0
SH688339,2023-02-27,0.36,25579449.5,-111135.0
SH688339,2023-02-28,0.43,30652545.97,57286.0
SH688339,2023-03-01,0.33,24212267.13,-78334.0
SH688339,2023-03-02,0.31,23144753.09,-16514.0
SH688339,2023-03-03,0.28,20928741.12,-26097.0
SH688339,2023-03-06,0.32,24066297.18,29931.0
SH688339,2023-03-07,0.32,24153312.0,1909.0
SH688339,2023-03-08,0.42,30779941.92,82608.0
SH688339,2023-03-09,0.41,30334910.15,-6017.0
SH688339,2023-03-10,0.36,26445620.48,-38711.0
SH688339,2023-03-13,0.37,26630799.0,7099.0
SH688339,2023-03-14,0.39,27264781.22,15604.0
SH688339,2023-03-15,0.32,22525250.58,-58645.0
SH688339,2023-03-16,0.35,23724986.95,24961.0
SH688339,2023-03-17,0.45,30394099.29,80188.0
SH688339,2023-03-20,0.47,32238765.5,16470.0
SH688339,2023-03-21,0.42,29289241.8,-40538.0
SH688339,2023-03-22,0.42,28811520.6,-3050.0
SH688339,2023-03-23,0.39,27278291.03,-22074.0
SH688339,2023-03-24,0.4,27475980.0,6664.0
SH688339,2023-03-27,0.51,37281231.3,95116.0
SH688339,2023-03-28,0.44,31641598.5,-57256.0
SH688339,2023-03-29,0.55,42588289.97,87102.0
SH688339,2023-03-30,0.52,40352728.5,-25044.0
SH688339,2023-03-31,0.72,54079337.55,160742.0
SH688339,2023-04-03,0.57,44616950.34,-116814.0
SH688339,2023-04-04,0.63,48820401.0,45677.0
SH688339,2023-04-11,0.53,39921175.46,-82409.0
SH688339,2023-04-12,0.67,50803925.7,117408.0
SH688339,2023-04-13,0.54,40008225.81,-109586.0
SH688339,2023-04-14,0.43,32014801.5,-91376.0
SH688339,2023-04-17,0.41,30835728.0,-10455.0
SH688339,2023-04-18,0.51,35879915.67,81867.0
SH688339,2023-04-19,0.43,29773186.56,-65971.0
SH688339,2023-04-20,0.46,30965621.9,20157.0
SH688339,2023-04-21,0.3,19536866.68,-131920.0
SH688339,2023-04-24,0.32,21176670.46,23794.0
SH688339,2023-04-25,0.32,20525982.75,-2762.0
SH688339,2023-04-26,0.33,21765593.22,10533.0
SH688339,2023-04-27,0.37,23824580.14,26944.0
SH688339,2023-04-28,0.32,21297160.08,-37556.0
SH688339,2023-05-04,0.27,18023883.09,-40913.0
SH688339,2023-05-05,0.31,20161671.2,33779.0
SH688339,2023-05-08,0.26,17355332.28,-39791.0
SH688339,2023-05-09,0.29,18835578.74,24178.0
SH688339,2023-05-10,0.29,18674365.38,-5765.0
SH688339,2023-05-11,0.24,16061795.16,-35018.0
SH688339,2023-05-12,0.23,15203202.0,-12308.0
SH688339,2023-05-15,0.27,18151928.62,31998.0
SH688339,2023-05-16,0.32,21626203.2,43581.0
SH688339,2023-05-17,0.39,26256718.11,59010.0
SH688339,2023-05-18,0.4,26856112.66,8094.0
SH688339,2023-05-19,0.43,28848347.2,24903.0
SH688339,2023-05-22,0.43,28837673.28,-1540.0
SH688339,2023-05-23,0.4,26946378.56,-24620.0
SH688339,2023-05-24,0.38,25618194.0,-14600.0
SH688339,2023-05-25,0.4,26897437.68,16945.0
SH688339,2023-05-29,0.45,28554372.0,37617.0
SH688339,2023-05-30,0.47,29348363.36,16550.0
SH688339,2023-05-31,0.45,28247453.68,-16879.0
SH688339,2023-06-01,0.48,30171064.5,23886.0
SH688339,2023-06-02,0.43,27679655.25,-39298.0
SH688339,2023-06-05,0.44,28274803.5,7635.0
SH688339,2023-06-06,0.49,33145555.52,43366.0
SH688339,2023-06-07,0.42,26838770.16,-63590.0
SH688339,2023-06-08,0.42,27188754.45,3187.0
SH688339,2023-06-09,0.45,28873504.8,24243.0
SH688339,2023-06-12,0.49,30789378.0,28632.0
SH688339,2023-06-13,0.49,31490305.69,2123.0
SH688339,2023-06-14,0.46,30633309.0,-20153.0
SH688339,2023-06-15,0.52,34818073.42,50059.0
SH688339,2023-06-16,0.49,32933012.19,-24568.0
SH688339,2023-06-19,0.51,33649882.5,10946.0
SH688339,2023-06-20,0.52,34303986.6,11557.0
SH688339,2023-06-21,0.79,53646546.6,221808.0
SH688339,2023-06-26,0.71,46768519.2,-68642.0
SH688339,2023-06-27,0.98,69147199.44,215296.0
SH688339,2023-06-28,1.12,79657810.91,120617.0
SH688339,2023-06-29,1.19,84579569.2,56808.0
SH688339,2023-06-30,1.25,86554650.0,43871.0
SH688339,2023-07-03,1.22,85487991.12,-20531.0
SH688339,2023-07-04,1.57,111214000.08,284099.0
SH688339,2023-07-05,1.61,79854854.55,-482278.2
SH688339,2023-07-06,1.22,83958121.08,84186.0
SH688339,2023-07-07,1.17,78491801.52,-60933.0
SH688339,2023-07-10,1.1,74712988.56,-81792.0
SH688339,2023-07-11,1.03,71239299.6,-78218.0
SH688339,2023-07-12,1.05,73920801.5,21532.0
SH688339,2023-07-13,0.96,68083304.56,-96139.0
SH688339,2023-07-14,1.05,78212492.98,101940.0
SH688339,2023-07-18,1.32,104249478.19,308182.0
SH688339,2023-07-19,1.51,115285662.36,211915.0
SH688339,2023-07-20,1.61,121104350.1,120297.0
SH688339,2023-07-21,1.47,109416977.88,-167945.0
SH688339,2023-07-26,1.59,115442386.9,-37281.0
SH688339,2023-07-27,1.52,108969976.71,-76579.0
SH688339,2023-08-02,1.35,96468061.59,79512.0
SH688339,2023-08-03,1.37,97783190.12,31751.0
SH688339,2023-08-09,0.8,55447688.07,-299735.0
SH688339,2023-08-10,0.92,64556600.64,130701.0
SH688339,2023-08-16,0.92,60152785.14,23140.0
SH688339,2023-08-17,0.92,61105411.9,2099.0
SH688339,2023-08-23,0.87,54169299.9,-85948.0
SH688339,2023-08-24,0.79,48865438.8,-97677.0
SH688339,2023-08-30,0.88,54488544.1,22803.0
SH688339,2023-08-31,0.83,51667393.5,-57575.0
SH688339,2023-09-06,0.83,52048481.68,87464.0
SH688339,2023-09-07,0.77,46542727.85,-78207.0
SH688339,2023-09-13,0.66,41505263.25,-90277.0
SH688339,2023-09-14,0.58,35545244.8,-91447.0
SH688339,2023-09-15,0.51,31104862.08,-78424.0
SH688339,2023-09-20,0.45,26690627.64,-113352.0
SH688339,2023-09-21,0.41,24260917.6,-48719.0
SH688339,2023-09-27,0.44,26746112.79,21543.0
SH688339,2023-09-28,0.48,29665319.4,46924.0
SH688339,2023-10-11,0.49,29865609.18,-7884.0
SH688339,2023-10-12,0.58,35103932.1,91897.0
SH688339,2023-10-13,0.51,30452586.67,-75802.0
SH688339,2023-10-16,0.58,33661834.47,81414.0
SH688339,2023-10-17,0.54,31948359.98,-43077.0
SH688339,2023-10-18,0.55,31691411.92,12237.0
SH688339,2023-10-19,0.57,32876088.05,24432.0
SH688339,2023-10-20,0.6,33760351.2,25891.0
SH688339,2023-10-24,0.68,37565007.4,93171.0
SH688339,2023-10-25,0.78,43889055.0,116338.0
SH688339,2023-10-26,0.83,45885589.95,51376.0
SH688339,2023-10-27,0.9,51419179.06,80080.0
SH688339,2023-10-30,0.9,51299363.56,8363.0
SH688339,2023-10-31,0.81,45707151.24,-106318.0
SH688339,2023-11-01,0.8,45818925.88,-14464.0
SH688339,2023-11-02,0.76,43014442.58,-46455.0
SH688339,2023-11-03,0.95,55158094.25,218582.0
SH688339,2023-11-06,1.0,58637168.2,57951.0
SH688339,2023-11-07,1.02,60419517.36,27474.0
SH688339,2023-11-08,0.94,55696434.48,-102022.0
SH688339,2023-11-09,0.9,53405850.6,-41842.0
SH688339,2023-11-10,0.87,52118112.68,-27496.0
SH688339,2023-11-13,0.91,53921608.94,36429.0
SH688339,2023-11-14,0.94,56531788.32,40675.0
SH688339,2023-11-15,0.84,51026581.71,-112895.0
SH688339,2023-11-16,0.86,50567432.4,14856.0
SH688339,2023-11-17,0.89,53081326.48,41395.0
SH688339,2023-11-20,0.88,52562057.55,-13869.0
SH688339,2023-11-21,0.74,44066317.8,-158453.0
SH688339,2023-11-22,0.69,40175578.02,-61460.0
SH688339,2023-11-23,0.74,44923697.0,63548.0
SH688339,2023-11-24,0.6,36424584.14,-163764.0
SH688339,2023-11-27,0.49,30657403.7,-118603.0
SH688339,2023-11-28,0.4,25570427.36,-106221.0
SH688339,2023-11-29,0.38,23699743.65,-27305.0
SH688339,2023-11-30,0.35,22300222.5,-27947.0
SH688339,2023-12-01,0.32,19724049.6,-39324.0
SH688339,2023-12-04,0.31,19322984.4,-9356.0
SH688339,2023-12-05,0.37,22767779.7,65351.0
SH688339,2023-12-06,0.45,27233839.2,90059.0
SH688339,2023-12-07,0.44,25337266.9,-10317.0
SH688339,2023-12-08,0.86,48055035.0,476992.0
SH688339,2023-12-11,0.88,49549144.5,25359.0
SH688339,2023-12-12,0.88,49597222.08,1590.0
SH688339,2023-12-13,0.86,48224820.84,-22076.0
SH688339,2023-12-14,0.85,47576501.0,-14639.0
SH688339,2023-12-15,0.83,46512741.6,-19379.0
SH688339,2023-12-18,0.77,41060056.48,-63593.0
SH688339,2023-12-19,0.81,42578588.42,42906.0
SH688339,2023-12-20,0.79,40097665.4,-23696.0
SH688339,2023-12-21,0.75,38570289.0,-44317.0
SH688339,2023-12-22,0.75,38084074.44,1891.0
SH688339,2023-12-27,0.72,35866775.6,-36429.0
SH688339,2023-12-28,0.92,47632819.5,220618.0
SH688339,2023-12-29,0.99,51903693.7,85805.0
SH688339,2024-01-02,1.01,51789780.0,16129.0
SH688339,2024-01-03,0.99,50533357.12,-16832.0
SH688339,2024-01-04,0.92,46544431.2,-85754.0
SH688339,2024-01-05,0.82,40594853.24,-105766.0
SH688339,2024-01-08,0.61,30082505.04,-240326.0
SH688339,2024-01-09,0.62,30097376.1,11848.0
SH688339,2024-01-10,0.72,34561052.85,109809.0
SH688339,2024-01-11,0.77,37800652.12,55631.0
SH688339,2024-01-12,0.77,38161192.14,7563.0
SH688339,2024-01-15,0.61,30401326.2,-185272.0
SH688339,2024-01-16,0.58,28272851.92,-40277.0
SH688339,2024-01-17,0.58,27225523.52,1236.0
SH688339,2024-01-18,0.56,26625216.0,-16344.0
SH688339,2024-01-19,0.56,25573574.5,-8655.0
SH688339,2024-01-22,0.63,27253606.46,90377.0
SH688339,2024-01-23,0.65,27955925.38,16575.0
SH688339,2024-01-24,0.54,24063548.8,-121289.0
SH688339,2024-01-25,0.73,33243968.0,210192.0
SH688339,2024-01-26,0.69,31057071.54,-37673.0
SH688339,2024-01-29,0.83,35218117.0,155914.0
SH688339,2024-01-30,0.94,38359322.4,128399.0
SH688339,2024-01-31,0.83,32658202.15,-130045.0
SH688339,2024-02-01,0.75,29847241.44,-95463.0
SH688339,2024-02-02,0.78,28983104.56,40914.0
SH688339,2024-02-05,0.86,28272719.32,87411.0
SH688339,2024-02-06,1.01,35196847.5,170938.0
