instrument,datetime,nb_hold_pct,nb_hold_mv,nb_hold_chg
SH688016,2021-12-13,0.08,8859228.25,
SH688016,2021-12-14,0.12,12324553.5,13772.0
SH688016,2021-12-15,0.15,14895110.31,11322.0
SH688016,2021-12-16,0.18,18232593.0,12141.0
SH688016,2021-12-17,0.17,17298916.8,-2532.0
SH688016,2021-12-20,0.19,17628966.0,4748.0
SH688016,2021-12-21,0.24,22837309.92,20578.0
SH688016,2021-12-22,0.21,20607535.32,-9546.0
SH688016,2021-12-23,0.22,20048411.76,488.0
SH688016,2021-12-28,0.23,22376708.13,5641.0
SH688016,2021-12-29,0.27,25934648.62,14045.0
SH688016,2021-12-30,0.29,28162552.92,8455.0
SH688016,2021-12-31,0.35,33730387.7,22028.0
SH688016,2022-01-04,0.32,30000217.52,-10207.0
SH688016,2022-01-05,0.23,21395382.0,-34893.0
SH688016,2022-01-06,0.24,21868340.6,2635.0
SH688016,2022-01-07,0.21,19556744.25,-8203.0
SH688016,2022-01-10,0.26,23985117.84,17441.0
SH688016,2022-01-11,0.63,53121694.54,142445.0
SH688016,2022-01-12,0.99,89350713.4,141308.0
SH688016,2022-01-13,1.08,100220840.12,32905.0
SH688016,2022-01-14,0.93,84204449.04,-59618.0
SH688016,2022-01-17,1.08,95339845.59,57879.0
SH688016,2022-01-18,1.16,98273989.0,30931.0
SH688016,2022-01-19,1.02,86715080.2,-50817.0
SH688016,2022-01-20,1.0,81678660.0,-8465.0
SH688016,2022-01-21,1.0,78398844.0,1098.0
SH688016,2022-01-24,0.88,69334758.4,-49500.0
SH688016,2022-01-25,1.36,101340557.82,188539.0
SH688016,2022-01-26,1.41,104381808.0,18853.0
SH688016,2022-01-27,1.32,95597360.95,-35487.0
SH688016,2022-01-28,1.59,115360885.2,103006.0
SH688016,2022-02-07,1.37,102067950.88,-85039.0
SH688016,2022-02-08,1.4,103002641.28,11475.0
SH688016,2022-02-09,1.32,100921399.47,-30560.0
SH688016,2022-02-10,1.17,89629699.5,-56381.0
SH688016,2022-02-11,1.05,78739434.25,-45595.0
