instrument,datetime,nb_hold_pct,nb_hold_mv,nb_hold_chg
SZ002920,2018-07-03,0.0,6002.0,
SZ002920,2018-07-09,0.0,40852.0,1200.0
SZ002920,2018-07-10,0.0,236640.0,6600.0
SZ002920,2018-07-11,0.0,187374.0,-1400.0
SZ002920,2018-07-12,0.0,783912.0,20100.0
SZ002920,2018-07-13,0.0,721487.0,-2000.0
SZ002920,2018-07-16,0.0,745844.0,600.0
SZ002920,2018-07-17,0.0,691803.0,-1600.0
SZ002920,2018-07-18,0.0,714523.6,1024.0
SZ002920,2018-07-19,0.0,597320.0,-2924.0
SZ002920,2018-07-20,0.0,959458.0,12800.0
SZ002920,2018-07-23,0.0,1011556.0,1800.0
SZ002920,2018-07-24,0.0,902451.0,-4500.0
SZ002920,2018-07-25,0.0,1085700.0,6600.0
SZ002920,2018-07-26,0.0,785544.0,-10100.0
SZ002920,2018-07-27,0.0,567594.0,-7700.0
SZ002920,2018-07-30,0.0,495380.0,-1900.0
SZ002920,2018-07-31,0.0,755671.0,9900.0
SZ002920,2018-08-01,0.0,854112.0,4900.0
SZ002920,2018-08-02,0.0,946720.0,5200.0
SZ002920,2018-08-03,0.0,1105770.0,7700.0
SZ002920,2018-08-06,0.0,977320.0,-4100.0
SZ002920,2018-08-07,0.0,1143360.0,5600.0
SZ002920,2018-08-08,0.01,2328184.0,52700.0
SZ002920,2018-08-09,0.01,2388516.0,-300.0
SZ002920,2018-08-10,0.01,2447272.0,1400.0
SZ002920,2018-08-13,0.01,2183480.0,-13400.0
SZ002920,2018-08-14,0.0,1030196.0,-45600.0
SZ002920,2018-08-15,0.01,2030016.38,44814.0
SZ002920,2018-08-16,0.03,4309908.06,101500.0
SZ002920,2018-08-17,0.02,3138750.0,-49614.0
SZ002920,2018-08-20,0.04,5137426.47,102489.0
SZ002920,2018-08-21,0.06,7384326.58,106000.0
SZ002920,2018-08-22,0.05,6558035.7,-40100.0
SZ002920,2018-08-23,0.07,8619656.18,90800.0
SZ002920,2018-08-24,0.07,8845455.63,9500.0
SZ002920,2018-08-27,0.09,12261603.51,134600.0
SZ002920,2018-08-28,0.11,13770130.26,73600.0
SZ002920,2018-08-29,0.11,14342014.88,37900.0
SZ002920,2018-08-30,0.12,15159107.94,52100.0
SZ002920,2018-08-31,0.13,16722477.45,52000.0
SZ002920,2018-09-03,0.11,13538137.47,-120700.0
SZ002920,2018-09-04,0.12,14865591.83,54700.0
SZ002920,2018-09-05,0.11,14056579.03,-61200.0
SZ002920,2018-09-06,0.1,11972324.64,-79977.0
SZ002920,2018-09-07,0.07,9275329.44,-127100.0
SZ002920,2018-09-10,0.06,7393245.12,-80400.0
SZ002920,2018-09-11,0.05,6764803.6,-29800.0
SZ002920,2018-09-12,0.04,5634892.16,-54000.0
SZ002920,2018-09-13,0.02,3480269.21,-100923.0
SZ002920,2018-09-14,0.0,1136362.23,-107500.0
SZ002920,2018-09-17,0.0,1084873.23,0.0
SZ002920,2018-09-18,0.01,1220255.7,5800.0
SZ002920,2018-09-19,0.01,1229421.94,0.0
SZ002920,2018-09-20,0.01,1250981.29,600.0
SZ002920,2018-09-26,0.01,1531444.65,12200.0
SZ002920,2018-09-27,0.01,1688335.24,9700.0
SZ002920,2018-09-28,0.01,1711474.05,0.0
SZ002920,2018-10-08,0.01,1634876.61,0.0
SZ002920,2018-10-09,0.01,1755430.39,5800.0
SZ002920,2018-10-10,0.01,1790233.62,1400.0
