instrument,datetime,nb_hold_pct,nb_hold_mv,nb_hold_chg
SZ000729,2017-03-16,0.37,79432917.3,
SZ000729,2017-03-17,0.36,77689270.5,-205500.0
SZ000729,2017-03-20,0.36,76931175.4,-115600.0
SZ000729,2017-03-21,0.36,76492797.6,-31200.0
SZ000729,2017-03-22,0.36,75795225.8,-66300.0
SZ000729,2017-03-23,0.36,75255262.2,-17800.0
SZ000729,2017-03-24,0.36,75695848.2,59700.0
SZ000729,2017-03-27,0.48,102228085.71,3319217.0
SZ000729,2017-03-28,0.56,118994385.0,2289811.0
SZ000729,2017-03-29,0.6,126217821.84,1098843.0
SZ000729,2017-03-30,0.65,135526399.79,1374400.0
SZ000729,2017-03-31,0.71,151738687.5,1892664.0
SZ000729,2017-04-05,0.71,154790982.5,-129100.0
SZ000729,2017-04-06,0.71,152830616.75,-72500.0
SZ000729,2017-04-07,0.71,152929883.05,13010.0
SZ000729,2017-04-10,0.71,156488964.64,201133.0
SZ000729,2017-04-11,0.71,155431779.55,-32173.0
SZ000729,2017-04-12,0.74,157826287.08,664298.0
SZ000729,2017-04-18,0.74,159122118.54,88213.0
SZ000729,2017-04-19,0.74,156391969.44,55720.0
SZ000729,2017-04-20,0.74,159086093.52,-5090.0
SZ000729,2017-04-21,0.75,159944211.27,396205.0
SZ000729,2017-04-24,0.7,144097435.08,-1645089.0
SZ000729,2017-04-25,0.58,117962668.28,-3291219.0
SZ000729,2017-04-26,0.58,114899343.52,-14009.0
SZ000729,2017-04-27,0.55,110336948.28,-743710.0
SZ000729,2017-04-28,0.53,105684374.47,-554763.0
SZ000729,2017-05-04,0.53,102343800.33,-178300.0
SZ000729,2017-05-05,0.52,98972870.19,-190300.0
SZ000729,2017-05-08,0.52,97132965.11,-99300.0
SZ000729,2017-05-09,0.51,96181748.13,-187800.0
SZ000729,2017-05-10,0.5,94607865.0,-172526.0
SZ000729,2017-05-11,0.5,94376873.97,30296.0
SZ000729,2017-05-12,0.5,94016217.55,-11200.0
SZ000729,2017-05-15,0.5,93051558.18,-125554.0
SZ000729,2017-05-16,0.51,96489455.22,194871.0
SZ000729,2017-05-17,0.51,96057591.66,197700.0
SZ000729,2017-05-18,0.53,97557051.76,342100.0
SZ000729,2017-05-19,0.52,96963803.48,-90989.0
SZ000729,2017-05-22,0.52,93969593.6,-189000.0
SZ000729,2017-05-23,0.51,89944061.27,-245500.0
SZ000729,2017-05-24,0.5,89221556.25,-161800.0
SZ000729,2017-05-25,0.49,88654206.45,-225654.0
SZ000729,2017-05-26,0.48,86231843.75,-252700.0
SZ000729,2017-05-31,0.5,92110551.0,373759.0
SZ000729,2017-06-01,0.5,91121974.68,22600.0
SZ000729,2017-06-02,0.5,91527559.76,18900.0
SZ000729,2017-06-05,0.5,91630419.22,38100.0
SZ000729,2017-06-06,0.5,90513126.4,-107778.0
SZ000729,2017-06-07,0.6,112067589.18,2993041.0
SZ000729,2017-06-08,0.71,132296215.16,2878839.0
SZ000729,2017-06-09,0.7,133893829.44,-89879.0
SZ000729,2017-06-12,0.72,138190663.63,608854.0
SZ000729,2017-06-13,0.72,137332436.01,-66700.0
SZ000729,2017-06-14,0.69,130454957.84,-820000.0
SZ000729,2017-06-15,0.65,123614596.41,-1113908.0
SZ000729,2017-06-16,0.6,112659226.11,-1385400.0
SZ000729,2017-06-19,0.59,111591948.6,-239652.0
SZ000729,2017-06-20,0.6,112647291.89,185800.0
SZ000729,2017-06-21,0.6,112862202.02,-45000.0
SZ000729,2017-06-22,0.6,110529855.63,-122200.0
SZ000729,2017-06-23,0.64,117886553.63,1126600.0
SZ000729,2017-06-26,0.65,123224452.2,449099.0
SZ000729,2017-06-27,0.7,131663552.21,1237493.0
SZ000729,2017-06-28,0.73,138089354.91,1088294.0
SZ000729,2017-06-29,0.77,143898448.2,876183.0
SZ000729,2017-06-30,0.81,154700353.92,1316746.0
SZ000729,2017-07-03,0.86,163291636.2,1351000.0
SZ000729,2017-07-04,0.91,171104082.62,1280900.0
SZ000729,2017-07-05,0.94,179746418.88,1095193.0
SZ000729,2017-07-06,1.03,194464376.93,2407100.0
SZ000729,2017-07-07,1.15,217976128.89,3427302.0
SZ000729,2017-07-10,1.43,273330551.53,7791408.0
SZ000729,2017-07-11,1.69,319551246.84,7463224.0
SZ000729,2017-07-12,1.76,334993431.36,2013200.0
SZ000729,2017-07-13,1.86,352550388.7,2769248.0
SZ000729,2017-07-14,1.9,358948203.48,1115300.0
SZ000729,2017-07-17,1.97,350231156.1,1857486.0
SZ000729,2017-07-18,1.88,333202588.36,-2534510.0
SZ000729,2017-07-19,1.75,310778477.1,-3727820.0
SZ000729,2017-07-20,1.71,304798517.1,-949200.0
SZ000729,2017-07-21,1.71,305498061.21,-118780.0
SZ000729,2017-07-24,1.71,307586416.06,-50900.0
SZ000729,2017-07-25,1.71,308172983.76,16347.0
SZ000729,2017-07-26,1.7,305940358.4,-47800.0
SZ000729,2017-07-27,1.71,307804911.92,65700.0
SZ000729,2017-07-28,1.61,289969470.24,-2652600.0
SZ000729,2017-07-31,1.55,280052945.48,-1697238.0
SZ000729,2017-08-01,1.55,279518301.48,-83800.0
SZ000729,2017-08-02,1.54,277139800.05,-167583.0
SZ000729,2017-08-03,1.55,278361222.23,54716.0
SZ000729,2017-08-04,1.54,276655414.44,-199500.0
SZ000729,2017-08-07,1.54,278379755.39,-70300.0
SZ000729,2017-08-08,1.53,276604332.18,-74068.0
SZ000729,2017-08-09,1.53,280010004.92,-9709.0
SZ000729,2017-08-10,1.53,285055231.14,42200.0
SZ000729,2017-08-11,1.53,276255687.78,-154900.0
SZ000729,2017-08-14,1.53,278974122.9,19300.0
SZ000729,2017-08-15,1.53,277604664.84,-11200.0
SZ000729,2017-08-16,1.53,278469476.88,0.0
SZ000729,2017-08-17,1.53,280251588.96,8100.0
SZ000729,2017-08-18,1.53,279087072.88,87800.0
SZ000729,2017-08-21,1.53,280292705.94,-14600.0
SZ000729,2017-08-22,1.53,279331452.9,-14700.0
SZ000729,2017-08-24,1.53,276537284.76,37200.0
SZ000729,2017-08-25,1.54,279361007.86,102100.0
SZ000729,2017-08-28,1.54,282200061.94,170200.0
SZ000729,2017-08-29,1.55,287770582.0,317738.0
SZ000729,2017-08-30,1.56,291332051.18,273762.0
SZ000729,2017-08-31,1.57,292351216.14,289700.0
SZ000729,2017-09-01,1.59,295797181.14,524500.0
SZ000729,2017-09-04,1.61,296884066.32,511964.0
SZ000729,2017-09-05,1.62,300715661.12,306436.0
SZ000729,2017-09-06,1.63,299719438.28,128437.0
SZ000729,2017-09-07,1.63,299811644.11,226700.0
SZ000729,2017-09-08,1.65,303158649.99,372210.0
SZ000729,2017-09-11,1.65,304786560.6,178256.0
SZ000729,2017-09-12,1.67,305832704.4,450000.0
SZ000729,2017-09-13,1.68,309051632.5,350000.0
SZ000729,2017-09-14,1.69,309322321.35,262300.0
SZ000729,2017-09-15,1.69,309817904.4,2700.0
SZ000729,2017-09-18,1.7,314315702.7,249100.0
SZ000729,2017-09-19,1.7,313127126.55,38900.0
SZ000729,2017-09-20,1.71,316203528.65,323800.0
SZ000729,2017-09-21,1.72,313667573.35,57100.0
SZ000729,2017-09-22,1.72,313748020.3,87500.0
SZ000729,2017-09-25,1.72,310088446.85,111700.0
SZ000729,2017-09-26,1.72,310588537.95,-74100.0
SZ000729,2017-09-27,1.72,311014111.95,66600.0
SZ000729,2017-09-28,1.73,312513932.8,158297.0
SZ000729,2017-09-29,1.73,315488528.88,158600.0
SZ000729,2017-10-09,1.67,307247977.96,-1864979.0
SZ000729,2017-10-10,1.58,291420415.55,-2495988.0
SZ000729,2017-10-11,1.54,286904501.4,-1157556.0
SZ000729,2017-10-12,1.46,269902437.45,-2263900.0
SZ000729,2017-10-13,1.3,242769641.4,-4423200.0
SZ000729,2017-10-16,1.25,229486575.5,-1477652.0
SZ000729,2017-10-17,1.3,239242907.86,1557687.0
SZ000729,2017-10-18,1.23,224251838.16,-2041600.0
SZ000729,2017-10-19,1.16,214013241.0,-1896600.0
SZ000729,2017-10-20,1.09,197155318.6,-2167654.0
SZ000729,2017-10-23,1.04,190128387.08,-1188504.0
SZ000729,2017-10-24,1.05,191175781.2,70700.0
SZ000729,2017-10-25,1.06,193841784.64,460000.0
SZ000729,2017-10-26,1.06,194852176.32,16600.0
SZ000729,2017-10-27,1.07,194267633.52,143500.0
SZ000729,2017-10-30,1.06,190408049.92,-131900.0
SZ000729,2017-10-31,1.07,191304323.16,93996.0
SZ000729,2017-11-01,1.06,188736809.08,-216000.0
SZ000729,2017-11-02,1.04,182115891.84,-489500.0
SZ000729,2017-11-03,1.04,180382700.6,-138062.0
SZ000729,2017-11-06,1.04,181860358.5,192500.0
SZ000729,2017-11-07,1.04,181283359.86,-236913.0
SZ000729,2017-11-08,1.03,181328522.96,-40093.0
SZ000729,2017-11-09,1.02,179168206.77,-349001.0
SZ000729,2017-11-10,1.01,178018188.2,-232172.0
SZ000729,2017-11-13,0.98,170909286.24,-967597.0
SZ000729,2017-11-14,0.95,164086871.13,-801357.0
SZ000729,2017-11-15,0.94,161465811.96,-343029.0
SZ000729,2017-11-16,0.93,159250407.64,-364976.0
SZ000729,2017-11-17,0.9,149397246.6,-827957.0
SZ000729,2017-11-20,0.88,145575848.7,-565400.0
SZ000729,2017-11-21,0.92,155268813.23,1341316.0
SZ000729,2017-11-22,0.88,146601752.01,-1377900.0
SZ000729,2017-11-23,0.93,155227016.72,1683541.0
SZ000729,2017-11-24,0.98,165130419.84,1404400.0
SZ000729,2017-11-27,1.05,176855827.81,1930265.0
SZ000729,2017-11-28,1.1,185039172.64,1432700.0
SZ000729,2017-11-29,1.13,190248365.15,825738.0
SZ000729,2017-11-30,1.16,195574826.7,842700.0
SZ000729,2017-12-01,1.2,202574024.9,950200.0
SZ000729,2017-12-04,1.17,196401086.64,-811099.0
SZ000729,2017-12-05,1.15,188799422.8,-399896.0
SZ000729,2017-12-06,1.2,198459379.8,1376800.0
SZ000729,2017-12-07,1.18,194166439.89,-506269.0
SZ000729,2017-12-08,1.24,203065458.8,1476495.0
SZ000729,2017-12-11,1.24,205393418.1,98700.0
SZ000729,2017-12-12,1.24,204259220.52,-13900.0
SZ000729,2017-12-13,1.25,216911635.46,405000.0
SZ000729,2017-12-14,1.26,223280778.56,166770.0
SZ000729,2017-12-15,1.26,223271388.56,-1500.0
SZ000729,2017-12-18,1.26,224485732.8,-33700.0
SZ000729,2017-12-19,1.26,222365245.44,2800.0
SZ000729,2017-12-20,1.29,241093220.55,728529.0
SZ000729,2017-12-21,1.29,239060986.92,22771.0
SZ000729,2017-12-27,1.29,246864762.56,131700.0
SZ000729,2017-12-28,1.28,243369391.76,-248800.0
SZ000729,2017-12-29,1.28,245035099.44,85700.0
SZ000729,2018-01-02,1.3,245557804.21,459907.0
SZ000729,2018-01-03,1.31,251955099.66,128300.0
SZ000729,2018-01-04,1.28,245964009.03,-825500.0
SZ000729,2018-01-05,1.34,277174882.79,1695700.0
SZ000729,2018-01-08,1.43,287807918.71,2552004.0
SZ000729,2018-01-09,1.54,312278924.82,3187779.0
SZ000729,2018-01-10,1.53,308594155.8,-333076.0
SZ000729,2018-01-11,1.52,318635705.7,-219700.0
SZ000729,2018-01-12,1.46,301392081.09,-1657549.0
SZ000729,2018-01-15,1.46,301671193.3,-18400.0
SZ000729,2018-01-16,1.49,338634904.63,846400.0
SZ000729,2018-01-17,1.51,343986567.96,613178.0
SZ000729,2018-01-18,1.51,351630195.0,45101.0
