instrument,datetime,nb_hold_pct,nb_hold_mv,nb_hold_chg
SZ301155,2023-01-12,0.43,92276406.6,255285
SZ301155,2023-01-13,0.41,88269698.4,-41500
SZ301155,2023-01-19,0.24,51941014.06,-61700
SZ301155,2023-01-20,0.25,52995903.36,10006
SZ301155,2023-02-02,0.17,37754029.6,-172468
SZ301155,2023-02-03,0.1,22413433.76,-148768
SZ301155,2023-02-08,0.1,22505324.96,-8406
SZ301155,2023-02-09,0.17,36940571.28,148894
SZ301155,2023-02-10,0.13,27307516.26,-90694
SZ301155,2023-02-13,0.15,31409822.88,47100
SZ301155,2023-02-14,0.19,38557969.98,82600
SZ301155,2023-02-15,0.14,28755542.4,-110800
SZ301155,2023-02-16,0.2,41756543.01,139711
SZ301155,2023-02-17,0.11,21985850.25,-205938
SZ301155,2023-02-23,0.16,31939351.6,-40839
SZ301155,2023-02-24,0.13,26076493.0,-59900
SZ301155,2023-03-01,0.18,34699583.88,14632
SZ301155,2023-03-02,0.22,42145776.36,97361
SZ301155,2023-03-08,0.21,39661295.8,-16600
SZ301155,2023-03-09,0.22,40062724.14,4300
SZ301155,2023-03-15,0.25,43866027.72,28900
SZ301155,2023-03-16,0.41,67287429.0,347994
SZ301155,2023-03-22,0.55,91120450.75,-64638
SZ301155,2023-03-23,0.52,86215132.26,-67921
SZ301155,2023-03-29,0.43,80334347.64,48224
SZ301155,2023-03-30,0.34,64691897.79,-204598
SZ301155,2023-04-03,0.33,62116963.51,-35100
SZ301155,2023-04-04,0.38,69748185.06,108087
SZ301155,2023-04-12,0.54,92053990.48,203854
SZ301155,2023-04-13,0.5,84762216.11,-91560
SZ301155,2023-04-19,0.37,62030785.41,-174923
SZ301155,2023-04-20,0.42,66796081.27,93900
SZ301155,2023-04-26,0.5,85561476.0,408834
SZ301155,2023-04-27,0.38,63148864.3,-262743
SZ301155,2023-05-04,0.36,59697925.35,38498
SZ301155,2023-05-10,0.56,93507495.54,603206
SZ301155,2023-05-11,0.38,67270580.16,-373016
SZ301155,2023-05-17,0.66,125151564.76,19195
SZ301155,2023-05-18,0.64,120354732.4,-43917
SZ301155,2023-05-24,0.55,101924670.96,-78200
SZ301155,2023-05-25,0.56,106003213.86,25108
SZ301155,2023-05-31,0.62,110169395.92,20952
SZ301155,2023-06-01,0.57,101610419.83,-118261
SZ301155,2023-06-07,0.59,103442050.68,171957
SZ301155,2023-06-08,0.68,119049759.5,187790
SZ301155,2023-06-09,0.78,146134822.74,216814
SZ301155,2023-06-14,0.31,55303843.5,-130281
SZ301155,2023-06-15,0.58,107638454.7,584600
SZ301155,2023-06-21,0.38,68649470.24,-195189
SZ301155,2023-06-28,0.36,61033484.16,-106777
SZ301155,2023-06-29,0.33,55764906.33,-58900
SZ301155,2023-07-05,0.47,80104577.83,-142026
SZ301155,2023-07-06,0.35,57944280.96,-268933
SZ301155,2023-07-12,0.3,49437069.6,-111700
SZ301155,2023-07-13,0.34,54674038.5,73705
SZ301155,2023-07-19,0.26,40443915.36,29822
SZ301155,2023-07-20,0.26,41374212.25,12878
SZ301155,2023-07-26,0.33,49058049.0,-43996
SZ301155,2023-07-27,0.3,45282837.5,-51825
SZ301155,2023-08-02,0.32,47741438.0,39100
SZ301155,2023-08-03,0.32,48026978.72,271
SZ301155,2023-08-09,0.43,62290030.77,49200
SZ301155,2023-08-10,0.43,63381634.04,6875
SZ301155,2023-08-16,0.48,65012908.68,-16867
SZ301155,2023-08-17,0.49,67520932.29,29072
SZ301155,2023-08-23,0.53,67416230.0,48047
SZ301155,2023-08-24,0.52,65704920.0,-18600
SZ301155,2023-08-30,0.63,80025279.31,-149001
SZ301155,2023-08-31,0.63,79381687.71,17600
SZ301155,2023-09-06,0.63,80610348.51,18000
SZ301155,2023-09-07,0.62,77223125.98,-14200
SZ301155,2023-09-13,0.57,69889216.32,-163475
SZ301155,2023-09-14,0.57,68883264.6,7500
SZ301155,2023-09-15,0.53,62849358.72,-104700
SZ301155,2023-09-20,0.41,48892656.84,-293300
SZ301155,2023-09-21,0.48,56606687.28,162970
SZ301155,2023-09-27,0.5,65430141.57,-314684
SZ301155,2023-09-28,0.52,67505277.87,40540
SZ301155,2023-10-11,0.61,76172591.18,129909
SZ301155,2023-10-12,0.53,70710811.08,-173323
SZ301155,2023-10-13,0.48,63649422.72,-104568
SZ301155,2023-10-16,0.43,57786458.8,-99416
SZ301155,2023-10-17,0.44,60219808.74,21497
SZ301155,2023-10-18,0.56,73012340.72,248585
SZ301155,2023-10-19,0.53,69574984.55,-59475
SZ301155,2023-10-20,1.06,149621822.9,1139034
SZ301155,2023-10-24,0.81,118950322.5,-543194
SZ301155,2023-10-25,0.7,101649483.66,-235500
SZ301155,2023-10-26,0.81,115072452.84,245800
SZ301155,2023-10-27,0.74,104522952.84,-162500
SZ301155,2023-10-30,0.71,100948408.47,-47600
SZ301155,2023-10-31,0.7,99769427.06,-22300
SZ301155,2023-11-01,0.74,108595817.22,84100
SZ301155,2023-11-02,0.7,101481561.84,-100251
SZ301155,2023-11-03,0.79,119448896.7,197934
SZ301155,2023-11-06,0.71,107038148.1,-168381
SZ301155,2023-11-07,0.69,105009579.42,-37583
SZ301155,2023-11-08,0.74,108402180.48,104900
SZ301155,2023-11-09,0.76,110622991.25,48935
SZ301155,2023-11-10,0.77,110293323.42,5900
SZ301155,2023-11-13,0.79,111279253.05,61700
SZ301155,2023-11-14,0.82,113604739.17,49700
SZ301155,2023-11-15,0.7,100703019.5,-263586
SZ301155,2023-11-16,0.68,94347587.46,-43997
SZ301155,2023-11-17,0.7,97842822.42,42400
SZ301155,2023-11-20,0.75,102558833.24,122200
SZ301155,2023-11-21,0.76,102502405.98,8900
SZ301155,2023-11-22,0.77,104062489.02,25700
SZ301155,2023-11-23,0.73,99851444.7,-84900
SZ301155,2023-11-24,0.72,97649876.0,-18800
SZ301155,2023-11-27,0.73,99070085.34,27300
SZ301155,2023-11-28,0.81,115234034.85,180131
SZ301155,2023-11-29,0.8,111660787.35,-27584
SZ301155,2023-11-30,0.76,103871670.75,-88900
SZ301155,2023-12-01,0.73,99712921.5,-64131
SZ301155,2023-12-04,0.69,93387170.22,-97268
SZ301155,2023-12-05,0.84,116247297.2,327274
SZ301155,2023-12-06,0.74,101364016.1,-206094
