instrument,datetime,nb_hold_pct,nb_hold_mv,nb_hold_chg
SZ002212,2023-01-12,2.6,317408180.04,437682
SZ002212,2023-01-13,2.64,318941486.9,483929
SZ002212,2023-01-19,2.38,311315506.92,-1448944
SZ002212,2023-01-20,2.54,329599964.76,1905486
SZ002212,2023-02-02,2.01,270533322.54,-1333206
SZ002212,2023-02-03,2.03,276594753.15,236913
SZ002212,2023-02-08,1.94,261828700.8,577867
SZ002212,2023-02-09,2.03,276611727.54,1068541
SZ002212,2023-02-10,1.98,270008273.3,-596759
SZ002212,2023-02-13,1.91,263468741.42,-886156
SZ002212,2023-02-14,2.05,280595924.8,1681926
SZ002212,2023-02-15,2.19,309078878.5,1636855
SZ002212,2023-02-16,2.13,293690782.28,-698421
SZ002212,2023-02-17,1.98,265670604.9,-1763921
SZ002212,2023-02-23,2.09,274608633.0,-1619500
SZ002212,2023-02-24,2.18,288180145.95,994293
SZ002212,2023-03-01,2.53,348430824.42,3544228
SZ002212,2023-03-02,2.66,370636821.66,1611901
SZ002212,2023-03-08,2.58,348830527.26,51036
SZ002212,2023-03-09,2.57,351676385.28,-98570
SZ002212,2023-03-15,2.23,299951983.0,-2241896
SZ002212,2023-03-16,2.28,304613516.62,531181
SZ002212,2023-03-22,2.23,322078989.44,-769946
SZ002212,2023-03-23,2.1,306959221.62,-1591445
SZ002212,2023-03-29,1.79,262615054.24,-780368
SZ002212,2023-03-30,1.94,277068746.85,1677100
SZ002212,2023-04-03,2.23,331460639.84,2303813
SZ002212,2023-04-04,1.99,301827180.0,-2801772
SZ002212,2023-04-12,2.16,320840357.76,1907962
SZ002212,2023-04-13,2.08,302160581.28,-1022040
SZ002212,2023-04-19,2.04,289422053.82,126433
SZ002212,2023-04-20,2.02,299067365.4,-198918
SZ002212,2023-04-26,1.95,257321336.96,-251108
SZ002212,2023-04-27,1.84,247567221.5,-1328318
SZ002212,2023-05-04,1.75,229988478.85,-2960030
SZ002212,2023-05-10,1.55,196027742.4,-323017
SZ002212,2023-05-11,1.55,193377340.2,46000
SZ002212,2023-05-17,1.36,163829881.25,-21569
SZ002212,2023-05-18,1.38,167487994.74,231363
SZ002212,2023-05-24,1.21,143703770.5,-46361
SZ002212,2023-05-25,1.16,137057757.55,-667941
SZ002212,2023-05-31,1.27,158528289.17,1047935
SZ002212,2023-06-01,1.33,165889418.64,745576
SZ002212,2023-06-07,1.57,193946595.14,166503
SZ002212,2023-06-08,1.63,200958612.28,765927
SZ002212,2023-06-09,2.08,260344064.64,5274950
SZ002212,2023-06-14,2.2,275789420.74,-343000
SZ002212,2023-06-15,2.06,251270472.31,-1600600
SZ002212,2023-06-21,2.06,252997845.79,-1033104
SZ002212,2023-06-28,1.63,184940852.91,-617800
SZ002212,2023-06-29,1.79,204835877.4,1923472
SZ002212,2023-07-05,1.91,218713837.44,-1110684
SZ002212,2023-07-06,1.9,216275478.48,-18226
SZ002212,2023-07-12,1.52,165880760.85,-1793924
SZ002212,2023-07-13,1.58,173964586.45,636500
SZ002212,2023-07-19,1.58,181552992.9,-991786
SZ002212,2023-07-20,1.48,166951954.4,-1237900
SZ002212,2023-07-26,1.4,158999679.44,-1238500
SZ002212,2023-07-27,1.32,148196650.27,-952800
SZ002212,2023-08-02,1.27,148645170.72,-513200
SZ002212,2023-08-03,1.29,150672838.36,268900
SZ002212,2023-08-09,1.43,171429219.36,-362117
SZ002212,2023-08-10,1.48,176987330.44,586307
SZ002212,2023-08-16,1.45,166522736.16,141551
SZ002212,2023-08-17,1.42,164968157.25,-282951
SZ002212,2023-08-23,1.35,153586176.0,-1362865
SZ002212,2023-08-24,1.34,148346943.28,-81506
SZ002212,2023-08-30,1.45,162086403.1,1093300
SZ002212,2023-08-31,1.4,156092734.0,-619300
SZ002212,2023-09-06,1.55,174812464.0,1149189
SZ002212,2023-09-07,1.55,174221597.64,-4100
SZ002212,2023-09-13,1.41,157901312.8,-1985700
SZ002212,2023-09-14,1.4,155225634.98,-178565
SZ002212,2023-09-15,1.33,146580098.28,-755800
SZ002212,2023-09-20,1.22,130616591.47,-34100
SZ002212,2023-09-21,1.25,133400335.53,341900
SZ002212,2023-09-27,1.14,120122480.12,-70400
SZ002212,2023-09-28,1.23,130739320.32,1033600
SZ002212,2023-10-11,1.45,159123741.66,904400
SZ002212,2023-10-12,1.4,153413198.82,-582600
SZ002212,2023-10-13,1.4,152685695.04,11502
SZ002212,2023-10-16,1.4,150947855.94,-26202
SZ002212,2023-10-17,1.4,150454810.74,-54360
SZ002212,2023-10-18,1.34,142834820.36,-682300
SZ002212,2023-10-19,1.34,141055565.7,32600
SZ002212,2023-10-20,1.24,126433965.56,-1133568
SZ002212,2023-10-24,1.2,118313863.92,-515800
SZ002212,2023-10-25,1.41,141388934.4,2423526
SZ002212,2023-10-26,1.43,148088375.6,328600
SZ002212,2023-10-27,1.33,137767221.6,-1278400
SZ002212,2023-10-30,1.49,165134360.28,1955439
SZ002212,2023-10-31,1.48,165504186.81,-92700
SZ002212,2023-11-01,1.48,165935742.39,8400
SZ002212,2023-11-02,1.47,162136740.33,-143500
SZ002212,2023-11-03,1.47,163337419.44,-39900
SZ002212,2023-11-06,1.41,161042750.61,-657800
SZ002212,2023-11-07,1.43,165313667.88,214800
SZ002212,2023-11-08,1.41,163015253.46,-270900
SZ002212,2023-11-09,1.34,156618448.64,-852455
SZ002212,2023-11-10,1.31,152010687.48,-325300
SZ002212,2023-11-13,1.39,166448520.36,970224
SZ002212,2023-11-14,1.46,178427369.44,827600
SZ002212,2023-11-15,1.59,195137212.2,1533592
SZ002212,2023-11-16,1.59,193347032.4,-45600
SZ002212,2023-11-17,1.54,190856630.02,-545926
SZ002212,2023-11-20,1.6,197429629.04,758100
SZ002212,2023-11-21,1.77,213657005.24,1931004
SZ002212,2023-11-22,1.77,212791417.98,59700
SZ002212,2023-11-23,1.71,208325100.0,-723218
SZ002212,2023-11-24,1.69,202037932.0,-201100
SZ002212,2023-11-27,1.7,203458308.0,81100
SZ002212,2023-11-28,1.78,213703158.0,933400
SZ002212,2023-11-29,1.68,201919264.0,-1205000
SZ002212,2023-11-30,1.72,203882000.0,455400
SZ002212,2023-12-01,1.78,214707398.0,702900
SZ002212,2023-12-04,1.67,202246060.0,-1224100
SZ002212,2023-12-05,1.59,186508080.0,-1027800
SZ002212,2023-12-06,1.54,186612080.4,-543898
SZ002212,2023-12-07,1.53,185567053.38,-84600
SZ002212,2023-12-08,1.58,188904688.12,567100
SZ002212,2023-12-11,1.59,193814498.52,112500
SZ002212,2023-12-12,1.64,199794113.0,544923
SZ002212,2023-12-13,1.52,183760395.0,-1419500
SZ002212,2023-12-14,1.6,190818552.82,952322
SZ002212,2023-12-15,1.53,181502785.53,-799600
SZ002212,2023-12-18,1.61,186720791.19,943200
SZ002212,2023-12-19,1.64,190613077.47,318840
SZ002212,2023-12-20,1.62,184737799.33,-166900
SZ002212,2023-12-21,1.62,184906846.07,-22500
SZ002212,2023-12-22,1.58,175866474.58,-411700
SZ002212,2023-12-27,1.6,176799389.1,181300
SZ002212,2023-12-28,1.55,175477885.52,-578136
SZ002212,2023-12-29,1.54,179417444.76,-87209
SZ002212,2024-01-02,1.42,156690839.82,-1424085
SZ002212,2024-01-03,1.44,158972314.59,227860
SZ002212,2024-01-04,1.42,157791917.61,-236800
SZ002212,2024-01-05,1.4,152550785.55,-240100
SZ002212,2024-01-08,1.39,147842159.89,-116544
SZ002212,2024-01-09,1.32,140124853.89,-864200
SZ002212,2024-01-10,1.29,134979556.59,-405000
SZ002212,2024-01-11,1.32,141322741.99,398626
SZ002212,2024-01-12,1.24,130462921.05,-943526
SZ002212,2024-01-15,1.22,128892046.05,-177500
SZ002212,2024-01-16,1.16,121747513.86,-760500
SZ002212,2024-01-17,1.26,127897411.23,1225500
SZ002212,2024-01-18,1.32,133125955.23,614400
SZ002212,2024-01-19,1.28,127699190.01,-386700
SZ002212,2024-01-22,1.37,127054769.4,1032300
SZ002212,2024-01-23,1.38,126985896.75,96204
SZ002212,2024-01-24,1.35,126719831.5,-344792
SZ002212,2024-01-25,1.36,132945428.96,93669
SZ002212,2024-01-26,1.28,125284351.78,-911268
SZ002212,2024-01-29,1.26,118190209.4,-262100
SZ002212,2024-01-30,1.3,118218586.71,533131
SZ002212,2024-01-31,1.36,110896797.21,648266
SZ002212,2024-02-01,1.59,122341159.82,2708535
SZ002212,2024-02-02,1.57,119375590.14,-169092
SZ002212,2024-02-05,1.66,113395859.25,1039393
SZ002212,2024-02-06,2.02,138938234.4,4233849
SZ002212,2024-02-07,2.27,162139294.52,3023384
SZ002212,2024-02-08,2.57,192371739.55,3508553
SZ002212,2024-02-19,2.26,177161854.56,-3684709
SZ002212,2024-02-20,2.41,190059146.94,1864442
SZ002212,2024-02-21,2.51,199988449.98,1138000
SZ002212,2024-02-22,2.57,208628888.2,652234
SZ002212,2024-02-23,2.55,215834146.08,-227900
SZ002212,2024-02-26,2.51,215248465.56,-457300
SZ002212,2024-02-27,2.57,234520565.76,764960
SZ002212,2024-02-28,2.6,220643515.95,322701
SZ002212,2024-02-29,2.46,221545284.18,-1670131
SZ002212,2024-03-01,2.58,237886119.16,1387520
SZ002212,2024-03-04,2.51,229557642.81,-725173
SZ002212,2024-03-05,2.5,224220118.95,-153420
SZ002212,2024-03-06,2.54,223972156.43,446272
SZ002212,2024-03-07,2.44,211810142.4,-1129213
