instrument,datetime,nb_hold_pct,nb_hold_mv,nb_hold_chg
SZ300395,2020-06-15,0.06,6504438.6,
SZ300395,2020-06-16,0.13,13089533.52,225183.0
SZ300395,2020-06-17,0.11,11259012.48,-60753.0
SZ300395,2020-06-18,0.13,12805518.6,49400.0
SZ300395,2020-06-19,0.11,11544509.6,-47500.0
SZ300395,2020-06-22,0.08,8544062.16,-119147.0
SZ300395,2020-06-23,0.14,14387659.26,193117.0
SZ300395,2020-06-24,0.1,11399387.44,-107600.0
SZ300395,2020-06-29,0.07,8263579.7,-108000.0
SZ300395,2020-07-02,0.08,10176928.96,46500.0
SZ300395,2020-07-03,0.24,26448741.0,515782.0
SZ300395,2020-07-06,0.39,44793179.6,505126.0
SZ300395,2020-07-07,0.55,63356340.3,538728.0
SZ300395,2020-07-08,0.69,83180140.75,489075.0
SZ300395,2020-07-09,0.8,97946478.98,357901.0
SZ300395,2020-07-10,1.08,129970480.97,947103.0
SZ300395,2020-07-13,1.13,137630327.69,185300.0
SZ300395,2020-07-14,1.29,151368961.54,549250.0
SZ300395,2020-07-15,1.51,174167860.5,745096.0
SZ300395,2020-07-16,1.49,166987888.29,-82052.0
SZ300395,2020-07-17,1.57,184934615.82,261626.0
SZ300395,2020-07-20,1.4,178051461.12,-561621.0
SZ300395,2020-07-21,1.3,168866336.73,-343149.0
SZ300395,2020-07-22,1.19,157044632.18,-378473.0
SZ300395,2020-07-23,1.21,160951145.7,61423.0
SZ300395,2020-07-24,1.2,160066641.75,-17318.0
SZ300395,2020-07-27,1.39,191370408.06,650567.0
SZ300395,2020-07-28,1.56,217589676.15,553887.0
SZ300395,2020-07-29,1.73,252073642.56,585051.0
SZ300395,2020-07-30,1.83,257277844.96,322880.0
SZ300395,2020-07-31,1.98,285135378.4,534375.0
SZ300395,2020-08-03,1.82,270861713.1,-547885.0
SZ300395,2020-08-04,1.75,270176615.28,-244274.0
SZ300395,2020-08-05,1.73,293336006.11,-76553.0
SZ300395,2020-08-06,1.6,286571512.37,-439972.0
SZ300395,2020-08-07,1.67,300269644.84,255679.0
SZ300395,2020-08-10,1.64,289748940.0,-99791.0
SZ300395,2020-08-11,1.82,304390829.74,585923.0
SZ300395,2020-08-12,2.23,349714504.35,1387063.0
SZ300395,2020-08-13,2.18,345594526.08,-163737.0
SZ300395,2020-08-14,2.24,354442399.1,208429.0
SZ300395,2020-08-17,2.09,344128178.46,-489955.0
SZ300395,2020-08-18,2.05,338679856.8,-159657.0
SZ300395,2020-08-19,2.13,347325196.6,288251.0
SZ300395,2020-08-20,2.1,332866685.25,-108269.0
SZ300395,2020-08-21,2.07,336101372.29,-116572.0
SZ300395,2020-08-24,2.04,343406148.99,-92600.0
SZ300395,2020-08-25,2.12,340977461.0,281129.0
SZ300395,2020-08-26,2.53,381643036.0,1384148.0
SZ300395,2020-08-27,2.77,417097620.63,798839.0
SZ300395,2020-08-28,2.58,398509057.59,-630100.0
SZ300395,2020-08-31,2.6,405757955.1,56704.0
SZ300395,2020-09-01,2.65,438416349.81,180410.0
SZ300395,2020-09-02,2.63,425259487.48,-81735.0
SZ300395,2020-09-03,2.72,423939337.98,309700.0
SZ300395,2020-09-04,2.74,428280172.44,86226.0
SZ300395,2020-09-07,2.79,422069140.68,152312.0
SZ300395,2020-09-08,2.82,412477055.64,108325.0
SZ300395,2020-09-09,2.64,368106748.9,-611443.0
SZ300395,2020-09-10,2.83,380774637.36,626526.0
SZ300395,2020-09-11,2.98,402779302.9,520178.0
SZ300395,2020-09-14,2.99,408743435.1,50327.0
SZ300395,2020-09-15,3.06,417074183.16,209287.0
SZ300395,2020-09-16,3.08,419615823.08,81210.0
SZ300395,2020-09-17,2.91,406516362.4,-566112.0
