instrument,datetime,nb_hold_pct,nb_hold_mv,nb_hold_chg
SH601168,2017-03-16,0.2,38810240.64,
SH601168,2017-03-17,0.2,38810240.64,0.0
SH601168,2017-03-20,0.2,38810240.64,0.0
SH601168,2017-03-21,0.2,38810240.64,0.0
SH601168,2017-03-22,0.2,38810240.64,0.0
SH601168,2017-03-23,0.2,38810240.64,0.0
SH601168,2017-03-24,0.2,38810240.64,0.0
SH601168,2017-03-27,0.2,38810240.64,0.0
SH601168,2017-03-28,0.2,38810240.64,0.0
SH601168,2017-03-29,0.2,38810240.64,0.0
SH601168,2017-03-30,0.2,38810240.64,0.0
SH601168,2017-03-31,0.2,38810240.64,0.0
SH601168,2017-04-05,0.2,38810240.64,0.0
SH601168,2017-04-06,0.2,38810240.64,0.0
SH601168,2017-04-07,0.2,38810240.64,0.0
SH601168,2017-04-10,0.2,38810240.64,0.0
SH601168,2017-04-11,0.2,38810240.64,0.0
SH601168,2017-04-12,0.2,41972096.88,-81800.0
SH601168,2017-04-18,0.18,35439425.64,-348700.0
SH601168,2017-04-19,0.18,33011708.72,-28600.0
SH601168,2017-04-20,0.18,32696883.16,0.0
SH601168,2017-04-21,0.18,32530400.16,-22900.0
SH601168,2017-04-24,0.19,32149652.24,98600.0
SH601168,2017-04-25,0.19,33074744.48,111600.0
SH601168,2017-04-26,0.19,33317439.12,-18500.0
SH601168,2017-04-27,0.18,32521413.92,-174400.0
SH601168,2017-04-28,0.18,32603992.08,-1000.0
SH601168,2017-05-04,0.19,33019760.64,172900.0
SH601168,2017-05-05,0.18,30161454.4,-228300.0
SH601168,2017-05-08,0.17,28061397.44,-234700.0
SH601168,2017-05-09,0.17,28785134.4,32300.0
SH601168,2017-05-10,0.18,28543010.3,59074.0
SH601168,2017-05-11,0.17,27730169.6,-65022.0
SH601168,2017-05-12,0.18,28514916.82,99838.0
SH601168,2017-05-15,0.18,29420382.82,137400.0
SH601168,2017-05-16,0.17,28563196.73,-330795.0
SH601168,2017-05-17,0.17,29105564.8,96857.0
SH601168,2017-05-18,0.17,29088771.93,28511.0
SH601168,2017-05-19,0.18,29842201.9,34871.0
SH601168,2017-05-22,0.15,25946677.83,-517033.0
SH601168,2017-05-23,0.14,23474165.71,-225498.0
SH601168,2017-05-24,0.15,24101619.68,78451.0
SH601168,2017-05-25,0.15,25378275.39,96857.0
SH601168,2017-05-26,0.15,25084649.2,-37700.0
SH601168,2017-05-31,0.15,24195487.68,-88400.0
SH601168,2017-06-01,0.15,23482555.88,1100.0
SH601168,2017-06-02,0.15,23717125.92,35977.0
SH601168,2017-06-05,0.15,24489517.32,89880.0
SH601168,2017-06-06,0.15,25277850.57,50977.0
SH601168,2017-06-07,0.15,26483183.5,32077.0
SH601168,2017-06-08,0.15,25242347.47,-157513.0
SH601168,2017-06-09,0.15,26008246.32,83800.0
SH601168,2017-06-12,0.16,28776801.21,299200.0
SH601168,2017-06-13,0.16,29811563.52,-154303.0
SH601168,2017-06-14,0.17,32324182.96,349200.0
SH601168,2017-06-15,0.18,33144163.98,141667.0
SH601168,2017-06-16,0.17,30972365.16,-302625.0
SH601168,2017-06-19,0.17,30989068.24,40000.0
SH601168,2017-06-20,0.17,32157058.48,132400.0
SH601168,2017-06-21,0.19,35585492.48,452300.0
SH601168,2017-06-22,0.16,28790114.4,-804100.0
SH601168,2017-06-23,0.18,33811718.04,599712.0
SH601168,2017-06-26,0.16,29929728.27,-588087.0
SH601168,2017-06-27,0.13,24153983.7,-765300.0
SH601168,2017-06-28,0.13,24841582.08,97700.0
SH601168,2017-06-29,0.13,25295539.99,12600.0
SH601168,2017-06-30,0.13,24970821.89,0.0
