instrument,datetime,nb_hold_pct,nb_hold_mv,nb_hold_chg
SZ000612,2017-03-16,0.03,4183002.0,
SZ000612,2017-03-17,0.02,2771965.0,-134600.0
SZ000612,2017-03-20,0.01,1486868.0,-125300.0
SZ000612,2017-03-21,0.0,828444.0,-69200.0
SZ000612,2017-03-22,0.0,1134972.0,33000.0
SZ000612,2017-03-23,0.0,1197860.0,7000.0
SZ000612,2017-03-24,0.0,416754.0,-77500.0
SZ000612,2017-03-27,0.01,1472455.0,103400.0
SZ000612,2017-03-28,0.01,1582507.0,10800.0
SZ000612,2017-03-29,0.01,1869868.0,31500.0
SZ000612,2017-03-30,0.02,2498979.0,79900.0
SZ000612,2017-03-31,0.03,3535158.0,102700.0
SZ000612,2017-04-05,0.03,4323870.0,79600.0
SZ000612,2017-04-06,0.06,7249471.0,311700.0
SZ000612,2017-04-07,0.06,7672068.0,43500.0
SZ000612,2017-04-10,0.05,6773646.0,-96400.0
SZ000612,2017-04-11,0.04,5027838.0,-190000.0
SZ000612,2017-04-12,0.03,4458090.0,-56300.0
SZ000612,2017-04-18,0.04,4688788.0,25900.0
SZ000612,2017-04-19,0.03,4487737.0,-11500.0
SZ000612,2017-04-20,0.03,4260272.0,-24600.0
SZ000612,2017-04-21,0.03,4203360.0,-6500.0
SZ000612,2017-04-24,0.03,3840486.0,-31400.0
SZ000612,2017-04-25,0.03,4406834.0,62500.0
SZ000612,2017-04-26,0.04,4961408.0,55300.0
SZ000612,2017-04-27,0.04,4942988.0,2600.0
SZ000612,2017-04-28,0.04,5180084.0,22600.0
SZ000612,2017-05-04,0.04,5105853.0,5300.0
SZ000612,2017-05-05,0.04,4689168.0,-48100.0
SZ000612,2017-05-08,0.03,4093299.0,-60300.0
SZ000612,2017-05-09,0.03,4233590.0,14500.0
SZ000612,2017-05-10,0.03,3987200.0,-22800.0
SZ000612,2017-05-11,0.04,4163796.0,71600.0
SZ000612,2017-05-12,0.05,5721600.0,198600.0
SZ000612,2017-05-15,0.06,5662464.0,22100.0
SZ000612,2017-05-16,0.05,5313557.06,-57817.0
SZ000612,2017-05-17,0.05,5070176.76,-48864.0
SZ000612,2017-05-18,0.05,5019042.36,-6360.0
SZ000612,2017-05-19,0.05,4857536.2,-9381.0
SZ000612,2017-05-22,0.05,5239096.88,43300.0
SZ000612,2017-05-23,0.05,4695545.91,-39529.0
SZ000612,2017-05-24,0.05,4634826.54,-1495.0
SZ000612,2017-05-25,0.04,4346010.0,-55654.0
SZ000612,2017-05-26,0.04,4217600.0,-34300.0
SZ000612,2017-05-31,0.04,3935450.0,-19400.0
SZ000612,2017-06-01,0.04,3646188.0,-25500.0
SZ000612,2017-06-02,0.04,3593135.0,0.0
SZ000612,2017-06-05,0.04,3733002.0,0.0
SZ000612,2017-06-06,0.04,3738647.0,-3600.0
SZ000612,2017-06-07,0.04,4268688.0,63700.0
SZ000612,2017-06-08,0.04,4000116.65,-32831.0
SZ000612,2017-06-09,0.04,3790812.06,-19800.0
SZ000612,2017-06-12,0.03,3535670.88,-19600.0
SZ000612,2017-06-13,0.04,3999649.5,49266.0
SZ000612,2017-06-14,0.04,4150507.55,17500.0
SZ000612,2017-06-15,0.05,5023932.55,96600.0
SZ000612,2017-06-16,0.04,4045370.55,-123400.0
SZ000612,2017-06-19,0.03,3562327.35,-65400.0
SZ000612,2017-06-20,0.03,3558320.95,-9200.0
