instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920027,2023-06-30,0.9465,454.9840374057,47.8776660031,685.735101813279,15.7002,0.3234,,3.9298,345.4231,9.56,556.5863,0.5814,190.1743,0.2844,0.077,,3.9298,0.5211,19.588920910569,8.64
BJ920027,2023-12-31,2.9141,40.5035,46.5682982442,553.863171482967,17.9042,0.8272,,10.9834,282.2423,25.58,435.2031,1.4417,123.5373,0.8552,-0.0663,,10.9834,1.2755,6.8542,22.57
BJ920027,2024-03-31,0.157,57.177109333938,53.5974838937,2043.9995816308,-11.2459,0.0561,,-0.5038,1014.6561,-0.85,1604.2781,0.0895,573.2484,-0.0379,-0.010790331726,,-0.5038,0.0887,43.533463205742,-0.85
BJ920027,2024-06-30,1.1916,-24.7687,44.0861703659,760.201038208737,11.3061,0.3002,,2.6418,394.0455,5.38,599.6003,0.4886,151.0574,0.2113,0.6762,,2.6418,0.4568,4.4698,5.43
BJ920027,2024-09-30,,,44.7794260458,,7.6163,,,,,5.46,,1.4247,,0.2051,-0.6353,,,,,5.46
BJ920027,2024-12-31,3.2577,14.5777,44.5030888369,580.756874219515,16.7317,0.7539,,8.8207,311.042,22.86,477.5169,1.3881,110.5074,0.9798,0.7576,,8.8207,1.1574,22.607,20.73
BJ920027,2025-03-31,0.3558,82.025940713606,34.0186847057,1391.0355,-1.1825,0.0769,0.0647,7.8282,750.6255,-0.12,1170.3511,0.1518,252.9511,-0.0084,0.149966495419,,-0.0779,0.1199,109.5747,-0.13
BJ920027,2025-06-30,0.9974,8.9054,37.1133451921,950.3696,9.7365,0.2206,0.1894,7.9642,472.6891,4.38,815.9565,0.3931,180.4692,0.1725,-0.1327,,1.6621,0.3808,26.4618,3.06
BJ920027,2025-09-30,1.4305,-10.3215,34.4899434598,1035.42260477656,5.6922,0.3053,,1.3453,469.4836,3.13,884.376,0.5292,188.7452,0.1329,4.8379,,1.3453,0.5751,19.9922,2.45
BJ920027,2025-12-31,2.6517,-20.2012,36.7374983111,754.4007,12.3007,0.5584,0.4772,10.9637,346.754,11.95,644.6991,0.9917,135.762,0.5652,2.1435,,5.0343,1.0382,8.5443,9.67
BJ920027,2026-03-31,0.2719,1888.929610112,41.3067758499,1382.4885,10.4517,0.0756,0.0651,0.6764,534.7594,1.25,1190.4762,0.124,331.004,0.0769,-2.4463,,0.6764,0.1683,44.1777,1.24
