instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SH600978,2021-06-30,20.698266506526,4411.7647,,10465.1163,-7.3324,0.0408,22471.3914468351,0.0227,-20.07,-88.091,0.0172,7.1026802064,-22.31,0.127036470499,-7.3324,-0.5822,0.092,,-888.1642,1956.5217
SH600978,2021-09-30,12.774391782334,4462.8099,,11946.9027,-9.8346,0.0605,25656.8820448913,0.0306,-27.51,-86.1115,0.0226,-5.5277123128,-31.89,0.022562677806,-9.8346,-0.7715,0.1258,,-901.0556,2146.2639
SH600978,2021-12-31,57.996101342937,3402.6465,,12456.7474,-14.7953,0.1058,22832.0862675289,0.0425,-42.67,-60.8152,0.0289,-40.8004989584,-55.1,-0.685383909942,-14.7953,-1.1248,0.1608,,-1015.7523,2238.806
SH600978,2022-03-31,82.719595211806,12328.7671,,39130.4348,-0.6743,0.0073,75869.8820227128,0.0039,-1.77,-77.394100177732,0.0023,-32.8255246212,-2.58,0.031454380631,-0.6743,-0.0511,0.0157,,-653.0313,5732.4841
SH600978,2022-06-30,43.780865317538,4736.8421,,11250.0,-2.5505,0.038,24648.2463821619,0.0321,-21.22,-34.7825,0.016,-25.0294635803,-23.74,-0.175361156912,-2.5505,-0.1553,0.1283,,-363.2906,1402.9618
SH600978,2022-09-30,3.566586124335,3391.9598,,9246.5753,-6.3919,0.0796,20651.326849406,0.0622,-60.11,-10.2945,0.0292,-41.7662703044,-85.94,-0.236871353322,-6.3919,-0.3918,0.246,,-510.1419,1097.561
SH600978,2022-12-31,-63.624945723584,1996.6722,,6741.573,-23.6351,0.1803,17776.7377560999,0.111,-1176.87,4.5551,0.0534,-51.7687571703,-1837.94,0.021568413716,-23.6351,-1.3745,0.3194,,-1187.136,1127.1133
SH600978,2023-03-31,33.034786900453,3829.7872,,6766.9173,-0.5942,0.0235,39518.7272919054,0.3265,-69.43,68.7874,0.0133,4.3239342097,-106.35,-0.097410784229,-0.5942,-0.0344,0.0593,,-260.4124,1517.7066
SH600978,2023-06-30,-64.870247100894,2620.0873,,5940.5941,-4.5265,0.0687,35424.1672318256,,0.0,-31.7332,0.0303,-25.782565536,,-0.140901275694,-4.5265,-0.2568,0.1371,,-879.7421,1312.9103
SH600978,2023-12-31,26.04337572059,1320.6163,,1507.5377,-19.5441,0.2726,8174.92544363765,,,109.3353,0.2388,49.6063129521,,-0.008584335383,-19.5441,-1.0148,1.3644,,-418.6815,263.8522
SH600978,2024-06-30,-13.90216102754,3339.5176,,10112.3596,-5.8297,0.0539,53977.4804332308,,,-41.8532,0.0178,-9.9211060391,,0.020501371283,-5.8297,-0.2907,0.1416,,-1712.806,1271.1864
SH600978,2024-12-31,-8.48189543988,941.9152,,2797.2028,-24.6295,0.3822,16229.5316843124,,,-55.8079,0.1287,5.6439438888,,-0.002738885908,-24.6295,-1.0998,0.9679,,-1026.7671,371.9392
SH600978,2025-06-30,5.597835500401,4568.5279,,5027.933,-6.3382,0.0394,38167.8826021071,,,22.1945,0.0358,68.0543072524,,-0.002693293634,-6.3382,-0.2744,0.2436,,-1323.2152,738.9163
SH600978,2025-12-31,39.755079349392,734.544,,2623.9067,-16.6089,0.4901,17542.023837004,,,-19.0077,0.1372,-42.6161525939,,-0.000837067119,-16.6089,-0.6625,1.2136,,-763.7332,296.6381
