instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH603229,2021-03-31,256.776,0.1042,109.1479,81.1903,-0.0434,3.1742,3.82,0.1509,30.4726,3.1742,0.1834,0.1253,863.7236,0.3505,48.7911,596.4215,3.75,55.4105654795,,1.8446
SH603229,2021-06-30,292.7781,0.1944,57.2026,36.106,1.9174,14.1336,7.08,0.2874,28.9464,5.3112,0.3457,0.2445,925.9259,0.6148,42.7564,626.3048,6.84,57.7382563615,1.3037,4.2099
SH603229,2021-09-30,279.1852,0.2813,66.6643,42.3406,1.5735,6.5931,9.41,0.4365,25.6732,6.5931,0.3843,0.3663,959.8294,0.9671,41.3774,618.5567,9.05,54.6488055774,,6.5253
SH603229,2021-12-31,303.0048,0.3537,68.0526,39.2057,1.1917,16.1778,12.27,0.5696,25.6153,7.9333,0.5084,0.4784,1017.8117,1.1881,35.3249,632.0225,11.63,54.787418016,2.5599,10.1911
SH603229,2022-03-31,240.0,0.1085,61.1784,42.4467,-0.0329,3.643,5.48,0.1951,34.4798,3.643,0.2464,0.159,829.4931,0.375,58.4036,461.3019,5.34,55.6385437014,,1.541
SH603229,2022-06-30,261.1345,0.1923,48.7849,33.5061,0.2055,13.5843,9.38,0.3504,32.2591,5.7838,0.3061,0.293,936.0374,0.6893,54.3544,513.6986,9.12,51.1120398566,1.7252,3.3116
SH603229,2022-09-30,259.3162,0.2834,60.5223,34.4976,0.6374,7.9105,13.31,0.5268,30.6408,7.9105,0.4406,0.4349,952.717,1.0412,50.3619,512.5285,12.62,50.6534309045,,5.3612
SH603229,2022-12-31,273.7851,0.368,61.2934,34.2021,0.5122,17.9507,17.36,0.7088,30.7863,10.166,0.5857,0.563,978.2609,1.3149,47.3342,507.9007,16.11,51.5013875091,3.1324,7.6055
SH603229,2023-03-31,273.8059,0.1006,32.4509,28.0022,0.4799,3.2274,5.14,0.1866,35.6781,3.2274,0.2211,0.1505,894.6322,0.3287,52.2133,482.3151,4.62,58.8901503663,,1.7237
SH603229,2023-06-30,295.6636,0.1759,30.2164,22.9062,0.2526,11.8889,8.27,0.3235,34.1778,5.3164,0.3782,0.2636,1023.3087,0.6088,70.2466,556.4142,7.65,58.0018981694,1.6558,2.5624
SH603229,2023-09-30,312.7172,0.254,27.2536,16.2219,0.0456,7.5787,11.29,0.4714,33.5493,7.5787,0.38,0.3758,1062.9921,0.8634,86.0997,572.762,10.66,57.6738682175,,3.1359
SH603229,2023-12-31,336.1972,0.3102,7.8709,6.8299,0.8738,15.9781,12.73,0.581,31.0863,8.6023,0.4281,0.4534,1160.5416,1.0708,58.9661,619.6213,11.86,55.0481082418,2.0858,6.1052
SH603229,2024-03-31,242.4569,0.1004,20.0784,14.6124,0.2399,3.6939,5.12,0.1751,37.3797,3.6939,0.1897,0.1366,896.4143,0.3712,63.4518,513.992,4.97,58.285583559,,1.4184
SH603229,2024-06-30,330.6392,0.166,12.2572,5.0517,0.2165,14.3039,8.07,0.2914,36.5221,6.0334,0.3032,0.2207,1084.3373,0.5444,80.3034,617.7076,7.75,59.8048201675,0.9685,2.2415
SH603229,2024-09-30,338.8129,0.2312,1.6189,2.7491,0.3664,7.5883,10.15,0.4046,33.1802,7.5883,0.2758,0.3112,1167.8201,0.7969,83.4286,667.3258,9.98,57.9396293395,,3.2363
SH603229,2024-12-31,378.8676,0.268,-18.5548,-2.6295,0.8604,16.222,9.4,0.47,26.002,6.9337,0.2491,0.3604,1343.2836,0.9502,73.5504,765.9574,9.1,54.2328461821,1.4999,4.8946
SH603229,2025-03-31,295.5665,0.1005,5.9729,1.9015,0.0172,3.8198,5.11,0.173,38.8732,3.8198,0.1436,0.1321,895.5224,0.3045,76.1228,520.2312,5.03,61.0105980442,,1.1823
SH603229,2025-06-30,358.4229,0.1575,-5.8311,-2.1368,0.2681,15.2698,7.22,0.2699,35.1434,5.4017,0.204,0.2052,1142.8571,0.5022,88.2266,666.9137,6.98,58.1550408499,0.894,2.0402
SH603229,2025-09-30,400.4152,0.2138,-9.5874,-6.3995,0.7132,6.765,8.86,0.3688,32.0502,6.765,0.2493,0.2797,1262.8625,0.6743,83.2896,732.1041,8.82,56.9259348252,,3.2417
SH603229,2025-12-31,390.3285,0.2613,-36.8589,-0.318,1.1987,15.4288,5.76,0.4499,16.4703,4.2321,0.1573,0.3491,1377.7268,0.9223,75.8933,800.1778,5.75,53.508927013,1.2255,4.7435
SH603229,2026-03-31,296.9317,0.0989,-18.9067,0.6643,-0.3521,3.062,4.6,0.1671,31.3155,3.062,0.1164,0.1331,910.0101,0.3031,66.8847,538.5996,4.08,62.388928659,,1.3456
