instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH605020,2021-03-31,47.3784,0.2427,17.375,29.6083,0.4073,22.6972,,0.6164,8.2646,1.9612,,0.4464,370.8282,1.8996,28.3759,146.0091,3.62,18.9548071017,0.6399,3.1717
SH605020,2021-06-30,50.4258,0.4824,68.7731,31.5,0.9166,23.9254,7.8,1.2018,8.5906,3.893,0.5415,0.9071,373.1343,3.5696,28.7233,149.7753,7.5,20.6045298731,1.3354,6.2667
SH605020,2021-09-30,50.0361,0.7422,128.247,42.2543,0.9555,5.7362,11.57,1.8407,8.5879,5.7362,0.6574,1.2501,363.7833,5.3961,26.6301,146.6833,9.08,20.7783629926,,10.1389
SH605020,2021-12-31,54.6747,0.9743,173.3737,48.5147,0.6465,25.2683,16.89,2.4925,9.5961,7.9345,1.0312,1.719,369.496,6.5844,29.7054,144.4333,13.65,22.8872946816,2.7262,12.119
SH605020,2022-03-31,81.729,0.1972,44.8205,20.6406,-0.5477,1.8516,3.5,0.5039,9.9211,1.8516,0.2694,0.3524,456.3895,1.1012,37.4781,178.6069,3.43,21.4096169836,,2.4014
SH605020,2022-06-30,60.2652,0.4574,26.78,40.0775,0.9913,19.1507,6.48,1.2204,7.7751,3.2572,0.509,0.8507,393.5286,2.9868,34.3656,147.4926,6.5,17.7033448226,1.422,5.2378
SH605020,2022-09-30,57.659,0.6794,30.0065,33.2702,1.4603,5.062,10.61,1.9547,8.3776,5.062,0.8449,1.2803,397.4095,4.6827,34.0295,138.1286,10.31,17.2345991804,,7.9343
SH605020,2022-12-31,55.6724,0.8586,7.9849,31.2223,1.4711,20.3629,13.74,2.5589,7.8968,5.6101,1.1086,1.6724,419.2872,6.4664,30.9931,140.6855,11.96,18.4533462594,2.5436,11.6155
SH605020,2023-03-31,67.325,0.1706,-59.5778,28.1737,-5.9007,0.5194,1.16,0.5699,3.1288,0.5194,0.1085,0.3716,527.5498,1.3368,31.6734,157.9224,1.15,16.7260025759,,2.8415
SH605020,2023-06-30,58.7103,0.3673,-19.7203,17.7824,0.2186,16.9562,4.29,1.2639,5.2995,1.8459,0.2907,0.8202,490.0626,3.0659,32.0199,142.4163,4.3,16.6436295073,0.9709,5.6215
SH605020,2023-09-30,58.3897,0.5505,-28.7982,18.6906,1.5535,2.5449,6.3,1.9375,5.0257,2.5449,0.4279,1.2616,490.4632,4.6241,30.0772,139.3548,6.22,15.7346291694,,8.9769
SH605020,2023-12-31,57.4795,0.7222,-38.7728,14.8585,2.8482,17.9518,7.14,2.6125,4.2095,2.727,0.4847,1.6959,498.4769,6.2631,29.3724,137.799,6.96,14.6266515187,1.8009,12.2564
SH605020,2024-03-31,81.9299,0.1466,28.1609,7.8352,0.3414,0.5328,1.4,0.5657,3.7186,0.5328,0.099,0.3779,613.9154,1.0985,30.0551,159.0949,1.37,17.263147064,,2.9945
SH605020,2024-06-30,76.661,0.3116,2.8335,4.6247,0.9605,17.8265,4.16,1.2086,5.2087,1.5695,0.298,0.8089,577.6637,2.348,29.1281,148.9326,4.12,17.9331806358,0.7315,6.1796
SH605020,2024-09-30,66.1295,0.4836,-9.395,4.6385,1.829,2.0335,5.4,1.9323,4.3517,2.0335,0.3866,1.2561,558.3127,4.0829,28.7583,139.7299,5.35,16.7946637432,,9.3886
SH605020,2024-12-31,62.9635,0.6636,37.2165,5.4212,2.3084,22.0916,9.19,2.8252,5.4791,3.5358,0.6656,1.6771,542.4955,5.7176,28.2808,127.4246,8.82,17.7353618249,1.4643,12.7295
SH605020,2025-03-31,75.1064,0.1429,160.04,12.3584,0.256,1.1142,3.37,0.4863,8.6062,1.1142,0.2081,0.3019,629.8111,1.1983,29.4483,185.0709,2.08,23.4440807162,,3.0562
SH605020,2025-06-30,69.6783,0.3258,140.2758,12.3855,1.2367,22.4994,9.15,1.3116,11.1361,3.4589,0.5788,0.6439,552.4862,2.5833,28.7982,137.237,5.72,25.2932774798,0.7409,6.2504
SH605020,2025-09-30,69.4123,0.5034,219.9143,12.0414,1.0666,5.9508,15.36,2.0571,12.4254,5.9508,0.921,0.8903,536.3528,3.8898,27.7926,131.2527,8.31,26.0327949671,,9.7148
SH605020,2025-12-31,61.0583,0.69,122.823,13.0384,1.2094,28.1997,12.32,2.8985,10.8005,7.0696,1.1008,1.2102,521.7391,5.896,29.9973,124.2022,9.77,25.1272160718,1.5009,12.0011
SH605020,2026-03-31,73.272,0.1593,84.7667,16.3702,1.1454,2.0863,3.09,0.5571,13.6644,2.0863,0.3541,0.2265,564.9718,1.2283,33.0542,161.5509,3.04,27.2127812574,,2.7228
