instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920665,2023-03-31,0.5782,45.965452041767,38.0218597533,647.641880616651,17.9337,0.1966,,2.5095,192.3899,3.03,457.7823,0.1689,155.6555,0.1354,-0.4964,,2.5095,0.4678,32.30357605229,2.98
BJ920665,2023-06-30,1.2279,62.1562,40.2852781452,612.657151745353,21.0388,0.4088,,6.0049,186.4512,7.61,440.3131,0.3619,146.5917,0.3484,0.1753,,6.0049,0.9654,32.3322,7.33
BJ920665,2023-09-30,1.848,34.9114,42.5459910142,704.115843249168,20.8566,0.5032,,6.7944,198.9243,11.39,536.566,0.4643,146.1039,0.409,0.1459,,6.7944,1.3573,25.0215,8.08
BJ920665,2023-12-31,2.6574,43.2093,41.768472007,693.2409,21.4683,0.6775,0.5193,18.0948,185.8832,14.51,531.3653,0.6206,135.4708,0.5775,0.573,,9.3871,1.9367,23.1363,11.07
BJ920665,2024-03-31,0.5909,43.7471,42.8298400832,908.1736,24.5576,0.1227,0.0991,2.4309,254.9575,2.87,733.4963,0.1138,152.31,0.1497,0.0555,,2.4309,0.353,4.9742,2.83
BJ920665,2024-06-30,1.3234,6.9792,40.7887694299,852.2727,22.0991,0.2626,0.2112,13.9954,234.7724,5.45,685.4532,0.2448,136.0133,0.2867,0.7627,1.439,4.672,0.7667,1.8466,5.56
BJ920665,2024-09-30,1.9526,-9.7879,40.0236976023,867.052,19.013,0.3858,0.3114,5.8463,240.5345,7.19,699.8445,0.3633,138.2772,0.369,0.9768,,5.8463,1.1225,-1.0409,7.15
BJ920665,2024-12-31,2.7944,-20.5164,38.185345835,865.1766,17.7169,0.5607,0.4161,16.9867,213.726,8.94,642.0546,0.481,128.8291,0.459,1.1763,2.8784,7.2859,1.6844,-3.6866,8.75
BJ920665,2025-03-31,0.5479,-53.2247,34.9623066486,1139.2405,13.9484,0.1157,0.079,1.0916,256.8493,1.4,777.8738,0.0909,164.2636,0.07,0.8152,,1.0916,0.3504,-17.6474,1.39
BJ920665,2025-06-30,1.2625,-44.6673,34.8560933038,985.7612,13.7786,0.2684,0.1826,12.9365,217.2339,3.07,670.6408,0.2097,142.5743,0.1587,1.8592,1.3108,2.5146,0.8286,-11.2537,3.1
BJ920665,2025-09-30,1.8996,-36.2657,34.2991560375,957.4468,13.0205,0.4119,0.282,3.6131,215.2938,4.46,655.4989,0.3267,142.1352,0.2352,1.4052,,3.6131,1.2541,-6.9324,4.44
BJ920665,2025-12-31,2.9267,-48.265,32.2460413432,917.6651,9.5014,0.5531,0.3923,14.6126,195.9077,4.53,650.8769,0.452,123.0054,0.2375,1.9674,2.8237,3.6865,1.8376,-3.5312,4.49
BJ920665,2026-03-31,0.6991,4.2221,32.9993960512,971.9222,12.3178,0.1254,0.0926,1.1469,202.4747,1.31,717.7033,0.1057,128.7369,0.073,1.3277,,1.1469,0.4445,18.0183,1.3
