instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ002960,2021-03-31,166.8043,11.2094,0.1434,1.64,155.0922,0.2063,1.1564,0.1037,0.3748,1.62,867.8881,,4631.1196,240.1281,1.1564,0.5803,0.1253,718.2761,-5.7247,42.7020335958
SZ002960,2021-06-30,65.4609,15.0694,0.4337,6.64,107.3537,0.6083,9.2301,0.3119,1.013,6.32,577.108,4.9182,45.0852,177.69,4.5653,1.6767,0.377,477.4536,-1.415,41.0813718361
SZ002960,2021-09-30,53.4447,14.9281,0.7767,11.55,96.4355,1.104,7.2242,0.5329,1.6324,11.07,506.6617,,16.9168,165.4006,7.2242,2.7998,0.6693,403.4065,-0.8554,39.2037696376
SZ002960,2021-12-31,53.0286,14.3506,1.1319,15.97,78.2575,1.5901,14.9718,0.7704,2.8835,14.95,467.2897,11.4364,26.2526,124.8483,9.7518,4.6002,0.9714,370.5991,0.351,37.142929532
SZ002960,2022-03-31,64.7137,9.8526,0.1991,1.86,151.7451,0.2107,1.3494,0.134,0.4492,1.85,671.6418,,44.7769,200.3562,1.3494,0.5931,0.1742,516.6475,-4.8101,39.1861795741
SZ002960,2022-06-30,46.6738,12.1208,0.5405,6.57,98.7438,0.5066,9.1606,0.3593,1.0607,6.43,500.9741,5.5072,17.9741,169.6993,4.346,1.8229,0.463,388.7689,-0.8453,37.7462392147
SZ002960,2022-09-30,32.1856,12.7406,0.8755,11.21,85.0688,0.8862,7.2442,0.5833,1.6251,10.73,462.8836,,12.8161,166.1436,7.2442,3.1739,0.7473,361.3007,-0.439,36.8508347819
SZ002960,2022-12-31,19.1278,13.0283,0.9472,14.42,87.1059,1.0626,11.1389,0.6698,2.5364,9.82,537.4739,12.5526,8.1508,141.9334,7.4414,4.1329,0.8289,434.3105,0.8067,37.135231576
SZ002960,2023-03-31,11.381,9.7387,0.1375,1.32,127.9136,0.1433,1.0175,0.1038,0.3846,1.31,867.052,,10.0938,234.0094,1.0175,0.7036,0.1253,718.2761,-2.3528,38.8382232845
SZ002960,2023-06-30,10.0167,13.2675,0.3685,4.89,91.5518,0.4056,7.7579,0.2792,0.9555,4.78,644.6991,5.953,20.4248,188.383,3.6992,1.9661,0.3382,532.2295,-0.5967,37.0199524304
SZ002960,2023-09-30,7.048,14.5751,0.5856,8.41,86.3447,0.7202,6.4789,0.4484,1.4981,8.11,602.1409,,22.461,180.2283,6.4789,3.127,0.5462,494.3244,-0.2252,38.4744425896
SZ002960,2023-12-31,8.0217,14.1972,0.7973,10.87,85.8697,0.9311,12.4485,0.6015,2.3394,10.57,598.5037,13.0288,17.7135,153.8856,8.3315,4.1924,0.7439,483.936,0.892,38.2389220386
SZ002960,2024-03-31,10.2747,9.0511,0.1427,1.27,127.0289,0.1094,1.0325,0.1111,0.4029,1.28,810.081,,2.4885,223.3805,1.0325,0.7085,0.1426,631.136,-2.7861,41.2329204965
SZ002960,2024-06-30,0.537,8.9208,0.3555,3.11,94.1472,0.2714,6.9406,0.2721,0.9147,3.15,661.5215,3.6975,-32.4007,196.7858,2.4714,1.9119,0.3528,510.2041,-0.9651,36.8305276941
SZ002960,2024-09-30,-3.3958,10.0509,0.5458,5.46,92.1124,0.4754,4.2465,0.419,1.3703,5.5,644.3914,,-33.3821,197.0371,4.2465,2.9312,0.5442,496.1411,-0.6768,37.554733502
SZ002960,2024-12-31,-0.981,7.3505,0.7623,5.81,83.5558,0.4861,8.4978,0.5672,2.1,5.8,634.6968,6.8772,-48.7336,171.4286,4.0719,4.3085,0.7384,487.5406,1.5621,36.5630344346
SZ002960,2025-03-31,-3.641,8.3276,0.1359,1.12,114.1987,0.0999,0.8413,0.1002,0.3441,1.11,898.2036,,-11.343,261.5519,0.8413,0.7881,0.1343,670.1415,-3.6668,37.6312435371
SZ002960,2025-06-30,-5.0394,8.0803,0.3306,2.59,97.8793,0.1999,6.6299,0.2388,0.7791,2.57,753.7688,2.0767,-13.986,231.0358,1.9049,1.839,0.3242,555.2128,-1.0429,35.5963944823
SZ002960,2025-09-30,-4.5956,7.6843,0.5116,3.84,92.5386,0.2949,2.6533,0.3609,1.205,3.78,748.1297,,-27.0595,224.0664,2.6533,2.9177,0.4894,551.696,-1.0725,35.1903043286
SZ002960,2025-12-31,-4.5837,7.0688,0.7091,5.12,82.5991,0.3774,7.548,0.4886,1.7913,4.99,736.799,4.2061,-8.24,200.9714,3.2107,4.3584,0.6655,540.9467,0.9698,34.6667524252
SZ002960,2026-03-31,-0.9785,10.9633,0.1296,1.01,118.4522,0.109,0.9204,0.0843,0.3214,1.03,1067.6157,,30.361,280.0249,0.9204,0.7598,0.1169,769.8888,-3.1534,35.1504999691
