instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ002713,2021-03-31,152.4432,-44.4958,0.536,-28.0,41.3736,-0.5185,-6.5288,0.1505,1.5515,-32.56,598.0066,,5.47865426058,58.0084,-6.5288,2.1753,0.2723,330.5178,-0.138494415105,33.5021590866
SZ002713,2021-06-30,106.4384,-6.7433,1.8571,-15.36,21.5486,-0.2846,2.435,0.5155,5.4072,-16.63,349.1756,3.4368,47.932257737374,33.2889,-3.2213,8.3532,0.935,192.5134,0.102488434753,28.853496385
SZ002713,2021-09-30,50.432,-6.4115,2.9626,-26.88,21.7682,-0.4161,-4.5411,0.7771,8.5142,-26.88,347.4456,,10.958056144223,31.7117,-4.5411,12.4034,1.4632,184.5271,0.079523197655,30.5919015948
SZ002713,2021-12-31,24.524,2.7742,4.0272,8.28,19.1,0.2838,9.1062,1.2488,12.203,7.95,288.2767,8.3704,-45.1813,29.5009,3.2086,18.8482,2.4458,147.1911,1.3073,35.0829048044
SZ002713,2022-03-31,-23.3533,-67.4507,0.3814,-28.6,55.9249,-0.6025,-6.7989,0.1009,0.9986,-33.37,891.9722,,-10.525441107697,90.1262,-6.7989,1.6093,0.2286,393.7008,-0.391973919347,32.9859097609
SZ002713,2022-06-30,-45.5833,-41.2881,1.0632,-49.12,39.8098,-0.9483,-4.4926,0.2551,2.5847,-65.12,705.6056,1.969,-199.118991291449,69.6406,-10.3489,4.5215,0.5646,318.8098,-0.121074068885,26.0460283752
SZ002713,2022-09-30,-35.9817,-29.041,2.0666,-67.54,33.3795,-1.2065,-13.858,0.4734,4.8055,-101.98,570.3422,,-157.105502106474,56.1856,-13.858,8.0888,1.0839,249.1005,-0.128257792191,27.7811760491
SZ002713,2022-12-31,-41.1915,-30.7633,3.6113,-121.78,31.2994,-1.8508,-16.4666,0.7273,7.0276,-365.7,494.9814,5.135,-752.1209,51.2266,-24.04,11.5018,1.698,212.0141,-0.154849856424,29.338596658
SZ002713,2023-03-31,47.8888,-15.7569,2.2701,-56.35,37.6238,-0.2081,-2.6926,0.1712,1.6959,-78.44,525.7009,,62.942658991186,53.0692,-2.6926,2.3921,0.4238,212.3643,-0.074066097123,33.6945075002
SZ002713,2023-06-30,38.672,-10.9192,6.172,-111.94,29.6619,-0.3478,3.3436,0.413,4.2727,-254.01,435.8354,2.8954,60.879093038963,42.1279,-4.5029,6.0684,0.9952,180.8682,-0.016580146275,32.5993911926
SZ002713,2023-09-30,20.4423,-8.7614,10.6615,-177.79,27.8923,-0.4384,-6.1297,0.6739,6.6921,-1600.28,400.6529,,59.836519632795,40.3461,-6.1297,9.6801,1.6988,158.9357,-0.062394541371,32.8978114013
SZ002713,2023-12-31,16.2597,-6.1552,11.8166,-206.4,27.2259,-0.4305,2.8141,0.9526,9.5767,-323.34,377.9131,6.4439,71.99789234137,37.5912,-6.1629,13.2227,2.4414,147.4564,-0.037855442299,35.0626111946
SZ002713,2024-03-31,-20.6771,-26.1259,3.0629,0.0,38.8786,-0.2737,-4.1925,0.1551,1.6345,,580.2708,,-28.474352176658,55.0627,-4.1925,2.3149,0.4166,216.0346,-0.081252399331,31.8834119883
SZ002713,2024-06-30,-34.0197,-60.889,,0.0,31.1413,-1.2796,-11.5198,0.3279,3.4366,,548.9478,2.0399,-260.473865740959,52.3773,-21.9392,5.7801,0.8815,204.1974,-0.066417138815,28.8157416746
SZ002713,2024-09-30,-45.9564,-51.4283,,0.0,34.0256,-1.3907,-26.8635,0.4447,4.8065,,607.1509,,-195.909677469046,56.1739,-26.8635,7.9352,1.1841,228.0213,-0.085008222486,31.4848026587
SZ002713,2024-12-31,-55.8361,-89.6003,,0.0,30.8298,-2.7678,-57.6426,0.5617,5.3368,,640.9115,4.1813,-461.880039024195,67.4562,-68.9811,11.677,1.302,276.4977,-0.081206047845,27.9011286589
SZ002713,2025-03-31,-62.0499,-12.5185,,0.0,24.8687,-0.0498,-1.3989,0.105,0.8048,,857.1429,,83.714029219972,111.829,-1.3989,3.619,0.2091,430.4161,-0.231288882616,36.7395716539
SZ002713,2025-06-30,-59.1112,-14.433,,0.0,21.8343,-0.124,10.0282,0.2294,1.7675,,784.6556,2.0297,90.466202617627,101.8388,-3.5633,8.2439,0.4554,395.2569,-0.158757388663,38.0546100982
SZ002713,2025-09-30,-52.023,-9.886,,0.0,21.3838,-0.1283,-3.7874,0.3507,2.7554,,769.8888,,89.974589598956,97.9894,-3.7874,12.6264,0.6998,385.8245,-0.136740018514,37.8214959739
SZ002713,2025-12-31,-46.6533,5.1082,32.8343,-3.35,15.4354,0.0371,9.2468,0.3277,3.9057,4.12,1098.5658,3.9738,103.111400904107,92.173,1.3924,23.323,0.4836,744.4169,-1.8188,38.1079189419
SZ002713,2026-03-31,-33.047,-20.8602,0.1112,-1.94,6.9607,-0.0245,-1.3921,0.0531,0.7855,-1.96,1694.9153,,9.89412470595,114.5767,-1.3921,12.9297,0.0725,1241.3793,-0.076372288495,34.8462775482
