instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SH603603,2021-03-31,118.652326696173,55.859,0.0459,531.6007,0.0848,1.6112,1960.7843,0.4056,1.46,151.3503,0.1693,19.7343270907,1.45,15.6774,0.0848,0.0242,0.4215,,1.85,213.5231
SH603603,2021-06-30,3.813428094518,54.9786,0.0911,542.0054,-0.0452,3.274,1975.8507,0.8366,-17.19,81.7473,0.3321,17.5296921679,-18.82,0.138819925835,-0.7117,-0.2063,0.7654,6.5779,-7.882,235.1712
SH603603,2021-09-30,-161.821915774089,70.1572,0.1066,697.6744,-1.6098,3.8485,2532.833,1.0159,-45.05,2.6568,0.387,16.7014049195,-58.19,0.181563454288,-1.6098,-0.4621,0.9163,,-15.1577,294.6633
SH603603,2021-12-31,-212.772109603814,38.9556,0.1043,928.553,-14.6093,9.2413,3451.582,2.0012,,-40.2469,0.3877,-34.3232073839,,0.337051727032,-15.188,-3.6712,0.8238,7.7865,-133.6576,436.9993
SH603603,2022-03-31,-1035.8969,21.2049,0.0173,1349.3253,-0.946,4.2443,5202.3121,,,-68.2361,0.0667,16.2453680149,,0.441818208182,-0.946,-0.2267,0.1153,,-54.5092,780.5724
SH603603,2022-06-30,-132.138573906554,25.14,0.0342,1320.6163,-1.4349,7.1599,5263.1579,,0.0,-68.9018,0.1363,13.8704328322,,0.721993351636,-2.0083,-0.4711,0.228,2.7895,-57.8699,789.4737
SH603603,2022-09-30,-29.955217883227,19.5808,0.0589,1201.6021,-2.5852,13.789,4584.0407,,,-53.7885,0.2247,10.8869554598,,0.416475391038,-2.5852,-0.6117,0.3745,,-43.4212,720.9613
SH603603,2022-12-31,231.444649150797,10.8502,0.0739,1281.5949,17.5232,33.179,4871.4479,0.788,,-41.7401,0.2809,-31.033063391,95.65,0.247,17.1155,1.4147,0.5304,9.9149,204.9397,678.733
SH603603,2023-03-31,111.876528733781,14.6745,0.0246,939.4572,0.1516,6.1331,3658.5366,0.1025,0.62,11.7198,0.0958,31.3386918199,0.61,5.7163,0.1516,0.0121,0.2001,,6.0604,449.7751
SH603603,2023-06-30,111.091514894885,15.0441,0.043,1052.0164,0.7728,11.9648,4186.0465,0.1742,1.28,-2.6761,0.1711,29.2275005491,1.27,2.9843,0.32,0.0244,0.3388,32.8031,7.152,531.2869
SH603603,2023-09-30,114.153911880492,16.8957,0.0598,1153.8462,0.5311,15.9804,4515.0502,0.2411,2.11,-21.8905,0.234,28.952383314,2.09,2.4914,0.5311,0.0404,0.4562,,8.5206,591.8457
SH603603,2023-12-31,-96.1377,13.0012,0.0783,1149.7924,0.7325,27.6898,4597.7011,0.3119,2.73,-10.7943,0.3131,26.7457669181,2.7,4.3292,0.7325,0.0546,0.625,,8.8731,576.0
SH603603,2024-06-30,-46.0752,10.7468,,1105.6511,0.1803,16.7492,4736.50689307268,0.1379,0.82,-17.8867,0.1628,33.9796762444,0.81,9.1973,0.1803,0.0132,0.3063,,4.6968,587.6592
SH603603,2024-12-31,-54.6226,10.0076,,1053.2475,0.3657,35.9727,4558.32295025384,0.2808,1.24,-8.6889,0.3418,28.3744019761,1.23,9.8064,0.3657,0.0248,0.6696,,4.4095,537.6344
SH603603,2025-06-30,109.8776,8.5484,,919.7752,0.4143,21.0565,4005.83937178377,0.1493,1.21,7.7383,0.1957,24.5393738482,1.19,3.5221,0.4143,0.0277,0.4019,,9.1496,447.8726
SH603603,2025-12-31,-268.6388,8.7793,,954.9072,-0.6415,41.0055,4221.04037467804,0.2855,-2.57,0.849,0.377,22.2870051571,-2.6,0.465083066066,-0.6415,-0.0419,0.7784,,-7.3736,462.4872
