instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920009,2023-03-31,0.3565,,82.1239638504,650.94482329705,37.3656,0.1836,,5.2909,10.816,6.93,490.1961,0.1854,252.4544,0.4442,-0.6879,,5.2909,8.321,,6.68
BJ920009,2023-06-30,0.8533,-11.740317472682,81.2785948236,624.691453820038,32.2405,0.3832,,9.5828,10.9546,12.03,469.7286,0.3731,210.9457,0.7933,-0.1312,,9.5828,16.4314,-31.048956022306,11.32
BJ920009,2023-09-30,1.1597,2.671981198216,83.1273334021,625.67151971776,32.9097,0.5722,,14.3495,12.3973,18.12,471.863,0.5505,232.8188,1.2371,0.2996,,14.3495,21.779,-18.597887242797,16.55
BJ920009,2023-12-31,1.5075,77.1007,83.764216835,640.138213416099,32.7802,0.7359,,17.9364,9.8676,23.59,489.1969,0.7192,238.806,1.6374,0.6118,,17.9364,36.4829,-19.778,20.92
BJ920009,2024-03-31,0.3371,-5.9321,86.5702465374,698.184160868782,34.3489,0.1657,,4.3663,12.0556,5.1,543.1503,0.1484,266.9831,0.41,0.6666,,4.3663,7.4654,2.3292,4.96
BJ920009,2024-06-30,0.7426,4.5523,85.7443074037,688.784948233272,32.7563,0.3327,,8.2326,11.5404,9.85,541.028,0.3001,242.3916,0.8138,0.9794,,8.2326,15.5974,2.906,9.32
BJ920009,2024-09-30,1.0864,6.2325,86.1393650702,706.881229090544,34.646,0.479,,12.4473,10.6169,15.12,563.6743,0.4366,248.5272,1.2895,1.0747,,12.4473,25.4311,0.9085,13.98
BJ920009,2024-12-31,1.5465,12.3642,85.7487171014,715.286040881461,36.3657,0.6318,,16.9832,8.6999,20.87,569.8006,0.5746,232.7837,1.8398,1.173,,16.9832,41.3798,1.2859,18.81
BJ920009,2025-03-31,0.3866,37.1923,84.3691479532,883.316566182941,49.4322,0.123,,4.9453,9.5686,5.59,731.7073,0.113,232.7988,0.5625,0.8593,,4.9453,9.4058,-4.6692,5.43
BJ920009,2025-06-30,0.7231,29.5525,85.9928359891,844.847656409198,43.0294,0.2553,,8.7572,9.8737,10.22,705.0529,0.2374,248.9282,1.0543,1.0217,,8.7572,18.2303,-1.3776,9.71
BJ920009,2025-09-30,,15.8712,,873.264876898732,41.18,,,11.9447,,,,0.3441,,1.4941,0.8606,,11.9447,,-2.5138,
BJ920009,2025-12-31,1.4221,12.1039,85.5266674706,934.0944,40.3425,0.4925,0.3854,17.0066,10.2428,18.28,730.9645,0.4246,253.1468,1.7646,1.0904,,13.1389,35.1466,1.053,14.42
BJ920009,2026-03-31,0.28,-31.2639,85.6041797538,1241.3793,33.9063,0.0963,0.0725,2.4509,16.7707,2.67,934.5794,0.0787,321.4286,0.3308,-0.0644,,2.4509,5.3665,0.2107,2.63
