instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
BJ920634,2021-06-30,,160.4149,3.2521,0.271,10.6206844847,14.42,23.6335,26.8709,95.7635,8.454,8.454,13.45,7.6163,4.4335,,2.4186,0.007,92.556878506561,6.6987,74.4232
BJ920634,2021-09-30,,55.982396882949,4.8456,0.4468,10.2892811133,25.0,21.5074,25.6835,68.729249876755,13.5738,13.5738,20.68,12.5538,4.7231,,3.8758,0.1545,88.598495750946,10.5126,69.663
BJ920634,2021-12-31,,61.9413,6.3706,0.6374,10.5159914503,32.2,20.6659,24.5208,52.2253,17.8992,17.8992,27.92,17.42,4.9697,,5.3237,1.0767,89.042073898489,14.6814,67.6221
BJ920634,2022-03-31,,-30.440557144485,1.0289,0.0666,10.5803959275,2.88,37.6632,33.137,-9.605940592213,1.7671,1.7671,2.83,2.3896,2.7927,,0.9895,-2.1656,138.275339294147,2.716,90.955
BJ920634,2022-06-30,,-18.5471,2.4578,0.2027,8.8897107293,8.71,20.5764,24.2686,4.76,5.3642,5.3642,7.54,8.7479,3.4471,,2.5075,-0.6176,107.88826648813,7.417,71.7846
BJ920634,2022-09-30,,-19.5467,3.6092,0.3302,9.164949211,13.32,25.6332,22.3067,2.1598,8.5034,8.5034,11.7,10.5332,3.7196,,3.7846,-0.2349,108.793527296027,12.104,71.3418
BJ920634,2022-12-31,2.6294,-32.9244,3.354,0.3216,8.6769094426,14.5,25.3227,25.3028,-2.6595,11.9285,7.2035,8.28,14.2165,3.4245,,3.7311,-0.7418,136.9134,14.2277,96.4863
BJ920634,2023-03-31,0.4087,-2.6884,0.4699,0.0488,9.5651074302,1.25,41.4575,35.2844,2.3012,1.0789,1.0789,1.24,2.1709,2.6565,,0.5629,-9.1929,220.2104,2.5507,159.8863
BJ920634,2023-06-30,0.911,-23.8697,1.0538,0.1264,9.8604238699,3.24,32.763,35.243,-16.9202,8.7228,2.9256,3.41,5.494,3.1588,5.423,1.2709,-0.9251,197.5851,5.1074,141.6319
BJ920634,2023-09-30,1.3745,-16.7101,1.5693,0.2252,9.6622852223,5.83,31.783,34.459,-17.0126,5.2207,5.2207,5.92,8.4951,3.7331,,1.9354,-0.9152,196.4351,7.8354,139.506
BJ920634,2023-12-31,1.9356,9.2742,2.2498,0.3514,9.6744474031,9.05,28.2745,34.1884,-6.4679,13.6755,7.6208,8.95,12.7323,4.0009,10.342,2.7079,0.219,185.9888,10.5299,132.9443
BJ920634,2024-03-31,0.4949,74.1802,0.6078,0.085,9.3494855878,2.14,37.709,29.8974,31.3804,1.6539,1.6539,2.12,2.3867,3.5219,,0.6957,-5.1069,181.8549,3.0103,129.3661
BJ920634,2024-06-30,1.2057,83.435,1.4847,0.2319,9.7863007261,5.74,28.5937,28.1391,48.0925,10.5275,4.4428,5.71,6.2951,3.9127,5.5235,1.6955,-0.8253,149.2909,6.3968,106.1634
BJ920634,2024-09-30,1.9777,59.8951,2.5685,0.3601,8.8520398504,8.84,29.3705,30.3681,72.6502,6.0806,6.0806,8.6,9.1929,3.4573,,2.7347,-0.8459,136.5222,8.8909,98.7311
BJ920634,2024-12-31,2.8081,27.1466,3.6968,0.4367,8.3372528544,10.93,24.8796,22.7685,73.0771,13.3886,7.1878,10.39,14.4697,2.9391,14.1336,3.8652,0.5915,128.2006,15.8113,93.1388
BJ920634,2025-03-31,0.4785,-42.5025,0.6422,0.0477,7.6680081468,1.13,44.7183,39.1867,15.5772,0.8984,0.8984,1.11,2.0126,1.7521,,0.6597,-12.5114,188.0878,2.2967,136.4256
BJ920634,2025-06-30,1.0587,-38.1794,1.471,0.1398,7.4996904053,3.28,40.0721,32.9152,8.1257,10.2196,2.4343,3.25,4.4919,2.237,5.4393,1.4379,-0.4818,170.0198,5.4686,125.1826
BJ920634,2025-09-30,1.5972,-32.4968,2.2467,0.237,7.6951033513,5.51,40.019,28.978,-4.5628,3.9012,3.9012,5.34,6.7468,2.4454,,2.1485,-1.6874,169.0458,9.3174,125.6691
BJ920634,2025-12-31,2.12,-36.3052,2.9549,0.2775,7.9077500659,6.45,36.1439,28.8938,-13.1582,12.9475,4.562,6.14,9.9602,2.1557,10.9699,2.8505,-0.3668,169.8113,12.4594,126.2936
BJ920634,2026-03-31,0.4884,-24.17,0.6383,0.0361,6.8277653504,0.79,39.2448,33.6323,6.8752,0.6213,0.6213,0.79,2.2933,1.2431,,0.6761,-16.9484,184.2752,2.676,133.1164
