instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ002242,2021-03-31,31.7653,7.82,0.5117,4.12,50.2513,0.2286,2.0343,0.2526,6.1005,4.03,356.2945,,20.2669,14.7529,2.0343,1.791,0.3198,281.4259,-1.026,31.4400308602
SZ002242,2021-06-30,4.0584,9.1493,1.1486,10.3,46.9251,0.5657,10.0409,0.5523,9.6343,11.37,325.9098,7.5343,4.1182,18.6832,5.3955,3.8359,0.7062,254.8853,-0.766,30.6649302242
SZ002242,2021-09-30,-0.7199,9.0198,1.6622,14.37,47.2102,0.8269,8.3667,0.8414,14.2165,15.85,320.8937,,-0.3161,18.992,8.3667,5.7191,1.0855,248.7333,-0.7249,29.9304563343
SZ002242,2021-12-31,-6.0877,6.6535,2.4731,17.45,47.1254,0.9143,12.867,1.1943,26.2672,17.49,301.4318,17.239,-23.4645,13.7053,8.2348,7.6392,1.5252,236.0346,-0.0496,27.78638617
SZ002242,2022-03-31,3.8272,6.9863,0.5388,3.83,52.5179,0.2121,1.93,0.2748,3.8074,3.76,327.5109,,-7.2419,23.6382,1.93,1.7137,0.3586,250.976,3.0469,26.6268620914
SZ002242,2022-06-30,-0.6975,7.2032,1.1854,8.32,50.0501,0.4424,10.706,0.6036,7.4476,9.38,298.2107,7.7398,-21.8195,24.1689,4.7852,3.5964,0.8124,221.5657,1.3676,28.7695524971
SZ002242,2022-09-30,-1.5204,7.1926,1.7423,12.65,47.6107,0.6494,6.788,0.8736,11.1019,13.66,309.0659,,-21.4709,24.3202,6.788,5.671,1.1687,231.0259,1.8266,28.7345540453
SZ002242,2022-12-31,-3.4513,5.1344,2.6893,13.75,43.1019,0.6812,13.7137,1.3054,15.933,15.98,275.7775,16.7711,-25.4946,22.5946,7.3856,8.3523,1.7763,202.6685,1.1683,29.0861735064
SZ002242,2023-03-31,-18.7387,6.4539,0.5582,3.64,46.875,0.1592,1.6729,0.2633,2.6253,3.53,341.8154,,-24.9313,34.2818,1.6729,1.92,0.3743,240.4488,2.5131,27.870723727
SZ002242,2023-06-30,-8.3399,5.742,1.29,7.33,37.3351,0.3232,10.4251,0.6167,5.3636,7.37,291.8761,6.9107,-26.9345,33.5595,3.579,4.8212,0.886,203.1603,1.3575,27.079943757
SZ002242,2023-09-30,-2.0775,5.3787,1.9921,10.75,33.8592,0.4755,5.105,0.9538,8.1308,10.48,283.0782,,-26.772,33.2071,5.105,7.9742,1.3605,198.4564,1.1709,25.3894764121
SZ002242,2023-12-31,-5.5411,4.0628,2.822,11.54,31.2848,0.5092,11.7026,1.309,11.3283,11.21,275.0191,15.4001,-25.2553,31.7788,5.1306,11.5072,1.8201,197.7913,1.9545,24.8420148604
SZ002242,2024-03-31,9.15,6.3159,0.5812,3.67,33.8932,0.1701,1.7125,0.2712,2.3151,3.61,331.8584,,6.8167,38.8752,1.7125,2.6554,0.3706,242.8494,2.4019,26.0024084347
SZ002242,2024-06-30,1.5993,3.9353,1.2416,4.96,33.6009,0.2251,9.0517,0.574,3.7156,4.92,313.5889,7.1943,-30.3689,48.4444,2.2499,5.357,0.7821,230.1496,1.3165,26.6079728654
SZ002242,2024-09-30,-8.835,1.4829,1.7768,2.83,34.9827,0.1195,1.2198,0.8173,5.4677,2.83,330.3561,,-74.8666,49.3809,1.2198,7.7181,1.1202,241.0284,4.5484,24.7200261693
SZ002242,2024-12-31,-7.9423,1.2027,2.5355,3.54,32.5798,0.1388,8.4676,1.1645,8.4753,3.51,309.1456,15.138,-72.7487,42.4764,1.4029,11.0498,1.5522,231.9289,1.6683,25.5046557484
SZ002242,2025-03-31,-3.1657,5.0492,0.5658,2.87,37.6018,0.1317,1.3219,0.2627,2.0145,2.84,342.5961,,-22.5866,44.6761,1.3219,2.3935,0.3438,261.7801,2.432,26.3259127934
SZ002242,2025-06-30,-9.1104,3.0775,1.1435,3.51,35.0229,0.16,9.3369,0.5352,4.0554,3.53,336.3229,7.0104,-28.921,44.3853,1.6777,5.1395,0.6984,257.732,2.7044,27.1960580935
SZ002242,2025-09-30,-9.6562,2.212,1.601,3.55,42.8116,0.1619,1.7874,0.7705,6.0835,3.56,350.4218,,34.7663,44.3823,1.7874,6.3067,1.0118,266.8512,2.809,26.9161517971
SZ002242,2025-12-31,-7.2271,1.4268,2.3132,3.41,35.0693,0.1535,9.0025,1.0676,8.5384,3.43,337.2049,14.7793,10.0589,42.1625,1.5028,10.2654,1.3731,262.1805,6.1041,26.7699102705
SZ002242,2026-03-31,-9.4106,4.6514,0.4991,2.4,35.6407,0.1104,1.1341,0.238,2.2671,2.38,378.1513,,-16.5475,39.6983,1.1341,2.5252,0.301,299.0033,-1.4775,24.5841860301
