instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920078,2023-06-30,,,22.166715094,,14.2216,,,,,6.76,,0.9866,,0.4596,-1.1047,,,,,6.76
BJ920078,2023-12-31,3.9667,66.7546,21.6502080159,473.200667252172,12.5696,1.3168,,9.2231,101.4227,12.75,273.39,1.0144,90.7555,0.8934,-0.6055,,9.2231,3.5495,9.402,11.97
BJ920078,2024-03-31,,,22.2077442962,,8.4057,,,,,,,0.4334,,0.1359,-0.3179,,,,,
BJ920078,2024-06-30,1.8837,-30.5512,22.2790021375,490.901477348048,9.05,0.6129,,3.3434,108.5907,4.19,293.6858,0.4627,95.5566,0.3192,0.2818,,3.3434,1.6576,9.135,4.1
BJ920078,2024-09-30,,,21.6440311931,,8.5673,,,,,,,1.4387,,0.4599,0.2051,,,,,
BJ920078,2024-12-31,3.7983,-32.2414,21.2734069721,482.29948221618,8.3041,1.2554,,6.1507,101.1861,7.81,286.7612,0.9443,94.7792,0.6053,-0.0146,,6.1507,3.5578,2.5633,7.59
BJ920078,2025-03-31,0.8565,-18.2577,18.3363768565,517.209413176618,6.5581,0.2971,,1.1538,110.8238,1.38,302.9283,0.2121,105.0788,0.1111,-1.4887,,1.1538,0.8121,4.7717,1.39
BJ920078,2025-06-30,1.9092,15.9479,19.6934644091,474.518968668089,9.9008,0.6493,,3.7511,96.8419,4.56,277.2216,0.4608,94.2803,0.3701,0.2548,,3.7511,1.8587,5.9849,4.49
BJ920078,2025-09-30,3.0165,35.4657,20.6335626836,455.817168587366,10.4574,1.0066,,6.0647,97.0141,7.58,268.2297,0.7231,89.5077,0.623,0.2591,,6.0647,2.7831,10.9808,7.33
BJ920078,2025-12-31,3.9292,39.3602,20.8806611309,449.782622308676,10.2765,1.3487,,7.9056,93.0449,10.15,266.9237,0.9843,91.6217,0.8436,0.2876,,7.9056,3.8691,12.6134,9.69
BJ920078,2026-03-31,1.0667,-11.884,16.1480961237,471.174971918288,4.4621,0.309,,0.7959,98.3392,1.12,291.2621,0.2321,84.3724,0.0791,-5.2944,,0.7959,0.9152,29.5063,0.96
