instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920045,2023-06-30,,,20.645841482,,5.451,,,,,,,1.387,,,1.2118,,,,,
BJ920045,2023-12-31,7.8377,17.6145,25.7495626465,357.845992157946,10.6105,1.4529,,9.4779,93.187,19.1,247.7803,1.8174,45.9318,,0.8014,,9.4779,3.8632,29.0339,18.06
BJ920045,2024-03-31,,,26.7965141048,,9.6522,,,,,,,1.09,,,0.4113,,,,,
BJ920045,2024-06-30,2.8858,362.2466,25.9428166413,292.000037874455,10.7781,0.9147,,5.7926,80.6958,13.74,196.7858,1.2534,62.3744,,-0.0698,,5.7926,2.2306,133.7804,12.85
BJ920045,2024-09-30,,,26.1188069351,,11.9082,,,,,,,4.6037,,1.7489,0.4497,,,,,
BJ920045,2024-12-31,5.625,124.9992,26.7372548916,283.800785515934,11.1352,1.8434,,10.5735,78.0793,33.78,195.2913,2.9645,64.0,2.5325,0.7006,,10.5735,4.6107,114.3967,28.81
BJ920045,2025-03-31,1.2529,205.8927,25.3129802849,265.523017934899,12.03,0.4861,,3.8928,74.5342,11.14,185.1471,0.9044,71.8333,1.0267,-0.2657,,3.8928,1.2075,145.4312,10.62
BJ920045,2025-06-30,2.5697,166.9725,27.1736889339,258.309860456198,13.9793,1.0102,,9.2427,68.3527,24.85,178.1825,1.7424,70.0471,2.4695,0.7471,,9.2427,2.6334,105.8367,22.25
BJ920045,2025-09-30,4.2096,121.3938,26.2354487027,246.4178,13.7761,1.5832,1.0957,19.6868,69.6972,36.43,170.5407,2.5943,64.1391,3.872,0.6951,,14.1569,3.8739,91.3758,31.02
BJ920045,2025-12-31,5.4688,109.0227,26.4792354919,274.1395,13.8136,1.8487,1.3132,20.167,69.2361,46.54,194.7314,2.7498,65.828,4.4964,0.7583,,15.3825,5.1996,68.4954,28.23
BJ920045,2026-03-31,1.1784,40.1782,26.6864068919,287.9079,12.1082,0.4314,0.3126,3.4568,68.8547,7.52,208.6231,0.6075,76.3747,1.2224,-0.8076,,3.4568,1.3071,39.2724,7.27
