instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ300093,2021-03-31,138.8203,0.3497,0.1754,0.07,171.5593,0.0014,0.0299,0.0876,0.3239,0.07,1027.3973,,101.976749419401,277.8635,0.0299,0.5246,0.1549,581.02,228.5135,30.812095092
SZ300093,2021-06-30,57.2071,0.5686,0.3614,0.2,174.9611,0.0048,44.9901,0.1791,0.6266,0.2,1005.0251,0.4344,104.092943683058,287.2646,0.0984,1.0288,0.313,575.0799,48.7932,31.301571474
SZ300093,2021-09-30,39.3528,0.5483,0.5506,0.3,181.1108,0.0071,0.1348,0.2631,0.9185,0.3,1026.2258,,103.10903288931,293.9575,0.1348,1.4908,0.4576,590.035,41.2952,32.0657718651
SZ300093,2021-12-31,-2.5995,-63.0236,0.7867,-49.19,216.8805,-0.9358,3.6475,0.2696,1.1784,-64.88,1335.3116,0.8072,-54.197465763969,305.499,-14.5447,1.6599,0.5319,676.819,-0.12712862966,29.0901131359
SZ300093,2022-03-31,-11.2396,-39.7765,0.2693,-10.63,199.4681,-0.1454,-1.906,0.052,0.2755,-11.2,1730.7692,,-10197.0408,326.6788,-1.906,0.4512,0.1117,805.7296,-3.605668241046,9.7049238375
SZ300093,2022-06-30,3.8121,-48.6307,0.7354,-35.02,170.1323,-0.4293,9.0082,0.1147,0.6949,-43.52,1569.3112,0.3246,-8978.2793,259.0301,-4.7915,1.058,0.2521,714.0024,-1.841415819474,5.4699788205
SZ300093,2022-09-30,1.6197,-54.454,1.2665,-66.26,165.919,-0.7172,-8.314,0.1749,1.2094,-107.66,1543.7393,,-10191.7342,223.2512,-8.314,1.6273,0.3936,685.9756,-0.984363658361,-1.3072726374
SZ300093,2022-12-31,62.7536,-50.8537,2.764,-158.65,97.9858,-1.229,-4.3002,0.2725,3.5991,-1089.04,1321.1009,0.7997,-33.253056695332,100.025,-10.8755,3.674,0.7017,513.0398,-0.596191889487,-1.1993089152
SZ300093,2023-03-31,130.4544,-24.5103,3.7481,0.0,73.7463,-0.2064,-1.5661,0.0688,11.3583,,1308.1395,,-45.455198071062,7.9237,-1.5661,1.2204,0.2077,433.3173,-0.173085982271,0.6289534758
SZ300093,2023-06-30,65.9438,-36.9318,18.978,,84.7019,-0.541,2.2716,0.1202,17.0833,,1497.5042,0.345,-8.881963040173,10.5366,-4.1407,2.1251,0.4416,407.6087,-0.143528058509,-1.1290108773
SZ300093,2023-09-30,40.8368,-48.7406,,,117.8782,-0.9041,-5.8886,0.1392,23.3038,,1939.6552,,-16.286599686564,11.5861,-5.8886,2.2905,0.5154,523.865,-0.060511054158,-4.6747306885
SZ300093,2023-12-31,11.1953,-70.997,11.8214,-25346.35,68.7062,-1.9079,-6.3021,0.2169,23.1972,-1366.8,1659.751,0.4586,-34.304188938649,15.5191,-14.1582,5.2397,1.0243,351.4595,-0.217991666718,-17.1380506503
SZ300093,2024-03-31,-75.6836,-231.3663,,,125.8389,-0.4738,-3.6093,0.0154,1.2732,,5844.1558,,-94.796018506935,70.688,-3.6093,0.7152,0.1441,624.5663,-0.832062428612,-95.6653834172
SZ300093,2024-06-30,-83.5803,-484.5446,,0.0,140.1105,-1.1654,-0.7713,0.0179,1.6556,,10055.8659,0.0323,-110.348221851516,108.7219,-8.7283,1.2847,0.1921,937.012,-1.465570927702,-157.4572996398
SZ300093,2024-09-30,-80.2219,-478.6664,,,120.2191,-1.7562,-12.7623,0.0269,2.4846,,10037.1747,,-102.629862080534,108.6694,-12.7623,2.2459,0.2413,1118.9391,-1.406263085195,-201.0031108049
SZ300093,2024-12-31,-78.6932,-666.2488,,,81.3982,-3.8147,-19.7394,0.044,4.053,,8181.8182,0.0632,-119.826634073857,88.8231,-30.4382,4.4227,0.4232,850.6616,-2.480433644934,-229.7839545832
SZ300093,2025-03-31,65.2056,-172.7843,,,35.4652,-0.5845,-4.6576,0.027,3.3696,,3333.3333,,-50.102941224575,26.7094,-4.6576,2.5377,0.2448,367.6471,-0.387228891595,-80.2685555979
SZ300093,2025-06-30,169.0233,-201.6929,,0.0,38.4197,-1.305,2.823,0.0509,6.4487,,3536.3458,0.0613,-26.412118863547,27.9126,-10.108,4.6851,0.4788,375.9398,-0.582525793119,-67.3572899023
SZ300093,2025-09-30,154.6888,-198.5456,,,36.4436,-1.8552,-13.8907,0.0722,7.4685,,3739.6122,,-14.292351499814,36.1518,-13.8907,7.4087,0.5618,480.5981,-0.65991447298,-66.3643408796
SZ300093,2025-12-31,143.4062,67.4753,0.4996,,35.6577,0.3762,23.2555,0.1099,10.0785,10.12,3275.7052,0.127,125.534813579434,35.7196,7.3353,10.096,0.9898,363.7098,-1.0128,-51.2307102216
SZ300093,2026-03-31,-6.7268,-93.3522,0.0345,-3.2226,21.2756,-0.1178,-2.1427,0.0238,1.8395,-3.27,3781.5126,,49.571288969706,48.9263,-2.1427,4.2302,0.2138,420.9542,0.183402393475,-24.8853415926
