instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920184,2023-03-31,2.3422,-2803.8321,29.7624407765,1480.2632,-20.0918,0.0674,0.0608,-1.2569,241.6756,-1.34,1335.3116,0.0666,38.4254,-0.0579,-0.418716320356,,-1.2569,0.3724,-40.7751,-1.35
BJ920184,2023-06-30,3.9035,137.710884609006,45.5647130193,1192.8429,5.2662,0.1669,0.1509,7.9312,197.8239,0.88,1078.4901,0.1665,46.1125,0.0384,-2.0975,4.7827,0.8018,0.9099,-15.3046,0.87
BJ920184,2023-09-30,6.3299,121.28808161841,45.574960652,1098.0073,5.2486,0.2714,0.2459,1.3022,181.3054,1.43,994.8416,0.2706,42.6547,0.0624,-2.5444,,1.3022,1.4892,5.7268,1.42
BJ920184,2023-12-31,10.3441,111.731679520996,43.5364240383,985.2217,4.0947,0.4033,0.3654,9.0381,169.4118,1.65,892.6358,0.3977,34.8024,0.0716,2.2996,11.8361,1.5252,2.125,18.8403,1.64
BJ920184,2024-03-31,3.4916,121.864058809354,34.1369973548,920.2454,2.6263,0.1084,0.0978,0.2572,160.6856,0.29,830.2583,0.1032,25.7761,0.012,-20.1808,,0.2572,0.5601,58.9509,0.28
BJ920184,2024-06-30,7.7746,78.9213,40.4411133143,876.7657,7.0064,0.2274,0.2053,8.8184,161.1027,1.52,791.5567,0.2194,23.1523,0.0687,-3.3885,7.2774,1.4138,1.1173,34.4837,1.51
BJ920184,2024-09-30,9.2565,83.976,43.9186553413,869.8454,7.7395,0.3437,0.3104,2.3614,159.5839,2.52,785.5688,0.3298,29.1687,0.1148,-2.8439,,2.3614,1.6919,24.7654,2.49
BJ920184,2024-12-31,17.5449,27.6142,42.1326965977,853.0806,4.5555,0.4682,0.422,8.8681,151.6045,1.98,768.9022,0.4474,20.5188,0.0914,-1.811,15.4625,1.8989,2.3746,14.7049,1.96
BJ920184,2025-03-31,4.2186,14.1656,39.7836601733,1060.0707,3.3543,0.0943,0.0849,0.2838,196.9796,0.3,954.4008,0.0902,21.3341,0.0138,-10.4686,,0.2838,0.4569,-10.6139,0.3
BJ920184,2025-06-30,7.2202,-23.806,42.7323656271,1052.0164,6.2869,0.1903,0.1711,8.0451,195.5671,1.15,945.8749,0.1824,24.9301,0.0528,-3.2594,7.2191,1.0634,0.9204,-15.0866,1.14
BJ920184,2025-09-30,10.7627,-13.0518,41.1766586564,1043.6799,7.9328,0.2879,0.2587,2.0302,200.4306,2.17,937.8256,0.2738,25.0866,0.1007,-0.6412,,2.0302,1.3471,-15.1704,2.14
BJ920184,2025-12-31,22.977,79.1522,38.7501149753,972.4473,9.03,0.4131,0.3702,7.2991,175.6612,3.52,871.4597,0.3924,15.6678,0.1652,1.4959,14.9954,3.286,2.0494,-9.6199,3.46
BJ920184,2026-03-31,5.8456,-12.3335,36.5085416578,945.3782,2.5449,0.1068,0.0952,0.243,186.1042,0.25,842.6966,0.1004,15.3962,0.0122,-13.8921,,0.243,0.4836,15.5475,0.25
