instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
BJ920870,2021-06-30,,57.4839,0.4032,0.3221,55.607869342,15.36,48.6105,593.4718,45.7554,7.0841,7.0841,14.26,3.7029,38.0935,,0.2274,0.2923,858.708198935713,0.3033,791.5567
BJ920870,2021-09-30,,13.458788637673,0.7774,0.539,53.5169974503,24.73,53.2093,479.5737,24.6447,11.352,11.352,28.54,5.0743,36.2491,,0.3914,1.0368,751.103213573403,0.563,689.8314
BJ920870,2021-12-31,,47.3007,1.275,1.0869,54.0336031818,45.86,38.8971,292.6116,43.187,24.2474,24.2474,43.54,9.2552,38.461,,0.7776,1.0314,510.027569037782,1.2303,462.963
BJ920870,2022-03-31,,,0.434,0.2103,53.4512218352,8.08,,,,,,8.08,,38.8158,,,-1.2351,,,
BJ920870,2022-06-30,0.1573,48.4328,0.2093,0.4781,52.1193809983,17.48,47.1673,378.3897,45.0515,7.1513,4.3029,5.18,3.8162,38.9816,,0.1677,0.0369,1144.3102,0.4757,1073.3453
BJ920870,2022-09-30,,48.4859,0.3823,0.5972,52.2229526702,16.07,50.1179,300.7686,44.5044,7.8014,7.8014,9.15,5.3873,37.2478,,0.3134,0.6485,926.194592104917,0.8977,861.5188
BJ920870,2022-12-31,0.4372,12.5591,0.547,0.913,54.50607134,21.73,52.283,252.4898,12.873,15.4229,12.1037,13.35,6.8856,38.3541,,0.4711,0.4266,823.4218,1.4258,764.169
BJ920870,2023-03-31,0.023,-51.4527,0.0252,0.0762,45.0799278056,1.11,191.4894,626.3048,-57.0417,1.0054,1.0054,1.1,0.47,43.8659,,0.0244,0.1385,3913.0435,0.1437,3688.5246
BJ920870,2023-06-30,0.054,-39.9836,0.0593,0.1071,47.4037594752,3.12,162.0746,633.8028,-56.7561,6.8811,3.0087,3.29,1.1106,54.1009,1.4598,0.0574,0.1555,3333.3333,0.284,3135.8885
BJ920870,2023-09-30,0.0887,-55.286,0.0981,0.1335,43.5719841501,3.97,150.1752,535.7143,-59.0034,3.6654,3.6654,4.07,1.7979,40.6253,,0.0941,0.0414,3043.9684,0.504,2869.288
BJ920870,2023-12-31,0.1485,-54.7241,0.1627,0.2067,49.5692393696,6.15,127.4427,474.1209,-53.7221,9.7083,5.6649,6.17,2.8248,37.5236,4.1415,0.1579,0.173,2424.2424,0.7593,2279.924
BJ920870,2024-03-31,0.0282,-19.0895,0.0309,0.0308,37.7604453481,0.92,137.931,613.9154,19.7718,0.829,0.829,0.91,0.6525,29.6331,,0.0301,1.4585,3191.4894,0.1466,2990.0332
BJ920870,2024-06-30,0.0579,-58.0139,0.0635,0.045,42.3351543075,1.34,158.0611,701.7544,5.8783,5.7025,1.2512,1.38,1.1388,21.4538,1.6264,0.0617,1.4063,3108.8083,0.2565,2917.342
BJ920870,2024-09-30,0.0879,-46.4459,0.0979,0.0715,42.6379842964,2.15,152.1041,691.7756,-1.3188,1.9181,1.9181,2.18,1.7751,22.0473,,0.0946,2.1979,3071.6724,0.3903,2854.1226
BJ920870,2024-12-31,0.1801,-22.3732,0.1987,0.1604,42.6282031148,4.8,100.2088,394.3909,21.1305,8.8512,4.2675,4.77,3.5925,24.0471,5.3497,0.1938,1.1018,1998.8895,0.9128,1857.5851
BJ920870,2025-03-31,0.0447,2.9478,0.0501,0.0317,33.8223052196,0.94,91.7338,348.1625,62.8386,0.8299,0.8299,0.93,0.9811,18.7343,,0.0484,1.4469,2013.4228,0.2585,1859.5041
BJ920870,2025-06-30,0.0896,26.7728,0.1008,0.057,35.0912507254,1.69,96.267,368.1735,60.4717,6.456,1.5205,1.72,1.8698,16.9485,2.9171,0.0982,3.0097,2008.9286,0.4889,1832.9939
BJ920870,2025-09-30,0.1204,9.0046,0.1367,0.0779,36.9105425857,2.33,85.1386,440.7444,41.0086,2.0315,2.0315,2.34,3.1713,17.0433,,0.1318,4.2925,2242.5249,0.6126,2048.5584
BJ920870,2025-12-31,0.188,-23.4487,0.2144,0.1228,39.6248852208,3.66,91.2663,378.5489,8.2498,8.1551,3.1288,3.64,3.9445,17.0054,6.0154,0.206,3.3033,1914.8936,0.951,1747.5728
BJ920870,2026-03-31,0.0494,44.6003,0.0575,0.0459,40.1226578587,1.35,87.8049,400.0,15.3364,1.1537,1.1537,1.34,1.025,23.4877,,0.0546,0.0698,1821.8623,0.225,1648.3516
