instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
SH603303,2021-03-31,0.271,36.7398,0.407,0.1958,15.1936703023,3.23,82.6826,62.0604,43.7749,2.1642,2.1642,3.18,1.0885,7.9518,,0.3495,-2.7096,332.1033,1.4502,257.5107
SH603303,2021-06-30,0.5392,5.4564,0.8334,0.3806,14.8666151837,5.97,88.7093,66.5631,18.1293,11.946,3.879,6.16,2.0291,7.3731,4.1728,0.6997,-0.8753,333.8279,2.7042,257.2531
SH603303,2021-09-30,0.79,-2.4352,1.2338,0.5927,14.9949831396,9.5502,93.2127,66.8019,14.1518,5.7297,5.7297,9.29,2.8966,7.6254,,1.0187,0.0857,341.7722,4.0418,265.0437
SH603303,2021-12-31,1.1148,-4.5517,1.7418,0.6874,13.7537941495,10.98,92.6569,59.8514,16.9839,14.5994,6.5466,10.59,3.8853,6.2178,7.8937,1.4511,-0.3185,322.9279,6.0149,248.0877
SH603303,2022-03-31,0.2487,-37.647,0.3947,0.1249,15.8763851141,1.92,113.7081,67.6234,4.5569,1.1701,1.1701,1.9,0.7915,4.7421,,0.3242,1.9221,361.8818,1.3309,277.6064
SH603303,2022-06-30,0.489,-14.2662,0.777,0.3263,15.3331294769,4.91,108.8468,67.5929,-0.6736,11.9823,3.1175,5.05,1.6537,6.3641,3.3192,0.6421,3.3917,368.0982,2.663,280.3302
SH603303,2022-09-30,0.706,-22.3191,1.1282,0.4604,15.3897692495,7.0443,107.5312,65.5706,-3.2482,4.2626,4.2626,6.98,2.5109,6.1223,,0.9243,3.9127,382.4363,4.1177,292.113
SH603303,2022-12-31,0.9282,3.8008,1.4373,0.7136,16.7623023465,10.69,107.4819,68.561,-11.6855,16.4844,6.772,10.41,3.3494,7.3082,6.165,1.2243,2.7284,387.8474,5.2508,294.0456
SH603303,2023-03-31,0.2014,11.6197,0.3289,0.1394,18.7565356927,2.0,100.9308,64.567,-11.9451,1.1159,1.1159,1.98,0.8917,6.0111,,0.2598,1.1265,446.8719,1.3939,346.4203
SH603303,2023-06-30,0.4259,6.4397,0.7371,0.3473,17.9264866079,4.906,96.4475,51.5685,0.4035,10.5463,2.5469,5.02,1.8663,6.7467,3.2591,0.5421,2.5033,422.6344,3.4905,332.0421
SH603303,2023-09-30,0.5973,27.4761,1.0748,0.5869,18.1180841284,8.3413,94.9501,51.9811,1.5681,3.9033,3.9033,8.2,2.8436,7.684,,0.7507,2.58,452.0342,5.1942,359.6643
SH603303,2023-12-31,0.8844,11.0678,1.3661,0.7925,19.3542345536,11.1566,88.3306,56.1106,0.8609,16.7843,6.7552,10.77,4.0756,8.0477,6.1527,1.1532,2.0731,407.0556,6.4159,312.1748
SH603303,2024-03-31,0.1778,14.9073,0.3026,0.1601,20.7890045504,2.12,92.0434,51.1771,-1.8313,1.1544,1.1544,2.1,0.9778,7.0361,,0.2226,3.3689,506.1867,1.7586,404.3127
SH603303,2024-06-30,0.3645,7.0566,0.6086,0.3718,21.1185517325,5.0217,98.9827,53.1648,-12.7022,12.4636,2.8762,5.18,1.8185,8.2737,2.8324,0.4603,1.5609,493.8272,3.3857,391.0493
SH603303,2024-09-30,0.5348,-8.0889,0.9283,0.5394,19.993774996,8.9774,97.0246,51.511,-9.664,3.8338,3.8338,7.43,2.7828,7.818,,0.6675,0.461,504.8616,5.2416,404.4944
SH603303,2024-12-31,0.7675,-8.8325,1.2351,0.7225,19.2103775533,9.8849,92.7214,50.7099,-5.6589,16.3455,5.7904,9.75,3.8826,7.777,5.9036,0.9721,1.6984,469.0554,7.0992,370.3323
SH603303,2025-03-31,0.1562,-19.589,0.2727,0.1288,17.7952453098,1.72,104.8829,54.3971,-8.0897,0.9007,0.9007,1.71,0.8581,6.1558,,0.1924,4.6438,576.1844,1.6545,467.7755
SH603303,2025-06-30,0.339,-19.6097,0.6102,0.2989,17.3709388557,4.0584,103.9861,45.8985,0.401,11.9974,2.114,4.25,1.731,6.6247,2.9258,0.418,0.0166,530.9735,3.9217,430.622
SH603303,2025-09-30,0.525,-23.5769,0.9654,0.4122,16.5760707881,5.6835,100.3979,46.3376,-0.1591,2.9948,2.9948,6.33,2.6893,5.9843,,0.6489,1.2665,514.2857,5.8268,416.0888
SH603303,2025-12-31,0.7328,-24.4666,1.2592,0.5458,16.9255141789,7.8548,102.7515,47.6058,-2.4182,16.3807,4.4502,8.31,3.5036,6.0198,5.8361,0.9205,2.2092,491.2664,7.5621,391.0918
SH603303,2026-03-31,0.1705,-28.5884,0.3045,0.092,15.9442954333,1.38,117.801,50.5931,-0.487,0.7567,0.7567,1.38,0.764,4.4174,,0.2144,1.8899,527.8592,1.7789,419.7761
