instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SH600175,2021-03-31,-44.6057,93.2353,,432.6923,1.8925,0.9653,651.261984784842,0.4715,7.538,105.9182,0.208,46.7098138835,7.4,-0.6172,1.8925,0.0255,5.4617,,13.1761,16.4784
SH600175,2021-06-30,101.375119665598,96.401,,582.9016,0.5542,1.8672,874.474764688472,0.6975,1.84,-0.4247,0.3088,33.1332454827,1.78,-1.6489,0.5542,0.0076,5.8127,,2.6173,30.9667
SH600175,2021-09-30,97.777366915266,74.9604,,553.2787,-1.2599,3.6019,807.136938608253,1.125,-3.29,-25.8166,0.488,22.2816626122,-3.21,-0.026329680069,-1.2599,-0.0154,16.1631,,-3.4383,16.7047
SH600175,2021-12-31,99.853211424579,76.3942,,600.2001,-0.0631,4.7124,856.878125211205,1.3772,-0.89,-22.4723,0.5998,18.5585845883,-0.86,-0.021011920539,-0.0631,-0.0007,32.0197,,-0.1342,11.2431
SH600175,2022-03-31,-113.5523,97.2552,,1421.8009,-0.2877,0.9254,1877.48908949175,0.1427,-0.8967,-70.5638,0.0633,4.1823386087,-0.89,0.000758133527,-0.2877,-0.0035,9.8226,,-6.0662,9.1625
SH600175,2022-06-30,114.7589,103.288,,1388.8889,1.4163,1.7427,1870.39816841864,0.3075,5.01,-61.4658,0.1296,9.7240050024,5.56,-0.4437,1.4163,0.0164,56.5951,,14.5868,3.1805
SH600175,2022-09-30,426.059553191561,117.3403,,1500.8338,3.0126,2.301,2046.39854389383,0.4503,12.8704,-67.4974,0.1799,9.9986195999,16.82,-0.2219,3.0126,0.031,98.4664,,21.3004,2.7421
SH600175,2022-12-31,30.358457132229,124.0695,,1496.8815,-3.1662,2.9016,2118.64796071249,0.5706,-0.75,-67.9538,0.2405,8.7021801091,-1.0,-0.028597445895,-3.1662,-0.0287,160.2612,,-16.2344,2.2463
SH600175,2023-06-30,-116.1556,109.2167,,1051.4019,-0.3133,1.6481,1693.73083588714,0.495,0.06,-17.0408,0.1712,6.536936717,0.08,-0.024876552157,-0.3133,-0.0026,99.9136,,-2.8407,1.8016
SH600175,2023-12-31,-6311.89274570384,121.5436,,1223.6574,-23.8248,2.9619,1843.95501706707,1.0944,-92.78,-11.5039,0.2942,2.9201690957,-166.74,-0.016443574969,-23.8248,-0.1661,186.582,,-106.0247,1.9294
SH600175,2024-06-30,-61233.6638858084,162.5869,,1448.1094,-13.4402,1.1071,2141.83953763061,3.0766,-168.08,-43.0657,0.1243,12.7501511372,-9675.66,-0.063847264579,-13.4402,-0.0758,43.8461,,-143.0042,4.1053
SH600175,2024-12-31,21.362307647572,164.707,,1844.2623,-31.1792,2.1857,2728.54758672704,7.9186,-225.22,-50.5604,0.1952,10.0685182978,-797.65,-0.019166996096,-31.1792,-0.1487,246.5906,,-191.9814,1.4599
SH600175,2025-06-30,43.453287641121,211.1189,,4838.7097,-9.9902,0.8526,7508.49239522738,,,-79.6189,0.0372,11.2244698946,,-0.003947655671,-9.9902,-0.0424,722.0647,,-392.261,0.2493
SH600175,2025-12-31,21.296257458185,334.0137,,7643.3121,-25.3291,1.0778,12397.1070859276,,0.0,-84.3154,0.0471,3.8180265647,,-0.001866942861,-25.3291,-0.0911,1297.2542,,-750.1374,0.2775
