instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920274,2023-03-31,1.175,33.648201742806,17.75129444,403.0452,9.0634,0.5751,0.2233,1.9939,58.3166,4.43,156.4945,0.4877,76.5957,0.2582,-1.249,,1.9939,1.5433,10.897240024701,4.34
BJ920274,2023-06-30,2.5326,-5.7909,15.2560143843,409.8361,7.4733,1.1517,0.4392,26.0024,56.0835,6.95,156.2907,0.9272,71.0732,0.41,0.5108,0.7935,3.3023,3.2095,-0.957,6.71
BJ920274,2023-09-30,3.3475,-15.26,13.5196338517,469.7286,5.8875,1.3165,0.5748,3.1444,54.8212,7.44,205.0893,1.0997,80.6572,0.3452,0.591,,3.1444,4.9251,-4.9824,5.42
BJ920274,2023-12-31,4.5892,-32.7797,11.4729354608,458.5403,5.0924,1.8067,0.7851,25.4692,52.7125,8.07,199.2583,1.5029,78.445,0.4076,0.6221,1.5689,3.7174,6.8295,-4.9042,6.41
BJ920274,2024-03-31,1.0166,-67.3876,11.3137903465,526.9321,3.3842,0.3527,0.1708,0.58,65.9389,0.99,255.1744,0.2922,88.5304,0.0632,-5.1552,,0.58,1.3649,-12.6577,0.98
BJ920274,2024-06-30,2.1298,-80.2636,7.9003635964,520.8333,1.6216,0.7151,0.3456,25.4471,57.7201,0.96,251.713,0.6096,84.515,0.0607,-0.3757,0.7523,0.5676,3.1185,-9.0439,1.02
BJ920274,2024-09-30,3.3952,-115.3157,5.4461032567,518.4332,-0.9215,1.0473,0.5208,-0.4776,60.4988,-0.87,257.8058,0.9433,79.524,-0.0529,0.084931752292,,-0.4776,4.4629,-2.1482,-0.91
BJ920274,2024-12-31,4.3489,-88.8006,7.3396641225,504.2723,0.5805,1.4801,0.7139,26.1322,60.2067,0.75,243.2268,1.2823,82.7796,0.0456,23.5164,1.6174,0.4126,5.9794,-1.7568,0.77
BJ920274,2025-03-31,0.9698,34.4592,13.4412370708,515.7593,4.443,0.3782,0.1745,0.7831,69.5088,1.43,237.9693,0.3212,92.8026,0.0849,5.2118,,0.7831,1.2948,2.4142,1.42
BJ920274,2025-06-30,2.2401,147.369,11.7042302969,488.732,3.8008,0.816,0.3683,31.5377,61.1766,2.51,220.5882,0.6657,80.3536,0.1501,10.0396,0.8739,1.4455,2.9423,5.5387,2.52
BJ920274,2025-09-30,3.256,452.465921789825,11.0976675233,529.308,3.2953,1.0884,0.5101,1.6778,55.8036,3.12,248.0706,0.9502,82.9238,0.1863,11.2871,,1.6778,4.8384,-1.4354,3.11
BJ920274,2025-12-31,4.2501,396.5493,10.5959737185,509.1218,2.9724,1.5391,0.7071,34.7682,55.9632,3.8,233.9029,1.277,84.7039,0.2267,9.3656,1.5151,2.1575,6.4328,-3.0217,3.76
BJ920274,2026-03-31,1.1478,40.243,14.9549548953,446.8719,5.637,0.4555,0.2014,1.1371,47.3037,1.95,197.5851,0.3466,78.4109,0.1191,-2.9599,,1.1371,1.9026,10.5381,1.94
