instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH605555,2021-03-31,,,,,3.3835,,,,9.5252,,,2.4373,,,,,,19.2840275889,,
SH605555,2021-06-30,47.5926,0.6844,47.5035,90.5789,0.6586,14.6372,26.85,0.8801,10.8089,6.5336,,2.4845,263.0041,3.7821,105.0053,204.5222,23.68,19.0832956488,4.976,1.7142
SH605555,2021-09-30,42.6662,1.052,13.8095,58.9817,0.5577,9.1792,35.7,1.3511,9.8686,9.1792,1.5689,3.6181,256.654,6.3282,107.3473,199.8372,30.3,18.0996471083,,2.5152
SH605555,2021-12-31,46.2618,1.0292,-1.0946,37.6254,0.7817,13.9437,45.93,1.2424,10.5815,8.1625,1.5827,2.0315,349.7862,7.7818,101.81,289.7618,13.12,19.3350624809,9.9342,3.536
SH605555,2022-03-31,68.0426,0.1555,2.4189,-7.4094,3.2989,1.6466,2.59,0.183,10.5363,1.6466,0.3162,0.2456,578.7781,1.3227,122.9508,491.8033,2.55,19.6861756227,,0.732
SH605555,2022-06-30,53.7522,0.3213,7.1199,-18.3335,0.2462,10.8296,7.16,0.3874,14.1777,4.5545,0.6312,0.5045,560.2241,3.3487,143.4263,464.636,6.99,18.0209504423,4.3256,1.255
SH605555,2022-09-30,57.3346,0.4118,19.705,-31.0735,1.6838,6.9811,10.94,0.4964,17.1388,6.9811,0.9884,0.6395,655.6581,4.7092,122.8725,543.9162,10.49,17.4404971182,,2.1974
SH605555,2022-12-31,66.3802,0.5199,-0.7069,-31.7957,1.1583,14.6176,12.39,0.6369,15.4048,7.9167,1.1225,0.8026,692.4409,5.4233,139.9798,565.2379,11.77,17.7850172424,6.258,2.5718
SH605555,2023-03-31,52.1286,0.1473,-29.8293,-1.0395,-0.0794,1.0832,1.65,0.193,7.4711,1.0832,0.1585,0.2206,610.998,1.7265,106.5972,466.3212,1.64,18.1016926799,,0.8443
SH605555,2023-06-30,43.88,0.343,2.1555,13.344,0.0332,11.2127,6.68,0.4504,12.7782,4.2307,0.4606,0.5226,524.7813,4.1021,122.3657,399.6448,6.6,17.6557983559,3.7532,1.471
SH605555,2023-09-30,41.1805,0.5281,0.1838,38.7591,1.2375,6.1394,10.1,0.7007,12.3742,6.1394,0.7073,0.8162,511.2668,6.5565,106.5551,385.329,9.83,18.3278891413,,2.5339
SH605555,2023-12-31,50.5171,0.69,7.9156,43.1932,1.4562,14.8104,12.28,0.9404,11.6096,7.5403,0.8652,1.0534,521.7391,7.1263,100.9619,382.8158,11.79,19.1112174191,4.8457,3.5657
SH605555,2024-03-31,49.7045,0.1858,102.3299,46.1374,0.5863,1.8522,3.07,0.2645,10.3438,1.8522,0.2291,0.2974,484.3918,1.8107,100.1447,340.2647,3.03,17.432011879,,0.8987
SH605555,2024-06-30,47.4696,0.406,20.7783,38.7651,0.6615,11.4283,7.31,0.5815,11.1219,4.2268,0.5563,0.6733,443.3498,3.7919,103.022,309.5443,7.4,17.6976068191,2.214,1.7472
SH605555,2024-09-30,49.0864,0.6523,14.4988,40.3272,0.8712,6.1736,10.46,0.9589,10.0966,6.1736,0.8099,1.0619,413.92,5.5005,96.3426,281.5726,10.42,17.5828070933,,2.8025
SH605555,2024-12-31,50.5767,0.8634,27.5141,47.5585,0.6211,15.5634,14.31,1.2823,10.0325,7.8816,1.1033,1.4265,416.9562,7.1179,95.582,280.7455,13.65,17.3637754466,4.3016,3.7664
SH605555,2025-03-31,65.8521,0.1908,-4.9737,21.3338,-0.5855,1.5369,2.66,0.2934,8.1011,1.5369,0.2177,0.3282,471.6981,1.3667,115.7407,306.7485,2.62,15.8114828609,,0.7776
SH605555,2025-06-30,72.0403,0.3754,-46.54,11.0191,0.6169,9.8438,3.62,0.5704,5.3556,1.9082,0.2287,0.6905,479.4885,2.4986,108.9522,315.568,3.72,14.0172534413,1.8416,1.6521
SH605555,2025-09-30,69.112,0.629,-46.2948,10.0857,0.0764,3.0894,5.27,0.9939,4.9256,3.0894,0.3346,1.0909,429.2528,3.9067,110.538,271.6571,5.37,14.0486243984,,2.4426
SH605555,2025-12-31,65.7018,0.8403,-60.4007,9.811,0.155,12.4397,5.41,1.3316,3.6179,2.9634,0.3361,1.4949,428.4184,5.4793,104.1365,270.3515,5.41,12.7700750165,3.566,3.457
SH605555,2026-03-31,85.1708,0.1924,-84.379,2.6728,4.5118,0.2441,0.42,0.3195,1.2325,0.2441,0.0262,0.3423,467.7755,1.0567,110.5787,281.6901,0.42,11.8090542828,,0.8139
