instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920036,2023-06-30,1.5576,226.531,31.1635593609,181.074020018481,9.1414,1.0368,,8.3893,33.0633,15.17,173.6111,1.6588,115.5624,0.6435,1.4885,,8.3893,5.4441,9.9432,14.1
BJ920036,2023-09-30,,,32.351380185,,11.4276,,,,,,,6.1965,,1.3892,0.6271,,,,,
BJ920036,2023-12-31,3.5846,106.2526,32.2482237868,164.689594350514,11.1587,2.3685,,21.2078,26.1047,40.66,151.9949,3.9101,100.4296,1.8396,1.3286,,21.2078,13.7906,21.7003,40.81
BJ920036,2024-06-30,1.6932,9.4166,35.1646320028,203.839675376238,8.7271,1.1047,,7.3962,31.5878,14.74,162.9402,1.6751,106.3076,0.7041,0.6376,,7.3962,5.6984,14.6104,13.73
BJ920036,2024-09-30,2.6894,2.8166,35.9349436137,198.441182014389,10.516,1.6733,,12.6497,31.6267,27.79,161.3578,2.6229,100.3941,1.4284,0.9985,,12.6497,8.5371,11.7294,24.4
BJ920036,2024-12-31,3.7489,8.7196,35.136050161,194.70177001557,10.9869,2.2746,,18.155,28.9708,36.86,158.2696,3.3307,96.0282,2.0,0.9171,,18.155,12.4263,10.4199,31.12
BJ920036,2025-03-31,,,35.639172145,,5.3386,,,,,3.16,,1.1956,,0.205,-1.589,,,,,3.16
BJ920036,2025-06-30,1.7706,11.596,35.3843085366,233.723200926394,8.9888,1.0167,,6.7243,36.6278,11.54,177.0434,1.2806,101.6605,0.7858,1.0548,,6.7243,4.9143,8.3482,10.89
BJ920036,2025-09-30,2.4336,-13.1411,35.8325110141,233.19900613743,9.2221,1.52,,10.1504,38.092,17.62,177.6316,1.9077,110.9467,1.2407,0.5307,,10.1504,7.0881,-0.9544,16.17
BJ920036,2025-12-31,3.8108,-3.2818,35.7028907401,222.130371249128,9.8485,2.0939,,14.6298,40.8381,26.23,171.928,2.6604,94.4684,1.9344,0.9409,,14.6298,8.8153,7.8973,23.21
BJ920036,2026-03-31,0.6566,-55.2394,38.7248765897,348.979283799202,2.2477,0.311,,0.4978,52.879,1.11,289.3891,0.3568,137.0698,0.0688,-6.3361,,0.4978,1.702,6.3114,0.64
