instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920885,2023-03-31,0.3899,-14.829,40.3267622565,1224.4898,17.8684,0.0958,0.0735,1.3358,304.5685,1.75,939.4572,0.0946,230.8284,0.0732,1.7083,,1.3358,0.2955,31.1347,1.74
BJ920885,2023-06-30,0.6863,-70.2348,41.1099141134,1372.9977,8.7432,0.1712,0.1311,6.2043,330.3358,1.56,1051.4019,0.17,262.276,0.0644,3.2782,3.5974,1.156,0.5449,2.6587,1.55
BJ920885,2023-09-30,1.0874,-65.8812,40.1013879254,1386.7488,8.1362,0.2584,0.1947,1.647,340.2647,2.14,1044.8916,0.2478,248.2987,0.0433,2.2353,,1.647,0.7935,3.1624,2.15
BJ920885,2023-12-31,1.5254,-46.4138,43.2293468814,1273.8854,8.5358,0.3748,0.2826,8.0142,320.4843,3.46,960.5123,0.3657,236.0037,0.0674,1.767,4.4493,2.4504,1.1233,8.7685,3.44
BJ920885,2024-03-31,0.2695,-12.5786,44.3143049314,1747.5728,21.995,0.0715,0.0515,1.1021,460.1227,1.46,1258.7413,0.0668,333.9518,0.032,0.0486,,1.1021,0.1956,-28.9803,1.45
BJ920885,2024-06-30,0.7223,20.7389,43.5036249072,1338.29,10.4748,0.1887,0.1345,7.277,355.3099,1.77,953.8951,0.1713,249.2039,0.039,0.4933,1.5054,1.4024,0.5066,0.7797,1.79
BJ920885,2024-09-30,1.1872,64.4359,42.0974822027,1315.1486,12.1398,0.2886,0.2053,2.4031,349.0627,3.24,935.5509,0.2684,227.4259,0.0714,-0.0063,,2.4031,0.7735,10.2057,3.22
BJ920885,2024-12-31,1.9283,30.6987,41.9354756273,1226.5758,10.2395,0.415,0.2935,8.4112,335.9462,4.28,867.4699,0.3923,186.6929,0.0883,0.0109,3.4915,2.83,1.0716,8.952,4.22
BJ920885,2025-03-31,0.5167,22.7178,33.4638917792,1468.1892,20.494,0.0892,0.0613,1.2477,397.7022,1.68,1008.9686,0.0857,174.1823,0.0394,1.8906,,1.2477,0.2263,31.7059,1.66
BJ920885,2025-06-30,1.0975,232.0331,41.7066631566,1102.9412,24.4633,0.2367,0.1632,9.3169,300.4507,5.56,760.4563,0.2339,164.0091,0.13,0.3404,2.2111,3.845,0.5991,42.1716,5.54
BJ920885,2025-09-30,1.8415,122.5452,39.4462447357,1071.4286,19.1621,0.3642,0.252,4.5954,305.499,6.84,741.3509,0.363,146.6196,0.1586,0.9919,,4.5954,0.8838,40.9896,6.7
BJ920885,2025-12-31,2.8076,127.0751,39.0868487299,1038.961,17.3178,0.5037,0.3465,11.2132,294.3581,8.61,714.7111,0.5012,128.2234,0.2003,1.0818,4.4832,5.6263,1.223,34.2631,8.29
BJ920885,2026-03-31,0.5115,-91.2099,30.8603623889,1410.6583,1.5216,0.0924,0.0638,0.0969,406.5041,0.14,974.026,0.0947,175.9531,0.0035,-31.0899,,0.0969,0.2214,18.3929,0.14
