instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ300200,2021-03-31,60.0896,19.9063,0.162,3.23,53.8922,0.1371,2.7497,0.1398,1.6858,3.17,643.7768,,30.4027,53.3871,2.7497,1.67,0.2574,349.6503,0.5383,31.6029331368
SZ300200,2021-06-30,33.8509,19.8834,0.3062,6.09,54.212,0.263,14.0316,0.2687,3.4145,5.91,669.8921,2.3591,0.614,52.7164,5.291,3.3203,0.4993,360.5047,0.7164,29.71916927
SZ300200,2021-09-30,25.042,17.2717,0.471,7.98,51.5385,0.3425,7.0541,0.4077,4.8718,8.1,662.2517,,-17.9687,55.421,7.0541,5.2388,0.7652,352.8489,0.6377,27.8306830447
SZ300200,2021-12-31,14.5754,14.4773,0.6106,8.8,57.8694,0.3741,16.4515,0.521,6.7087,8.75,690.9789,4.6279,-31.5566,53.6617,7.4122,6.2209,0.9629,373.8706,1.1047,27.2358877239
SZ300200,2022-03-31,-7.561,14.9483,0.1471,2.2,60.1644,0.0953,1.9038,0.1269,1.7544,2.17,709.2199,,-30.5842,51.2996,1.9038,1.4959,0.2365,380.5497,0.4876,30.0595420768
SZ300200,2022-06-30,-14.4105,13.8371,0.2606,3.62,71.2589,0.1566,12.9355,0.2261,2.9479,3.65,796.1079,2.0866,-40.437,61.0604,3.1542,2.526,0.4245,424.0283,0.5401,29.3978819827
SZ300200,2022-09-30,-12.3114,14.3755,0.3949,5.8,65.2915,0.25,4.8732,0.3417,4.5265,5.71,790.1668,,-27.0151,59.6487,4.8732,4.1353,0.6337,426.0691,0.973,30.3231971262
SZ300200,2022-12-31,-7.6089,13.5653,0.536,7.5,65.8027,0.3239,14.947,0.4551,5.856,7.25,791.0349,4.3297,-13.4287,61.4754,5.947,5.4709,0.8267,435.4663,1.1928,31.2720715026
SZ300200,2023-03-31,-10.3877,15.1583,0.1219,1.91,55.8313,0.0866,1.5662,0.1041,1.2421,1.88,864.5533,,-9.129,72.4579,1.5662,1.612,0.187,481.2834,0.6073,29.7484398589
SZ300200,2023-06-30,3.3493,14.9995,0.2491,3.83,58.4567,0.1732,12.3534,0.2121,2.5556,3.83,848.6563,2.1515,12.0306,70.4336,3.1423,3.0792,0.3818,471.451,0.6861,29.6518411526
SZ300200,2023-09-30,4.7941,12.6995,0.3845,5.05,56.92,0.2285,3.8848,0.3196,3.5236,4.96,844.806,,-7.4235,76.6262,3.8848,4.7435,0.6011,449.1765,0.6658,28.9068045971
SZ300200,2023-12-31,1.9206,-33.7989,0.5826,-19.72,62.3549,-0.812,-3.9897,0.4685,4.9175,-22.19,768.4098,4.0604,-353.9422,73.2079,-16.6432,5.7734,0.9554,376.8055,0.08165436841,27.7907276962
SZ300200,2024-03-31,33.482,16.209,0.2064,3.39,53.5109,0.1221,2.6189,0.1579,1.3415,3.42,569.981,,42.7339,67.0891,2.6189,1.6819,0.3885,231.6602,0.3263,28.8918795769
SZ300200,2024-06-30,25.0929,13.4825,0.3922,5.48,54.3003,0.1948,17.2009,0.2953,2.4544,5.4,609.5496,2.3076,12.442,73.3377,3.9709,3.3149,0.6757,266.3904,-0.3189,28.4753654089
SZ300200,2024-09-30,15.8682,12.1747,0.5605,7.13,55.8013,0.2538,4.8879,0.414,3.7341,6.92,652.1739,,11.0796,72.3066,4.8879,4.8386,0.876,308.2192,0.0026,28.0902123579
SZ300200,2024-12-31,14.0469,11.3136,0.739,8.78,62.2073,0.31,18.4739,0.5342,4.6802,8.52,673.9049,4.2769,139.211419580977,76.9198,5.7619,5.7871,1.174,306.644,-0.1951,27.8590310208
SZ300200,2025-03-31,-11.8537,13.2905,0.1753,2.41,58.9816,0.0882,1.6441,0.1236,1.0383,2.37,728.1553,,-27.7247,86.6802,1.6441,1.5259,0.2394,375.9398,-1.9413,27.7254815412
SZ300200,2025-06-30,-4.1229,12.571,0.3685,4.76,56.5398,0.1741,16.1755,0.2553,2.0266,4.78,705.0529,2.2023,-10.6053,88.8187,3.1812,3.1836,0.5033,357.6396,-0.474,27.6867102851
SZ300200,2025-09-30,5.9346,11.7554,0.5808,7.1,58.0695,0.2596,4.6009,0.4007,2.9625,6.97,673.8208,,2.2863,91.1392,4.6009,4.6496,0.7865,343.2931,-0.261,27.1389111675
SZ300200,2025-12-31,11.7384,7.5934,0.8084,6.49,56.9656,0.2325,16.6958,0.5425,3.814,6.38,663.5945,3.9736,-25.004,94.3891,3.935,6.3196,1.0591,339.9112,-0.1637,24.7508133687
SZ300200,2026-03-31,15.8236,7.3146,0.1993,1.51,59.5514,0.0563,0.9717,0.1315,0.836,1.49,684.4106,,-36.2549,107.6555,0.9717,1.5113,0.2578,349.1078,-2.5681,22.8622008097
