instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SZ000043,2021-03-31,109.1722,73.0994,0.1364,232.0186,0.6665,1.2312,659.824,0.2652,1.4,26.167,0.3879,13.2144559784,1.39,-6.6168,0.6665,0.1015,1.5413,,4.8687,58.3923
SZ000043,2021-06-30,35.6413,67.2018,0.2928,218.6323,2.7804,2.6785,614.7541,0.5744,2.96,23.5575,0.8233,13.538927957,2.95,-2.0922,1.2821,0.1978,3.1711,8.2915,4.3892,56.7626
SZ000043,2021-09-30,15.0106,62.3989,0.4603,212.8163,2.0364,4.327,586.574,0.9058,4.54,27.0743,1.2687,12.8007036236,4.48,-0.8247,2.0364,0.3208,4.6273,,4.4815,58.3494
SZ000043,2021-12-31,10.7472,58.4283,0.641,196.6783,4.2274,6.1614,561.6225,1.256,6.07,22.6491,1.8304,13.7614220567,5.92,1.5525,2.6998,0.4269,8.0357,18.4288,4.2739,44.8001
SZ000043,2022-03-31,34.1944,56.5789,0.1513,209.1564,0.861,1.5907,594.8447,0.2934,1.66,14.7469,0.4303,13.2999106905,1.65,-5.9364,0.861,0.1363,1.3166,,5.6939,68.3579
SZ000043,2022-06-30,58.3712,48.1876,0.3351,214.3623,3.5587,3.7354,537.1531,0.6497,3.75,18.1556,0.8397,12.7330834332,3.73,-1.5011,1.9617,0.3133,2.782,10.1801,5.8831,64.7017
SZ000043,2022-09-30,37.9074,44.2645,0.52,212.9841,2.5316,6.0997,519.2308,1.0311,5.33,20.8945,1.2677,11.9029191137,5.23,-0.9678,2.5316,0.4424,3.846,,5.1121,70.2028
SZ000043,2022-12-31,25.656,40.0467,0.7532,189.0756,5.3136,8.9895,477.9607,1.4563,6.69,22.971,1.904,11.8410563392,6.49,1.7496,3.1926,0.5364,6.7797,21.2595,4.3672,53.0997
SZ000043,2023-03-31,32.8816,35.9813,0.1833,219.5122,1.0522,2.5013,490.9984,0.3514,2.0,30.2849,0.41,12.2482557731,1.98,-4.813,1.0522,0.1811,1.1856,,5.8074,75.9109
SZ000043,2023-06-30,31.6273,34.3564,0.3871,207.6364,4.5722,5.2392,464.9961,0.7323,4.48,23.5807,0.8669,13.295298695,4.38,-0.7157,2.398,0.4124,2.439,10.7539,6.2661,73.8007
SZ000043,2023-09-30,33.6849,32.7829,0.5965,204.499,3.3749,8.236,452.6404,1.1355,6.32,18.2945,1.3203,12.6587795425,6.19,-0.3359,3.3749,0.5915,3.5649,,5.7772,75.7384
SZ000043,2023-12-31,29.8688,29.7089,0.8582,190.7689,6.1751,12.1176,419.4826,1.626,7.77,19.9858,1.8871,11.5569827529,7.54,2.4591,3.9704,0.6966,6.759,24.281,4.7269,53.2623
SZ000043,2024-03-31,4.0939,30.5613,0.2031,204.0816,1.1061,2.9449,443.1315,0.3721,1.93,12.6735,0.441,11.6793172465,1.92,-5.9331,1.1061,0.1885,1.2526,,5.3652,71.8506
SZ000043,2024-06-30,3.5724,29.5101,0.4213,200.2447,4.7205,6.0996,427.249,0.7802,4.36,12.3414,0.8989,12.5748198984,4.35,-3.1819,2.4337,0.4271,2.4235,12.6659,5.777,74.2727
SZ000043,2024-09-30,2.2155,28.0779,0.6459,198.617,3.3658,9.6161,418.0214,1.1997,6.19,12.0134,1.3594,11.3068923666,6.07,-1.7151,3.3658,0.6046,3.6584,,5.2719,73.8028
SZ000043,2024-12-31,17.7104,26.9346,0.9117,187.8816,6.8404,13.3657,394.8667,1.6769,8.33,9.8909,1.9161,11.9551879306,8.07,2.1121,4.5602,0.82,7.6571,28.1013,5.0632,47.0152
SZ000043,2025-03-31,13.2666,25.7378,0.2337,186.5672,1.1823,3.4968,385.1091,0.418,2.08,19.8714,0.4824,11.483347233,2.06,-6.6872,1.1823,0.2135,1.5207,,5.0695,59.1833
SZ000043,2025-06-30,8.1254,25.499,0.4749,184.4829,4.8364,7.0591,379.0272,0.8523,4.46,16.1733,0.9757,12.1206490368,4.46,-2.4339,2.5385,0.4618,3.0631,15.4978,5.3768,58.764
SZ000043,2025-09-30,8.1152,24.8772,0.7263,181.2689,3.5866,10.8533,371.7472,1.2926,6.44,14.6511,1.4895,11.5528165874,6.33,-1.7407,3.5866,0.6536,4.4454,,4.9714,60.7369
SZ000043,2025-12-31,-24.3268,23.0005,0.9849,182.002,5.4723,15.6518,365.5193,1.7989,6.19,12.2343,1.978,11.0896127796,6.1,2.494,3.2781,0.6244,8.3192,33.2687,3.4138,43.2734
SZ000043,2026-03-31,8.8875,21.9079,0.2382,193.0916,1.2341,4.1081,377.8338,0.4343,2.15,6.8228,0.4661,10.7806534306,2.13,-8.1965,1.2341,0.2339,1.4335,,5.1675,62.7834
