instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
BJ920230,2021-06-30,,130.1186,1.259,0.4154,25.1952723847,20.27,48.2108,101.2829,78.8032,12.5372,12.5372,18.82,3.7336,15.9794,,1.0303,-0.2918,231.759144956417,1.7772,174.7064
BJ920230,2021-12-31,,86.3225,2.3736,0.7258,24.3011079445,32.72,51.5103,101.1037,53.6195,19.3687,19.3687,29.16,6.9889,13.8818,,1.9048,0.0246,242.646538423959,3.5607,188.9962
BJ920230,2022-03-31,,87.047110167758,0.5789,0.2653,29.793161453,10.08,54.4695,105.3741,41.501994747319,6.8222,6.8222,9.59,1.6523,17.4157,,0.5131,1.9457,225.556462511138,0.8541,175.4044
BJ920230,2022-06-30,,9.8295,0.9793,0.4563,28.1763063195,16.72,64.7017,118.538,2.7668,11.1823,11.1823,15.42,2.782,17.0776,,0.8705,1.6748,263.669071343937,1.5185,206.7777
BJ920230,2022-09-30,,-4.242596395166,1.3219,0.5021,24.044222936,18.24,63.7529,122.0449,6.632739337756,12.0961,12.0961,16.7,4.2351,13.7999,,1.1765,2.0378,293.051921460127,2.2123,229.4943
BJ920230,2022-12-31,0.8213,-19.3992,1.0092,0.4451,22.5101464087,18.86,73.1916,128.3468,-10.4442,15.756,7.6424,8.63,4.9186,12.4937,,0.978,1.6605,438.3295,2.8049,368.0982
BJ920230,2023-03-31,0.1353,-63.1702,0.1499,0.0744,18.1986946951,1.43,100.2562,137.2579,-32.7881,1.3054,1.3054,1.42,0.8977,9.5432,,0.1602,-3.5375,665.1885,0.6557,561.7978
BJ920230,2023-06-30,0.259,-60.9787,0.2893,0.1355,18.1319607876,2.61,77.5962,138.4083,-27.0084,11.2961,2.4037,2.66,2.3197,9.1297,3.2464,0.3209,3.1377,694.9807,1.3005,560.9224
BJ920230,2023-09-30,0.3946,-56.1828,0.4361,0.1674,16.4387978877,3.18,88.7632,136.5706,-18.9085,3.0141,3.0141,3.26,3.0418,7.4567,,0.5115,1.361,684.2372,1.977,527.8592
BJ920230,2023-12-31,0.5435,-51.0445,0.6197,0.2179,16.2494389431,4.27,91.638,131.8295,-9.882,12.4795,3.6372,4.24,3.9285,6.7871,7.1268,0.7212,2.1926,662.3735,2.7308,499.1681
BJ920230,2024-03-31,0.1532,52.2572,0.1713,0.1132,21.6508304077,2.18,86.6468,124.8266,15.8101,1.956,1.956,2.15,1.0387,12.5466,,0.2494,-1.2522,587.4674,0.721,360.8661
BJ920230,2024-06-30,0.2985,32.9816,0.3359,0.1802,20.8226161662,3.46,87.6083,129.3289,17.8955,12.2722,3.1436,3.52,2.0546,10.298,4.15,0.5134,-1.6658,603.0151,1.3918,350.6038
BJ920230,2024-09-30,0.4732,52.0907,0.5574,0.2546,20.5232202439,4.84,86.3116,112.7772,31.832,3.9065,3.9065,4.77,3.1282,8.6026,,0.8458,-0.6611,570.5833,2.3941,319.2244
BJ920230,2024-12-31,0.6317,34.2005,0.7769,0.2862,20.8493516469,5.61,81.7439,124.5977,27.7822,11.9553,4.179,5.54,4.404,7.128,2.3913,1.1232,0.6533,569.8908,2.8893,320.5128
BJ920230,2025-03-31,0.1113,-81.8952,0.1434,0.0201,16.9810431052,0.41,117.5549,183.0384,-14.4605,0.2981,0.2981,0.41,0.7656,2.6555,,0.2312,-2.3131,808.6253,0.4917,389.2734
BJ920230,2025-06-30,0.2656,-78.952,0.3385,0.0286,16.3357926009,0.77,84.1751,148.1238,3.5501,10.6565,0.5707,0.76,2.1384,2.0932,0.6055,0.5553,7.9407,677.7108,1.2152,324.1491
BJ920230,2025-09-30,0.4064,-79.8741,0.5172,0.0386,16.1177663026,1.0,88.3971,151.5407,-6.1477,0.7679,0.7679,1.01,3.0544,1.8448,,0.8503,0.8985,664.3701,1.7817,317.535
BJ920230,2025-12-31,0.6255,-48.2939,0.8054,0.1135,16.4242122485,2.8,98.3526,128.9121,6.9195,13.3209,2.1512,2.75,3.6603,3.4471,1.4021,1.276,0.612,575.5396,2.7926,282.1317
BJ920230,2026-03-31,0.1056,41.3871,0.1321,0.0218,16.9233921849,0.53,142.676,200.4008,-4.8832,0.4217,0.4217,0.52,0.6308,3.9473,,0.2154,12.5384,852.2727,0.4491,417.8273
