instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920087,2023-03-31,0.4408,447.615509697707,33.0653924383,1239.6694,17.5493,0.0867,0.0726,1.191,77.4927,1.98,1038.0623,0.1127,204.1742,0.0591,6.3472,,1.191,1.1614,123.3757,1.96
BJ920087,2023-06-30,1.0559,52.5336,29.3330619534,1259.6221,6.5028,0.1708,0.1429,11.166,92.688,1.46,1053.8642,0.2283,170.4707,0.0431,1.3151,1.4376,0.868,1.942,24.2163,1.51
BJ920087,2023-09-30,1.638,111.6115,25.207837031,950.3696,7.8694,0.3374,0.2841,2.004,64.194,3.7,800.2371,0.4718,164.8352,0.1091,2.8145,,2.004,4.206,22.8273,3.74
BJ920087,2023-12-31,3.0109,28.6792,32.0925536278,497.8565,14.8661,0.8786,0.7231,21.9711,31.0083,15.45,409.7428,1.0349,119.5656,0.4808,0.6248,6.6311,10.3905,11.6098,22.099,14.61
BJ920087,2024-03-31,0.1793,-83.7143,27.6578684936,2045.4545,4.5352,0.0528,0.044,0.1913,109.5424,0.29,1704.5455,0.0644,501.952,0.0096,22.0664,,0.1913,0.8216,-36.9814,0.29
BJ920087,2024-06-30,0.3221,-159.8854,17.6691603,2852.6149,-8.2411,0.0756,0.0631,8.7095,184.6912,-0.8,2380.9524,0.0987,558.8327,-0.0258,1.131340023641,0.6572,-0.4869,0.9746,-52.7457,-0.84
BJ920087,2024-09-30,0.7548,-48.8827,20.2840426582,1364.3254,5.6365,0.2367,0.1979,1.038,86.1794,1.73,1140.6844,0.3076,357.7107,0.0558,2.3722,,1.038,3.133,-28.6326,1.77
BJ920087,2024-12-31,1.7262,-36.4895,27.8621287517,694.3105,12.8934,0.6317,0.5185,18.2862,39.7443,9.18,569.8908,0.7084,208.5506,0.3053,-0.2836,4.9312,6.7737,9.0579,-26.7724,8.99
BJ920087,2025-03-31,0.0871,-382.0363,18.1998844245,3600.0,-23.3639,0.0303,0.025,-0.5671,187.7738,-0.8,2970.297,0.0344,1033.2951,-0.0271,2.666912215645,,-0.5671,0.4793,-45.2533,-0.81
BJ920087,2025-06-30,0.2095,-380.587540458188,18.3033664304,2941.1765,-43.9384,0.0742,0.0612,8.7707,156.5081,-3.75,2425.876,0.0867,859.1885,-0.1242,0.18883642888,0.6456,-2.6234,1.1501,-9.8614,-3.98
BJ920087,2025-09-30,0.6114,-275.116,17.7480009207,1381.781,-10.7649,0.2362,0.1954,-2.0434,77.613,-2.98,1143.0991,0.2774,441.6094,-0.0977,0.064541562648,,-2.0434,3.4788,-8.3089,-3.1
BJ920087,2025-12-31,1.3739,-75.1751,26.5103523551,794.0009,3.7807,0.5612,0.4534,14.4766,45.0512,2.26,641.4825,0.597,262.0278,0.0758,1.359,4.1167,1.7478,7.9909,-15.3383,2.28
BJ920087,2026-03-31,0.0944,-77.319027965111,16.9207554215,3296.7033,-40.2484,0.0341,0.0273,-1.0893,183.9738,-1.46,2639.2962,0.0363,953.3898,-0.0481,1.073259530114,,-1.0893,0.4892,2.9324,-1.47
