instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ002565,2021-03-31,69.7224,0.6524,0.2099,0.06,122.8334,0.0028,0.0986,0.1498,1.0783,0.06,600.8011,,114.616728089899,83.4647,0.0986,0.7327,0.2678,336.0717,35.2561,20.1577257286
SZ002565,2021-06-30,12.8039,0.7226,0.3779,0.14,133.2445,0.0055,27.5671,0.2762,2.2009,0.14,651.7017,1.3033,47.4392,81.7847,0.2064,1.3509,0.5057,355.9423,33.3626,19.3222733613
SZ002565,2021-09-30,2.1163,-0.4907,0.5363,-0.51,140.948,-0.0053,-0.1989,0.3915,3.266,-0.51,689.6552,,-144.4315,82.6699,-0.1989,1.9156,0.7161,377.0423,0.178313843437,18.7507472065
SZ002565,2021-12-31,-3.0301,-1.6641,0.7301,-1.46,135.3791,-0.0243,27.2374,0.5261,3.92,-1.47,684.2806,2.5364,-274.9143,91.8367,-0.8982,2.6592,1.0067,357.6041,0.173805597585,19.4953315869
SZ002565,2022-03-31,-20.3612,0.2386,0.1697,-0.04,126.6892,0.0008,0.0304,0.126,1.0668,-0.15,714.2857,,-70.8759,84.3645,0.0304,0.7104,0.268,335.8209,137.5588,20.4079445178
SZ002565,2022-06-30,-18.8775,0.7309,0.3113,-0.02,142.7665,0.0045,28.2874,0.2268,1.8811,-0.02,793.6508,1.1037,-17.9456,95.6887,0.1647,1.2608,0.4697,383.2233,19.9371,20.5453670004
SZ002565,2022-09-30,-11.3139,0.3415,0.4818,-0.13,142.1277,0.0033,0.1217,0.3547,2.9118,-0.13,761.2067,,72.780449451419,92.7261,0.1217,1.8997,0.7468,361.5426,16.2328,21.2315935193
SZ002565,2022-12-31,-8.9751,-4.09,0.6805,-3.16,132.9051,-0.0544,24.8682,0.4883,3.7494,-3.2,737.2517,2.3539,-111.755682590481,96.0154,-1.9853,2.7087,0.9499,378.9873,0.136782497166,22.3458689456
SZ002565,2023-03-31,-21.9528,2.2834,0.1368,-0.35,157.3427,0.006,0.2371,0.0997,0.8353,0.44,902.7081,,646.9395,107.7457,0.2371,0.572,0.1852,485.9611,7.4198,23.1326737356
SZ002565,2023-06-30,-15.0255,1.4372,0.273,0.38,162.5429,0.0076,29.5478,0.1989,1.8,0.38,904.9774,0.9502,67.0736,100.0,0.297,1.1074,0.3676,489.6627,12.1078,23.8381169072
SZ002565,2023-09-30,-1.3654,3.8552,0.487,1.51,141.6133,0.0364,1.3845,0.3515,2.74,1.5,768.1366,,1013.5106,98.5401,1.3845,1.9066,0.6372,423.7288,1.0704,23.5033947445
SZ002565,2023-12-31,1.0116,2.7847,0.6937,1.51,134.1732,0.0374,28.3496,0.4954,4.0601,1.5,726.6855,2.4824,147.414609599714,88.6678,1.3939,2.6831,0.8803,408.9515,3.1724,24.1399299798
SZ002565,2024-03-31,31.036,7.3521,0.1756,0.91,133.2149,0.0253,0.9589,0.1294,1.1762,1.02,695.5178,,321.9188,76.5176,0.9589,0.6756,0.2255,399.1131,1.6841,24.6567266458
SZ002565,2024-06-30,26.6723,5.9338,0.3405,1.42,133.0967,0.0395,30.5484,0.2526,2.1929,1.43,712.5891,1.3121,423.0134,82.0831,1.5291,1.3524,0.4431,406.2288,2.2245,24.9824555634
SZ002565,2024-09-30,13.1218,6.8992,0.5422,2.94,121.3101,0.0737,2.8094,0.4023,3.204,2.92,671.1409,,102.4414,84.2697,2.8094,2.2257,0.6978,386.9304,2.0846,25.0578477669
SZ002565,2024-12-31,6.5193,4.8748,0.7311,2.38,114.1806,0.0698,30.4024,0.5381,4.5585,2.4,669.0206,3.0125,86.4699,78.9733,2.6474,3.1529,0.9219,390.4979,3.9727,25.5456520896
SZ002565,2025-03-31,-11.0336,6.0043,0.1558,0.7,114.2712,0.0184,0.6931,0.1159,0.9584,0.7,776.5315,,-27.3433,93.9065,0.6931,0.7876,0.1931,466.0798,0.7842,26.9670119588
SZ002565,2025-06-30,-12.1911,6.8995,0.3057,1.81,112.7608,0.0403,32.2425,0.229,2.2069,1.86,786.0262,1.384,2.0985,81.5624,1.6345,1.5963,0.3887,463.0821,2.2844,27.3909774369
SZ002565,2025-09-30,-20.566,8.8581,0.435,3.58,115.1828,0.0751,3.0181,0.3309,3.1725,3.61,815.9565,,1.9885,85.1064,3.0181,2.3441,0.5743,470.1376,1.3532,26.9530022284
SZ002565,2025-12-31,-21.7819,5.8367,0.5827,3.2,119.7047,0.0654,32.8463,0.4394,4.0981,3.26,819.299,2.6833,-6.348,87.8456,2.6566,3.0074,0.7612,472.9375,1.948,26.9451321151
SZ002565,2026-03-31,-10.3403,9.0924,0.1454,1.1,117.0503,0.025,0.9788,0.1096,1.1727,1.09,821.1679,,35.7726,76.746,0.9788,0.7689,0.1985,453.4005,2.2415,27.2357441514
