instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920008,2023-03-31,0.2244,-110.851126341374,70.661985254,1958.6298710066,14.3545,0.1844,,2.2558,138.8032,4.51,488.0694,0.3139,401.0695,0.1072,-7.1589,,2.2558,0.6484,-76.002351799971,4.41
BJ920008,2023-06-30,0.2802,38.6267,60.1491762028,619.912903684185,25.1438,0.3274,,6.5105,165.9292,14.5,549.7862,0.5861,642.3983,0.3618,-2.212,,6.5105,1.0848,12.2,13.76
BJ920008,2023-09-30,0.5257,10.13,56.2798255663,577.2931,21.2497,0.528,0.4677,13.0461,164.0938,19.53,511.3636,0.9367,513.6009,0.5028,-1.0034,,8.7497,1.6454,9.0085,18.14
BJ920008,2023-12-31,1.0851,43.8153,48.6834488365,463.27000606742,20.8444,0.8699,,13.8746,148.9265,30.79,413.8407,1.5059,331.7667,0.8472,-0.6186,,13.8746,2.4173,29.5479,27.17
BJ920008,2024-03-31,0.3473,238.4281,46.99789307,403.047319203513,24.3452,0.2456,,5.0958,183.9362,10.79,366.4495,0.4433,259.142,0.3557,-1.9112,,5.0958,0.4893,99.5453,10.24
BJ920008,2024-06-30,0.6958,40.3153,44.1818929735,442.875460759899,18.5822,0.4462,,6.9181,217.7068,14.99,403.4065,0.8077,258.695,0.5077,-1.644,,6.9181,0.8268,89.8621,13.92
BJ920008,2024-09-30,1.1031,16.5877,40.5898028139,518.409096798971,15.3682,0.5692,,6.8628,239.8295,16.33,474.35,0.8947,244.7648,0.4889,-1.4745,,6.8628,1.1258,61.2063,10.84
BJ920008,2024-12-31,1.5564,11.6581,44.4109642559,499.2373,18.0329,0.7896,0.7211,15.232,245.717,22.79,455.9271,1.1805,231.303,0.789,-0.5272,,11.2044,1.4651,29.0667,16.39
BJ920008,2025-03-31,0.126,-120.3956,39.5038316938,2027.027,-19.0364,0.0483,0.0444,-0.8325,1159.7938,-1.26,1863.354,0.0663,714.2857,-0.0605,-2.281689895879,,-0.8325,0.0776,-73.9165,-1.27
BJ920008,2025-06-30,0.4841,-115.6802,36.1336829776,1194.426,-6.1172,0.1642,0.1507,3.2563,701.2076,-1.39,1096.2241,0.2267,371.824,-0.0664,-0.73029365313,2.8212,-0.9013,0.2567,-52.3686,-1.39
BJ920008,2025-09-30,0.9758,-82.771,38.3699977228,934.903,3.9576,0.3146,0.2888,1.0938,575.693,1.73,858.2327,0.4377,276.696,0.0842,-12.9089,,1.0938,0.469,-33.0954,1.71
BJ920008,2025-12-31,1.0672,-67.7618,41.8620610016,1007.2748,9.4631,0.3893,0.3574,7.392,544.4646,5.14,924.7367,0.5431,337.3313,0.2543,0.3272,6.5151,3.1791,0.6612,-38.5669,5.0
BJ920008,2026-03-31,0.1344,98.927351385265,50.2274239701,1624.5487,-0.1531,0.0608,0.0554,-0.0089,910.9312,-0.01,1480.2632,0.0832,669.6429,-0.0006,-1.385030296632,,-0.0089,0.0988,33.4127,-0.01
