instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920924,2023-03-31,0.8724,831.1311,23.6715495811,818.9263,8.4591,0.1599,0.1099,0.9652,354.8896,1.81,562.8518,0.2148,103.1637,0.0561,-6.6176,,0.9652,0.2536,5.2115,1.8
BJ920924,2023-06-30,1.9265,127.5728,23.4792705873,662.4954,7.1889,0.3996,0.2717,14.3557,297.8653,3.98,450.4505,0.5557,93.4337,0.1242,-3.5311,2.7046,1.9195,0.6043,8.9042,3.93
BJ920924,2023-09-30,2.7679,5.816,24.2546642339,647.7927,7.5835,0.6252,0.4168,3.0475,283.5837,6.52,431.8618,0.8598,97.5469,0.2051,-2.18,,3.0475,0.9521,2.1618,6.34
BJ920924,2023-12-31,7.617,75.7316,20.6387468884,493.3534,6.0103,1.1209,0.7297,13.0866,213.7894,9.54,321.1705,1.5821,47.2627,0.3051,1.0799,8.5848,3.9796,1.6839,23.305,9.07
BJ920924,2024-03-31,1.2129,50.0866,17.8225340935,801.4248,9.5506,0.1823,0.1123,1.049,303.8488,2.47,493.6917,0.259,74.2023,0.0841,-4.9547,,1.049,0.2962,32.9336,2.44
BJ920924,2024-06-30,0.9905,33.2622,21.0912417513,771.5388,7.9305,0.3542,0.2333,9.3283,271.3295,4.81,508.1875,0.6102,181.7264,0.1277,-14.4721,4.2587,1.6185,0.6634,20.8005,4.76
BJ920924,2024-09-30,1.5222,35.3913,22.2796043923,785.3403,8.6205,0.5578,0.3438,2.508,272.7824,7.97,484.0445,0.9266,177.3749,0.2142,-3.3445,,2.508,0.9898,19.104,7.73
BJ920924,2024-12-31,5.5465,7.8104,22.6075246307,650.1716,6.7847,0.9458,0.5537,12.7755,273.8059,9.41,380.6302,1.3791,64.9058,0.2538,-1.4559,6.0189,3.3416,1.3148,-4.4948,8.96
BJ920924,2025-03-31,0.8456,0.9388,23.1156398333,924.9743,8.6955,0.1788,0.0973,0.8306,360.0,2.29,503.3557,0.2629,106.4333,0.0655,-0.104,,0.8306,0.25,10.8648,2.26
BJ920924,2025-06-30,1.8538,2.6596,22.5907275654,823.0453,7.7092,0.4036,0.2187,10.9247,318.3024,4.54,445.9861,0.591,97.0979,0.1311,2.4192,1.104,1.6483,0.5655,5.6068,4.5
BJ920924,2025-09-30,2.8088,-38.7109,21.3244148278,815.4636,5.1192,0.6061,0.3311,1.6623,316.9758,4.61,445.471,0.8909,96.1265,0.1316,3.6771,,1.6623,0.8518,3.2089,4.54
BJ920924,2025-12-31,4.7831,-37.091,19.7832650414,651.9377,3.5508,0.9824,0.5522,11.7655,258.5093,5.59,366.4495,1.5528,75.265,0.1601,3.2885,3.0404,1.837,1.3926,20.2026,5.46
BJ920924,2026-03-31,0.6123,-43.6097,23.9339218854,1004.4643,4.9123,0.1576,0.0896,0.4562,378.6285,1.24,571.066,0.2524,146.9868,0.0371,7.0283,,0.4562,0.2377,-0.1799,1.23
