instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ002247,2021-03-31,79.7742,5.6727,0.3907,2.22,57.7182,0.016,1.3729,0.2388,1.6607,2.19,376.8844,,159.282042183052,54.194,1.3729,1.5593,0.4265,211.0199,-5.4067,25.0153188703
SZ002247,2021-06-30,45.828,8.9642,0.8904,7.98,50.8015,0.0593,28.4782,0.5315,3.2435,7.68,338.6642,1.7486,-63.9641,55.4956,4.5843,3.5432,0.9146,196.8073,-0.7288,22.9663017602
SZ002247,2021-09-30,23.6594,7.7239,1.3577,10.49,46.7929,0.079,6.0036,0.8142,4.6878,9.96,331.6139,,-59.1882,57.5963,6.0036,5.7701,1.3893,194.3425,-0.3444,21.3600951009
SZ002247,2021-12-31,16.719,6.9293,1.7973,12.45,44.8135,0.0948,34.3145,1.1305,14.3905,11.72,318.4432,3.5656,-51.1395,25.0165,7.7459,8.0333,1.9737,182.3985,1.1004,19.9019798235
SZ002247,2022-03-31,-5.7495,0.1102,0.3286,0.04,61.589,0.0003,0.0236,0.2157,1.5692,0.04,417.2462,,-98.169,57.3541,0.0236,1.4613,0.3669,245.2984,-353.8941,16.3596724603
SZ002247,2022-06-30,-15.9841,4.681,0.6769,3.17,55.0981,0.026,28.8082,0.4464,3.1316,3.12,403.2258,1.4913,-56.1281,57.4786,2.0531,3.2669,0.7526,239.1709,-1.6436,17.9437697495
SZ002247,2022-09-30,-18.4648,6.1854,0.9994,6.18,52.1497,0.0516,4.0232,0.6655,4.5784,6.0,405.71,,-34.705,58.9726,4.0232,5.1774,1.1109,243.0462,-0.2365,19.0565896029
SZ002247,2022-12-31,-19.6932,5.6558,1.3084,7.4,54.8095,0.0621,33.1797,0.8902,10.7171,7.14,404.4035,2.9971,-34.4529,33.5912,4.9929,6.5682,1.4892,241.7405,1.4504,19.5982085425
SZ002247,2023-03-31,-22.2098,0.9833,0.2371,0.23,65.8713,0.002,0.1671,0.168,1.4229,0.23,535.7143,,594.0509,63.2511,0.1671,1.3663,0.2744,327.9883,-22.9785,20.1535910005
SZ002247,2023-06-30,-7.9442,-81.1059,0.7721,-62.62,55.0105,-0.4153,-4.1675,0.4028,2.8875,-91.17,446.8719,1.4709,-1695.0227,62.3377,-32.0021,3.2721,0.6459,278.6809,-0.083231082473,21.8062105558
SZ002247,2023-09-30,-2.7072,-49.6364,1.2117,-60.13,52.2567,-0.4027,-29.1791,0.6182,4.2013,-85.98,436.7519,,-880.7484,64.2658,-29.1791,5.1668,0.9849,274.1395,-0.009048180437,22.253378043
SZ002247,2023-12-31,1.2651,-35.4605,1.6515,-58.57,52.9536,-0.3945,-1.963,0.8555,10.2529,-82.82,420.8065,3.1883,-734.9094,35.112,-29.0835,6.7984,1.3664,263.466,0.095115358626,21.9924987171
SZ002247,2024-03-31,7.0876,-3.7529,0.4666,-1.72,68.1147,-0.0083,-0.6461,0.1676,1.3886,-1.73,536.9928,,-508.7298,64.8135,-0.6461,1.3213,0.2668,337.3313,-0.39109926348,19.9347729161
SZ002247,2024-06-30,-4.663,53.2428,0.8021,42.98,59.0823,0.2599,51.4199,0.3769,2.9204,35.38,477.5803,1.4417,162.782311977546,61.6354,21.0703,3.0466,0.6064,296.8338,-0.1858,20.8105889492
SZ002247,2024-09-30,-8.9709,34.9266,1.2155,42.78,57.1078,0.258,21.7561,0.581,4.2414,35.24,464.716,,164.382202807321,63.6582,21.7561,4.7279,0.9426,286.4418,-0.0986,20.6216180314
SZ002247,2024-12-31,-11.3117,25.7891,1.6287,42.39,55.4059,0.2545,59.2085,0.8055,9.5923,34.98,446.9274,2.9597,164.949208435857,37.5301,23.2744,6.4975,1.325,271.6981,0.3091,20.2230983603
SZ002247,2025-03-31,-16.5827,2.5131,0.2501,0.72,71.0283,0.0046,0.4359,0.1712,1.4014,0.72,525.7009,,165.603007848182,64.2215,0.4359,1.2671,0.3008,299.2021,-10.2922,20.5552742733
SZ002247,2025-06-30,-12.2261,6.2186,0.5713,3.72,59.2983,0.0266,38.4542,0.3881,2.815,3.66,463.798,1.3483,-89.7483,63.9432,2.3898,3.0355,0.6664,270.108,-0.539,21.8642197867
SZ002247,2025-09-30,-6.4457,6.971,0.9082,6.54,54.6669,0.0482,4.3117,0.6252,4.2302,6.34,431.8618,,-81.3274,63.8268,4.3117,4.939,1.0666,253.1408,0.0428,22.4082450788
SZ002247,2025-12-31,-5.4698,5.8981,1.2206,7.46,52.1664,0.055,42.6422,0.854,9.7423,7.19,421.5457,2.9746,-78.3805,36.9523,5.0424,6.901,1.4693,245.0146,1.746,21.9771631929
SZ002247,2026-03-31,5.1366,0.3283,0.2445,0.14,62.3485,0.0006,0.0595,0.1796,1.5129,0.13,501.1136,,-86.2647,59.4884,0.0595,1.4435,0.3029,297.1278,-77.6593,20.591253058
