instrument,datetime,revenue_growth,net_margin,equity_turnover,roe_weighted,inventory_turn_days,eps,roa_alt,asset_turnover,ar_turnover,roe,asset_turn_days,fixed_asset_turnover,profit_growth,ar_turn_days,roa,inventory_turnover,current_asset_turnover,current_asset_turn_days,ocf_to_np,gross_margin
SZ002324,2021-03-31,54.3033,7.179,0.3714,2.71,78.0843,0.0876,1.6521,0.232,0.7818,2.67,387.931,,65.4603,115.119,1.6521,1.1526,0.3356,268.1764,0.9868,17.28708307
SZ002324,2021-06-30,5.8663,4.0748,0.7838,3.16,70.4115,0.0852,14.0871,0.4868,1.6475,3.25,369.7617,2.5762,-69.8361,109.2564,2.008,2.5564,0.7039,255.7181,3.5559,12.2701358034
SZ002324,2021-09-30,8.5442,2.3955,1.2549,3.1,72.3415,0.0802,1.781,0.7564,2.4529,3.17,356.954,,-78.029,110.0738,1.781,3.7323,1.0767,250.7662,3.4068,11.2255100875
SZ002324,2021-12-31,9.5161,0.4312,1.8192,0.9,62.9217,0.0207,12.3333,1.0792,3.3521,0.91,333.5804,6.0136,-94.724,107.3954,0.4549,5.7214,1.5025,239.6007,-6.498,10.8379019228
SZ002324,2022-03-31,25.8801,1.8506,0.4938,0.93,69.1935,0.0237,0.4868,0.2718,0.835,0.93,331.1258,,-67.5514,107.7844,0.4868,1.3007,0.3625,248.2759,-1.4144,11.52939117
SZ002324,2022-06-30,13.1755,1.9519,0.9139,1.77,78.2575,0.0462,13.5706,0.5082,1.5557,1.78,354.1913,3.209,-45.786,115.7035,0.9702,2.3001,0.6791,265.0567,6.6417,11.9958982787
SZ002324,2022-09-30,26.1311,3.7071,1.5172,5.69,98.0926,0.1565,1.8524,0.6494,2.1362,5.54,415.7684,,95.1858,126.3927,1.8524,2.7525,0.931,290.0107,0.1009,13.9195564
SZ002324,2022-12-31,38.7558,3.2045,2.3608,7.44,80.8916,0.2136,15.4489,1.022,3.2083,7.12,352.2505,5.7883,931.1179,112.209,2.5159,4.4504,1.5009,239.8561,-0.5179,14.175506505
SZ002324,2023-03-31,47.0538,5.7766,0.604,3.59,94.4684,0.1084,1.2284,0.2171,0.7286,3.53,414.5555,,359.0351,123.5246,1.2284,0.9527,0.3335,269.8651,0.37,13.8854990427
SZ002324,2023-06-30,68.59,5.2523,1.2539,6.78,89.8832,0.2089,15.0699,0.4486,1.4934,6.57,401.2483,2.5955,353.6462,120.5303,2.2531,2.0026,0.6872,261.9325,2.2002,15.4991866745
SZ002324,2023-09-30,51.7709,6.4213,1.6755,12.17,88.5972,0.3747,3.6451,0.648,2.2536,9.24,416.6667,,162.8928,119.8083,3.6451,3.0475,0.9698,278.4079,0.9001,17.1936666272
SZ002324,2023-12-31,28.8658,5.4295,2.2477,13.32,88.8691,0.4244,14.8422,0.8491,2.7947,10.85,423.9783,4.721,118.3411,128.8153,3.9714,4.0509,1.2966,277.6492,1.7673,16.4986625006
SZ002324,2024-03-31,2.0398,3.8266,0.4161,1.81,97.7199,0.0669,0.6182,0.1625,0.5647,1.8,553.8462,,-32.406,159.3767,0.6182,0.921,0.2486,362.0274,0.8547,14.7020560109
SZ002324,2024-06-30,-7.3409,3.5631,0.8005,3.34,100.3736,0.1199,13.5744,0.3223,1.1442,3.3,558.4859,1.7945,-37.1408,157.3152,1.1761,1.7933,0.5035,357.4975,0.7432,14.6176499445
SZ002324,2024-09-30,-11.6885,3.281,1.221,4.79,101.0214,0.169,1.6206,0.4878,1.7561,4.75,553.5055,,-54.8767,153.7498,1.6206,2.6727,0.7653,352.8028,1.2057,13.9287888515
SZ002324,2024-12-31,-4.545,1.0622,1.7929,3.28,90.8884,0.0793,13.5696,0.7041,2.5604,3.27,511.291,3.6335,-81.3264,140.603,0.7542,3.9609,1.1085,324.7632,-2.2288,14.832015209
SZ002324,2025-03-31,-0.6849,5.6133,0.4123,2.49,98.3069,0.0975,0.9428,0.1666,0.7116,2.46,540.2161,,45.6895,126.4755,0.9428,0.9155,0.2761,325.9689,2.3976,14.6136098465
SZ002324,2025-06-30,9.0645,5.0283,0.8672,4.69,94.5776,0.1849,14.8983,0.3444,1.4827,4.63,522.6481,1.5397,53.9146,121.4001,1.7075,1.9032,0.5714,315.0158,1.0872,15.0008819438
SZ002324,2025-09-30,18.2902,4.6794,1.4261,7.29,88.3046,0.2855,2.4254,0.5473,2.2489,7.11,493.3309,,68.7075,120.0587,2.4254,3.0576,0.8945,301.8446,2.1687,14.6133715392
SZ002324,2025-12-31,19.0726,3.5171,2.0843,8.22,81.2274,0.313,15.9654,0.8067,3.42,7.92,446.2626,3.7445,294.2839,105.2632,2.713,4.432,1.334,269.8651,3.2678,13.9731932634
SZ002324,2026-03-31,31.3727,2.1143,0.518,1.02,81.2054,0.0483,0.411,0.1962,0.9143,1.01,458.7156,,-50.5173,98.436,0.411,1.1083,0.3266,275.5664,-3.9734,9.2274856051
