instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SH600068,2021-03-31,85.0425,273.1411,0.083,603.6217,0.369,0.3295,1084.3373,0.2667,1.186,45.0,0.1491,18.2807472405,1.02,-3.8452,0.369,0.2112,1.4076,,4.4795,63.9386
SH600068,2021-06-30,40.3672,210.5756,0.2055,478.7234,4.8411,0.8548,875.9124,0.6529,2.719,25.069,0.376,16.7853217848,2.23,-1.2839,0.8146,0.4773,3.6855,3.0199,4.0416,48.84
SH600068,2021-09-30,-3.1267,220.5702,0.2972,497.146,1.231,1.2241,908.4791,1.0009,,5.905,0.5431,17.6326760167,3.81,-1.1076,1.231,0.7395,5.2334,,4.2753,51.5917
SH600068,2021-12-31,-0.9659,173.3686,0.4818,405.4054,5.7736,2.0765,747.198,1.5854,,15.5614,0.888,17.1384996336,7.18,1.3218,1.8671,1.1385,8.5102,7.2534,4.0284,42.3022
SH600068,2022-03-31,34.4641,170.3578,0.1078,444.4444,0.4488,0.5283,834.8794,0.3612,,42.0287,0.2025,12.4329536425,1.5,-3.7551,0.4488,0.284,2.1427,,4.2409,42.0031
SH600068,2022-06-30,-2.1775,186.1042,0.1952,496.1411,0.6922,0.9672,922.1311,0.674,,6.1642,0.3628,12.6809018335,2.51,-5.9128,0.6922,0.4669,3.867,,3.724,46.5477
SH600068,2022-09-30,-7.7604,190.9612,0.2846,515.3655,0.938,1.4139,948.6999,1.0139,,9.9977,0.5239,13.2550823094,3.48,-6.1343,0.938,0.6821,5.3582,,3.5851,50.3901
SH600068,2022-12-31,11.5413,166.8521,0.4186,452.3181,4.9065,2.1576,860.0096,1.5648,,2.5274,0.7959,16.1721457567,8.57,-0.1005,1.6391,1.2698,7.4307,7.6092,4.3825,48.4477
SH600068,2023-03-31,-26.7552,174.216,0.0884,535.0773,0.2556,0.5166,1018.0995,0.3688,,4.8474,0.1682,14.0601919091,0.9,-8.1333,0.2556,0.208,1.4903,,2.9626,60.3905
SH600068,2023-06-30,-9.2513,181.7447,0.1696,562.6758,0.4895,0.9904,1061.3208,0.719,,10.9209,0.3199,15.5151200872,1.55,-5.5433,0.4895,0.4237,2.8951,,3.0468,62.174
SH600068,2023-12-31,-19.4478,189.5535,0.3306,563.5567,4.3509,1.8992,1088.9292,1.4397,,-3.0751,0.6388,17.6647990947,5.33,0.1129,1.1067,1.0229,5.596,6.6412,3.6422,64.3317
SH600068,2024-06-30,-49.221,243.4406,0.1309,729.0401,0.2276,0.7394,1375.0955,0.6119,,-12.0403,0.2469,16.3155538691,0.3,-9.9946,0.2276,0.2151,2.1537,,1.7589,83.5771
SH600068,2024-12-31,-22.0614,202.6457,0.2983,620.2619,0.8505,1.7765,1206.8388,1.3319,,-1.1273,0.5804,16.8950318004,3.74,2.1138,0.8505,0.7972,4.9741,,2.8711,72.3749
SH600068,2025-06-30,-14.2627,237.4984,,743.8017,0.1908,0.7579,,0.5697,,-2.8425,0.242,,-0.11,-1.9994,0.1908,0.1845,2.0169,,1.5521,89.2459
SH600068,2025-09-30,,250.0463,,768.1366,0.1576,1.0798,,0.8305,,,0.3515,,-1.21,3.7347,0.1576,0.1532,2.9121,,0.8874,92.7166
