instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920019,2023-03-31,2.3942,-50.834118556879,12.1942760503,405.60246929812,1.1941,0.2883,,0.2715,116.6559,0.54,312.1748,0.4509,37.5908,0.0192,4.1291,,0.2715,0.7715,3.850485046294,0.53
BJ920019,2023-06-30,5.5964,-6.3946,12.5269191044,370.445082913104,6.4798,0.6271,,3.1477,118.9847,6.35,287.0356,0.9815,32.1635,0.2339,0.8516,,3.1477,1.5128,5.2267,6.1
BJ920019,2023-09-30,8.1305,-22.0126,12.7598115229,375.9922,5.9455,0.9327,0.7181,40.1043,121.7697,8.44,289.4821,1.4247,33.2083,0.3152,0.0581,,4.2946,2.2173,0.092,8.04
BJ920019,2023-12-31,12.5789,-7.9533,12.4632851094,358.120133523617,5.6867,1.2841,,5.5765,135.9517,11.45,280.352,2.0273,28.6194,0.4355,0.5472,,5.5765,2.648,0.0015,10.8
BJ920019,2024-03-31,2.9473,488.2421,13.4753388297,362.321780052261,5.7998,0.3239,,1.4339,129.8514,2.76,277.8635,0.4766,30.5364,0.1131,2.0102,,1.4339,0.6931,21.1163,2.73
BJ920019,2024-06-30,6.1444,21.2325,13.8841856404,345.771066307982,6.5752,0.6763,,3.2373,131.1284,6.79,266.1541,1.0326,29.295,0.2836,1.3901,,3.2373,1.3727,19.4737,6.56
BJ920019,2024-09-30,8.7642,13.4906,13.1950899023,373.55788706603,5.4912,0.9279,,3.5015,123.5754,8.5,290.9796,1.3404,30.8071,0.3578,1.6658,,3.5015,2.1849,22.8799,6.29
BJ920019,2024-12-31,13.2885,8.2597,11.638697104,371.4787,5.136,1.2521,0.9691,32.9191,144.277,10.26,287.517,1.8264,27.0911,0.3409,1.1394,,4.2338,2.4952,19.8689,7.83
BJ920019,2025-03-31,2.582,22.9613,12.4082988133,451.3541,6.3514,0.264,0.1994,1.2849,141.4649,2.28,340.9091,0.3592,34.8567,0.1005,1.7039,,1.2849,0.6362,12.2817,2.26
BJ920019,2025-06-30,5.1641,3.7184,13.0468896964,425.6325,6.2941,0.5637,0.4229,33.4693,139.3189,4.87,319.3188,0.7744,34.856,0.2126,1.0762,2.0703,2.6827,1.292,8.3515,4.86
BJ920019,2025-09-30,6.5667,-16.1011,11.6261734709,429.9363,4.1943,0.8441,0.628,2.5759,129.4529,4.9748,319.8673,1.1861,41.1165,0.217,0.8754,,2.5759,2.0857,9.8413,4.96
BJ920019,2025-12-31,9.5461,-43.7145,11.5686364194,426.5403,2.6694,1.1668,0.844,31.8573,132.4065,4.41,308.5362,1.6511,37.7117,0.1919,1.8553,4.0477,2.1364,2.7189,8.2933,4.41
BJ920019,2026-03-31,2.1268,-20.9225,12.5338117061,429.5943,4.0909,0.3034,0.2095,0.8311,109.6758,1.81,296.6381,0.4414,42.3171,0.0795,-3.1797,,0.8311,0.8206,22.7736,1.79
