instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
BJ920002,2021-12-31,,456.973,1.0146,,30.3468799987,26.58,66.2483,98.3069,35.5396,17.5739,17.5739,25.59,5.4341,26.8039,,1.0544,0.5864,488.307274162916,3.662,341.4264
BJ920002,2022-06-30,,,0.9737,,30.9986085595,,,,,,,6.53,,14.1475,,,0.2103,,,
BJ920002,2022-12-31,,-54.2568,0.8404,,30.5866964613,10.69,74.8052,149.359,-4.4856,7.3962,7.3962,10.0,4.8125,12.8368,,0.8854,1.5906,599.838381832783,2.4103,406.5959
BJ920002,2023-03-31,,,0.3961,0.4328,30.2617590065,,,,,,,,,12.6048,,,-1.4452,,,
BJ920002,2023-06-30,,-0.3764,0.3663,0.9519,30.9583568699,5.56,75.7193,171.9855,-5.7437,4.6139,4.6139,5.14,2.3772,14.9531,,0.4387,-1.0534,602.132508493922,1.0466,410.3032
BJ920002,2023-09-30,,4.212521706587,0.5524,1.5905,31.6118199154,8.95,74.2676,164.7648,-2.690238213096,7.5272,7.5272,8.29,3.6355,16.2539,,0.6599,-0.1927,594.470768293706,1.6387,409.1529
BJ920002,2023-12-31,,13.9357,0.7189,1.8505,31.6186902673,10.24,74.1229,166.6204,1.4807,8.507,8.507,9.5,4.8568,14.4123,,0.8446,0.4407,612.800153283948,2.1606,426.2373
BJ920002,2024-03-31,0.1452,31.5209,0.1618,0.533,32.1500416136,2.7,83.0641,163.5472,-0.5549,14.0398,2.3928,2.66,1.0835,16.6705,,0.2042,-0.0965,619.8347,0.5503,440.7444
BJ920002,2024-06-30,0.2761,17.4099,0.305,0.9199,32.5034541995,5.42,80.0462,166.9294,4.107,14.6448,4.2568,4.66,2.2487,16.8638,,0.3742,0.6231,651.9377,1.0783,481.0262
BJ920002,2024-09-30,,5.8475,0.44,1.3857,32.4399390554,7.67,79.2975,177.2468,0.2119,6.2109,6.2109,6.71,3.4049,17.1679,,0.5402,0.4577,672.635774630335,1.5233,499.8149
BJ920002,2024-12-31,0.5215,16.2968,0.5765,1.7713,32.5525223569,9.45,81.448,172.8111,0.6448,18.4768,7.7397,8.49,4.42,16.6536,,0.7004,0.9763,690.3164,2.0832,513.992
BJ920002,2025-03-31,0.1179,29.9513,0.1285,0.5701,31.6167175794,2.69,85.3485,170.5838,3.3125,2.4553,2.4553,2.66,1.0545,20.9689,,0.1528,1.3745,763.3588,0.5276,589.0052
BJ920002,2025-06-30,0.2372,13.4585,0.259,1.0437,32.3860906806,4.88,83.2794,167.2707,1.1881,15.4529,4.4108,4.8,2.1614,18.9088,1.217,0.3077,0.7342,758.8533,1.0761,584.9854
BJ920002,2025-09-30,0.3493,5.9194,0.3828,1.0483,32.3588051372,6.81,82.8119,172.3588,2.1311,6.0357,6.0357,6.61,3.2604,17.8047,,0.4542,1.0735,772.9745,1.5665,594.4518
BJ920002,2025-12-31,0.4522,8.8653,0.499,1.3774,32.6843038329,8.86,83.5616,178.4564,2.1568,18.8186,7.6598,8.5,4.3082,17.7473,2.1972,0.5905,1.1046,796.1079,2.0173,609.6528
BJ920002,2026-03-31,0.12,-17.3945,0.1317,0.3364,30.8578536634,2.06,84.7218,156.9038,10.3853,1.8943,1.8943,2.06,1.0623,15.6918,,0.1587,-0.8195,750.0,0.5736,567.1078
