instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH688612,2021-12-31,96.9566,0.9937,1195.0135,157.9189,2.1662,5.4416,16.07,1.3429,4.2104,3.0752,,2.9842,362.2824,3.713,67.1554,268.0766,10.29,21.889553128,7.9807,5.3607
SH688612,2022-03-31,,,,,-0.37,,,,8.3315,,,1.8428,,,,,,21.2136807883,,
SH688612,2022-06-30,100.1502,0.5456,,,0.3308,6.0689,15.74,0.7012,8.1801,3.8565,0.3244,1.8778,329.912,1.7973,61.53,256.7028,14.55,20.4295856597,4.4589,2.9254
SH688612,2022-09-30,,,,,-0.0214,,,,8.3134,,0.5609,6.9677,,,,,,20.4666578619,,
SH688612,2022-12-31,89.237,1.2016,311.6793,126.1081,0.3279,9.4723,33.47,1.5731,7.666,7.2398,0.7755,4.3009,299.6005,4.0342,62.3614,228.8475,28.58,19.7576525386,9.6457,5.7728
SH688612,2023-03-31,99.4146,0.2574,52.2897,54.4017,0.3221,2.1171,8.19,0.3412,8.2176,2.1171,0.2264,0.9556,349.6503,0.9053,79.2533,263.7749,7.86,17.6395196009,,1.1356
SH688612,2023-06-30,100.9818,0.5314,68.2793,50.0502,1.6178,7.2475,18.59,0.6973,9.1739,4.6729,0.5458,1.9533,338.7279,1.7825,72.4317,258.1385,16.98,18.9437079184,4.2651,2.4851
SH688612,2023-09-30,105.4152,0.6743,33.0325,40.5541,1.9976,4.2846,18.54,0.8441,7.8685,4.2846,0.6716,1.766,400.4152,2.5613,73.9321,319.8673,9.57,18.6027171965,,3.652
SH688612,2023-12-31,88.0648,0.9784,70.7499,44.0908,1.4499,9.0971,24.48,1.2312,9.0843,6.9383,1.1918,2.4859,367.9477,4.0879,76.6724,292.3977,14.87,18.4552083886,7.9386,4.6953
SH688612,2024-03-31,90.0811,0.1892,34.6192,30.9896,-1.1407,1.5981,3.3,0.2342,8.4453,1.5981,0.2743,0.3959,475.6871,0.9991,85.2434,384.2869,3.27,17.4840124933,,1.0558
SH688612,2024-06-30,88.426,0.3937,6.7245,22.9285,0.0631,6.155,6.26,0.4919,7.9646,3.2244,0.5243,0.8196,457.2009,2.0356,89.6013,365.928,6.45,19.0039933164,2.8996,2.0089
SH688612,2024-09-30,86.0174,0.5912,7.6152,21.3473,1.1827,4.0469,8.59,0.733,6.9781,4.0469,0.7227,1.2939,456.6982,3.1389,94.1193,368.3492,8.92,18.161245742,,2.8687
SH688612,2024-12-31,70.2631,0.8541,-17.9249,15.3867,2.4949,8.6703,11.75,1.0606,6.4617,5.3541,0.9782,1.9117,421.4963,5.1236,88.0368,339.4305,12.24,17.5662096808,6.3871,4.0892
SH688612,2025-03-31,67.8017,0.179,-12.3857,-1.0193,1.3017,1.3621,3.05,0.2258,7.4755,1.3621,0.2403,0.409,502.7933,1.3274,95.6429,398.5828,3.02,17.8938189212,,0.941
SH688612,2025-06-30,69.1935,0.3848,23.5937,6.8179,1.7719,7.2894,8.11,0.4864,9.2155,3.5455,0.648,0.8934,467.7755,2.6014,94.2556,370.0658,8.12,20.6843507463,2.6383,1.9097
SH688612,2025-09-30,69.2201,0.5914,40.0767,5.4473,1.4318,5.4236,12.55,0.7516,9.2698,5.4236,1.0124,1.3595,456.5438,3.9006,90.3221,359.2336,12.18,21.5151718389,,2.9893
SH688612,2025-12-31,70.7979,0.8007,35.7845,-0.481,1.4867,11.2799,16.3,1.0227,8.8164,6.86,1.3338,1.8383,449.6066,5.0849,85.1769,352.0094,15.39,20.9424158931,5.0121,4.2265
SH688612,2026-03-31,87.3702,0.1707,29.5853,0.7531,-1.1454,1.676,3.55,0.2233,9.6147,1.676,0.3128,0.3696,527.2408,1.0301,77.068,403.0452,3.49,24.0297063179,,1.1678
