instrument,datetime,revenue_growth,net_margin,inventory_turn_days,ar_turnover,roe,asset_turn_days,profit_growth,ar_turn_days,roa,inventory_turnover,ocf_to_np,gross_margin
SZ301531,2026-03-31,35.912340723747,8.9773224704,88.824048717752,0.902796384327,3.75,428.020936467611,45.587889766875,99.690253043151,1.8876623863,1.013239109219,-0.142980621528,22.8381784681
SZ301531,2025-12-31,7.234995799635,10.7603444927,85.422463523416,3.396468042349,16.82,437.887997355486,25.616456305926,105.992459081412,8.8463809028,4.214348136908,0.103206686992,21.5585716441
SZ301531,2025-06-30,10.191984845235,10.7135240657,87.933209514193,1.616270305597,8.29,433.335309790688,33.022352861204,111.367510358061,4.4502127758,2.047008189448,-0.004528869724,21.5021691584
SZ301531,2025-03-31,21.343251496112,8.380703315,,,2.97,,17.300850032369,,,,-0.162369114093,19.779065566
SZ301531,2024-12-31,15.807660581357,9.1857829015,81.662600081607,3.605882985188,15.77,390.483223505861,13.622909201003,99.836850357813,8.4686912151,4.40838278037,0.026611977728,20.8625484299
SZ301531,2024-06-30,,8.8747827421,,,7.34,,,,,,-0.038347718568,21.4186879784
SZ301531,2024-03-31,,8.669517653,116.877117583707,0.788746297557,2.96,478.938956107841,,114.105131496349,1.6291357778,0.77003952408,-0.151876258103,22.164902899
SZ301531,2023-12-31,-8.422445307754,9.3624079502,85.293917835971,3.749040626604,16.3,385.313716041647,12.828724208314,96.024566243791,8.7473316463,4.220699542637,0.033744916681,21.1369356751
SZ301531,2022-12-31,,7.5990084274,66.093714749495,4.285895220022,17.1,,,83.996453837281,16.4104694847,5.446811415646,0.078911242381,16.9329003584
