instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SZ300114,2021-03-31,24.6494,210.8716,0.1412,436.6812,1.3998,0.4268,637.3938,0.2088,2.09,28.6926,0.2061,36.6613648501,2.08,-1.982,1.3998,0.0701,0.6732,,9.9595,133.6898
SZ300114,2021-06-30,31.7601,169.3958,0.3485,351.6999,18.2843,1.0626,516.4993,0.5109,9.51,25.926,0.5118,37.93970452,9.35,-0.4861,6.3953,0.3255,1.5086,2.2215,18.5776,119.3159
SZ300114,2021-09-30,20.4035,176.3553,0.5053,364.8649,8.6242,1.531,534.336,0.747,13.41,16.1947,0.74,37.5283480166,12.79,-0.4787,8.6242,0.4643,2.0736,,17.7558,130.2083
SZ300114,2021-12-31,16.4252,190.0037,0.6235,389.948,20.9768,1.8947,577.3857,0.9307,15.31,10.3916,0.9232,37.3282661445,14.43,-0.0488,9.5879,0.5354,2.9148,4.1591,16.2817,123.5076
SZ300114,2022-03-31,-40.3766,239.0438,0.1251,465.5975,0.7619,0.3765,719.4245,0.1849,1.18,-1.631,0.1933,34.2030335302,1.18,-7.0675,0.7619,0.0418,0.4924,,6.0366,182.7782
SZ300114,2022-06-30,-35.7197,220.2374,0.2745,430.4161,14.6038,0.8173,655.7377,0.4189,5.71,-9.0146,0.4182,38.0161014158,5.6,-0.7566,3.4711,0.2092,1.0381,1.9646,13.1249,173.3937
SZ300114,2022-09-30,-28.4178,206.5168,0.4235,413.1599,5.5027,1.3074,637.5443,0.6363,8.79,-5.8739,0.6535,37.750833285,8.47,-0.1169,5.5027,0.3323,1.6128,,13.5031,167.4107
SZ300114,2022-12-31,-37.9119,200.4789,0.548,414.9856,16.4728,1.7957,656.9343,0.8389,8.72,-1.9457,0.8675,36.2377162271,8.39,0.2521,5.3758,0.3324,2.1896,4.0374,10.3096,164.4136
SZ300114,2023-03-31,-12.8669,273.6394,0.0968,569.6203,0.5761,0.3289,929.7521,0.1523,0.99,-12.5736,0.158,37.7365524497,0.99,-6.8832,0.5761,0.0364,0.3451,,6.0164,260.794
SZ300114,2023-06-30,-18.4619,214.3367,0.2282,477.4536,13.144,0.8398,788.7818,0.3663,4.23,-7.307,0.377,35.6173470538,4.22,-1.6229,2.521,0.1706,0.776,1.9082,11.5454,231.9588
SZ300114,2023-09-30,-49.4296,218.3759,0.3169,517.7373,2.431,1.2364,852.0038,0.5148,4.17,-15.6886,0.5215,32.8683817926,4.17,-0.0475,2.431,0.1681,1.1547,,8.0992,233.827
SZ300114,2023-12-31,-49.6602,210.8963,0.4398,490.1961,13.5994,1.707,818.5539,0.7037,4.2,-11.9525,0.7344,32.1046573923,4.11,1.3163,2.4873,0.1674,1.7184,2.4413,5.8943,209.4972
SZ300114,2024-03-31,-12.8623,303.7462,0.0823,637.8455,0.4763,0.2963,1093.5601,0.1337,0.83,-8.9724,0.1411,11.7463865245,0.84,-5.6833,0.4763,0.0318,0.3185,,5.7593,282.5746
SZ300114,2024-06-30,-17.0658,234.65,0.2031,525.2407,13.5528,0.7671,886.2629,0.3313,3.39,-6.2743,0.3427,12.2308628972,3.4,-1.8054,2.0481,0.1415,0.7712,0.9085,10.2161,233.4025
SZ300114,2024-09-30,4.5463,251.2329,0.293,545.4545,2.5094,1.0747,921.5017,0.4794,4.19,-3.0476,0.495,11.0950907446,4.14,-2.6578,2.5094,0.1757,1.089,,8.7336,247.9339
SZ300114,2024-12-31,14.7528,209.6802,0.4333,488.9311,14.4239,1.7169,830.8331,0.7165,4.6,6.1084,0.7363,10.8035024397,4.49,-1.3812,2.6752,0.192,1.6808,1.6954,6.3745,214.1837
SZ300114,2025-03-31,745.4988,484.9138,0.0539,1329.3944,0.1338,0.1856,1669.7588,0.271,0.8,915.8408,0.0677,11.0532694436,0.8,13.1974,0.1338,0.0593,0.6815,,4.7935,132.0616
SZ300114,2025-06-30,1000.198,147.0108,0.3442,413.698,10.9396,1.2244,522.9518,1.7626,4.72,2430.53,0.4351,8.9033254876,4.89,-8.3347,0.7923,0.3435,2.3667,3.4134,4.4416,76.0553
SZ300114,2025-09-30,1995.1018,80.585,0.7916,267.6182,1.8468,3.3505,341.0814,3.9022,11.08,3962.8585,1.0089,8.0287887726,10.88,-1.8539,1.8468,0.8138,5.3875,,4.5037,50.116
SZ300114,2025-12-31,2971.5568,65.3666,1.2688,217.3126,13.861,5.5074,283.7327,5.7814,26.76,4134.2162,1.6566,8.4593859642,16.18,-0.7295,3.0422,1.3041,6.4424,12.2145,4.6242,55.8798
SZ300114,2026-03-31,13.9301,434.5727,0.0515,1355.4217,0.1553,0.2071,1747.5728,0.2516,0.9,79.7116,0.0664,9.706345238,0.9,12.7836,0.1553,0.0676,0.3053,,3.0389,294.792
