instrument,datetime,inventory_turnover,profit_growth,gross_margin,asset_turn_days,net_margin,current_asset_turnover,asset_turnover,roa_alt,ar_turn_days,roe_weighted,current_asset_turn_days,equity_turnover,inventory_turn_days,eps,ocf_to_np,fixed_asset_turnover,roa,ar_turnover,revenue_growth,roe
BJ920239,2023-03-31,0.4963,-179.5163,5.9280701329,778.5467,-11.7471,0.2216,0.1156,-1.359,85.9517,-3.23,406.1372,0.4175,181.3419,-0.4614,-0.215895783065,,-1.359,1.0471,-46.7906,-3.27
BJ920239,2023-06-30,1.2096,-201.7119,8.7724174544,656.6946,-12.4907,0.5368,0.2741,9.5065,82.8348,-8.39,335.3204,1.0267,148.8095,-1.1394,-0.103685190039,0.9542,-3.4994,2.173,-34.3407,-9.09
BJ920239,2023-09-30,2.175,-299.3717,6.7469989186,606.878,-17.8338,0.8901,0.4449,-8.1385,81.2935,-22.3,303.3367,1.8115,124.1379,-2.6307,-0.07172904901,,-8.1385,3.3213,-21.729,-25.73
BJ920239,2023-12-31,3.1237,-449.4026,10.2926890641,572.7012,-14.678,1.2182,0.6286,5.2192,78.2881,-31.59,295.518,2.7301,115.2479,-3.1565,-0.013086929697,2.2068,-9.1692,4.5984,-12.7568,-38.24
BJ920239,2024-03-31,1.1413,229.728843311763,16.0690678651,492.8806,5.7778,0.3813,0.1826,1.0743,73.6317,5.73,236.0346,0.9613,78.8574,0.3568,1.0263,,1.0743,1.2223,57.1849,5.55
BJ920239,2024-06-30,2.2748,205.796141501033,16.5740915115,496.1411,5.9217,0.7436,0.3628,18.2428,77.7639,11.48,242.0656,1.8438,79.1278,0.7415,2.2255,1.2901,2.1435,2.3147,37.2603,10.81
BJ920239,2024-09-30,3.7228,171.195173641124,16.5833717979,468.0187,5.9369,1.1483,0.5769,3.3181,75.4316,18.31,235.1302,2.93,72.5261,1.2183,2.2821,,3.3181,3.5794,39.1144,16.67
BJ920239,2024-12-31,4.8802,172.7890768444,16.5902564516,442.75,6.2062,1.6603,0.8131,22.0953,73.878,24.45,216.8283,3.8478,73.7675,1.7518,1.5521,3.0028,5.0039,4.8729,31.2583,21.79
BJ920239,2025-03-31,1.2861,44.8892,15.6835084383,425.3308,6.9811,0.4328,0.2116,1.4781,78.8851,6.19,207.9482,0.8496,69.979,0.5169,2.7158,,1.4781,1.1409,19.916,6.0
BJ920239,2025-06-30,2.4651,37.0705,15.4967813361,417.8273,6.5508,0.8603,0.4308,22.3695,77.8378,11.55,209.2293,1.7854,73.0194,0.7259,1.8877,1.4753,2.7455,2.3125,23.9056,11.64
BJ920239,2025-09-30,3.8406,35.6125,16.0677281414,409.7739,6.6138,1.2806,0.6589,4.0476,74.2533,18.15,210.8387,2.774,70.3015,1.1801,2.5237,,4.0476,3.6362,21.733,17.32
BJ920239,2025-12-31,4.8861,38.799,16.5464080874,390.3709,7.0509,1.8207,0.9222,25.4998,64.2112,25.11,197.7261,3.6694,73.6784,1.7368,2.0447,3.2241,6.1119,5.6065,22.1703,22.83
BJ920239,2026-03-31,1.0502,32.5065,16.2364048689,395.9525,7.4494,0.4282,0.2273,1.6651,62.6174,5.91,210.1822,0.8628,85.698,0.4892,1.3419,,1.6651,1.4373,24.177,5.74
