instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SH600190,2021-03-31,2.6242,14.5471,0.0835,256.4103,0.2769,6.1868,1077.8443,0.2295,0.79,24.8032,0.351,33.8379723736,0.79,0.5945,0.2769,0.025,3.3178,,3.2989,27.1264
SH600190,2021-06-30,-9.9362,13.0917,0.2058,209.0592,20.1725,13.7492,874.6356,0.5622,1.52,17.2129,0.861,33.5792380954,1.52,1.2149,0.5359,0.0478,6.5601,0.4258,2.5741,27.4386
SH600190,2021-09-30,-13.09,0.6983,0.2824,222.9562,0.7622,386.6304,956.0907,0.7665,2.13,-1.0696,1.211,31.7842465379,2.12,3.5663,0.7622,0.0676,7.9441,,2.6592,33.9875
SH600190,2021-12-31,-35.1622,1.9944,0.1596,512.1639,20.9753,180.5083,2255.6391,0.4426,1.93,-56.9008,0.7029,27.4574254053,1.92,12.7089,0.6528,0.0602,5.283,0.3279,4.1099,68.1431
SH600190,2022-03-31,-13.3134,2.4343,0.0327,613.079,0.2373,36.9721,2752.2936,0.0899,0.69,-60.3773,0.1468,21.1493827559,0.69,-3.1355,0.2373,0.0217,1.4621,,7.2173,61.5553
SH600190,2022-06-30,-22.9472,5.3491,0.0723,512.2368,22.2183,33.6507,2489.6266,0.1972,1.17,-64.5483,0.3514,25.2861767527,1.16,3.219,0.409,0.0368,2.3937,0.1521,5.5947,75.1974
SH600190,2022-09-30,-44.3349,5.2356,0.1061,521.9408,0.4199,51.5699,2544.7691,0.2886,1.18,-62.0536,0.5173,25.1469637811,1.17,0.3822,0.4199,0.0376,3.3097,,3.9009,81.5784
SH600190,2022-12-31,4.3833,2.0517,0.1637,438.4362,24.0914,175.4631,2199.1448,0.4408,1.93,0.8666,0.8211,23.9694619987,1.92,5.985,0.7118,0.0628,5.3575,0.3422,4.2532,67.1955
SH600190,2023-03-31,-45.3192,1.4161,0.0507,298.0132,0.1388,63.5552,1775.1479,0.1302,0.38,46.6326,0.302,14.8870654165,0.38,15.0927,0.1388,0.0118,1.3474,,2.6914,66.7953
SH600190,2023-06-30,-42.6267,1.9148,0.0942,351.6999,24.7268,94.0041,1910.828,0.2456,0.68,26.3242,0.5118,19.3798072474,0.67,19.1685,0.2392,0.0211,2.4868,0.1975,2.541,72.3822
SH600190,2023-09-30,-43.6912,2.4437,0.1253,391.8154,0.2418,110.4897,2154.8284,0.3252,0.68,14.2643,0.6891,21.097359136,0.68,21.3067,0.2418,0.0212,3.1513,,1.9223,85.6789
SH600190,2023-12-31,-37.5482,1.8937,0.1615,392.8844,26.7338,190.1005,2229.1022,0.4141,1.23,-4.7928,0.9163,22.3948298003,1.22,14.7239,0.4566,0.0392,4.0931,0.3377,2.7899,87.9529
SH600190,2024-03-31,-8.0356,3.7027,0.0291,539.5683,0.127,24.3066,3092.7835,0.0729,0.33,-43.2786,0.1668,36.902809336,0.32,3.7283,0.127,0.0109,0.585,,4.3637,153.8462
SH600190,2024-06-30,-2833.7655,4.5847,0.058,439.9902,22.5738,39.261,3103.4483,0.1531,-18.81,-42.5815,0.4091,35.1632604149,-20.89,0.287299469257,-7.3267,-0.5779,1.9032,0.1187,-120.9787,94.5776
SH600190,2024-09-30,-5110.0052,3.9595,0.0839,354.3307,-14.5835,68.1898,3218.1168,0.2314,-37.56,-39.5676,0.762,32.5371750062,-46.48,-0.585522406665,-14.5835,-1.0611,2.8889,,-159.366,93.4612
SH600190,2024-12-31,-8476.596,3.75,0.1304,337.9964,-16.5668,96.0004,2760.7362,0.526,0.0,-36.8406,1.0651,30.4536876764,,-0.444103407563,-65.3971,-3.2869,4.0666,0.2232,-370.0135,88.526
SH600190,2025-03-31,9.5684,3.6023,0.0461,74.7384,0.2403,24.9842,1952.2777,,0.0,-7.6933,1.2042,33.3396644354,,-29.5346,0.2403,0.0119,4.1372,,5.1797,21.7538
SH600190,2025-06-30,103.184916064635,4.5433,0.0857,81.1615,52.1012,39.6188,2100.3501,,0.0,-10.7636,2.2178,31.9578834335,,10.4137,0.3891,0.0192,7.9648,0.1111,4.4974,22.5994
SH600190,2025-12-31,99.146736579519,3.9977,0.1804,84.118,-0.5806,90.0517,1995.5654,,0.0,-0.3192,4.2797,33.1997568718,,0.403677295163,-0.5806,-0.0278,16.854,,-3.1422,21.3599
