instrument,datetime,profit_growth,inventory_turn_days,asset_turnover,current_asset_turn_days,roa_alt,inventory_turnover,asset_turn_days,equity_turnover,roe_weighted,revenue_growth,current_asset_turnover,gross_margin,roe,ocf_to_np,roa,eps,ar_turnover,fixed_asset_turnover,net_margin,ar_turn_days
SH600891,2021-03-31,-1.233982194846,1517.7066,0.0345,1906.7797,-3.6905,0.0593,2608.6957,,0,-23.96,0.0472,46.6388397058,,-0.089917952582,-3.6905,-0.0638,11.9656,,-106.4205,7.5216
SH600891,2021-06-30,13.718360783778,1706.1611,0.0691,1904.7619,-6.0272,0.1055,2604.9204,,0,-4.9587,0.0945,52.0628659133,,-0.051508730831,-6.0272,-0.1028,37.5967,,-86.2418,4.7877
SH600891,2021-09-30,7.894948421458,1748.7047,0.1044,1900.0704,-9.5651,0.1544,2586.2069,,0,-13.951,0.1421,53.9905623199,,-0.068965433541,-9.5651,-0.1655,39.5387,,-91.2837,6.8288
SH600891,2021-12-31,91.62839672701,1750.9728,0.1261,2020.202,-3.588,0.2056,2854.8771,,0,-3.4586,0.1782,50.3254876257,,-0.095073292567,-3.588,-0.0657,34.3659,,-29.1561,10.4755
SH600891,2022-03-31,67.687028316365,1927.1949,,1943.8445,-1.129,0.0467,2821.04770419383,,0,-2.182,0.0463,57.0578038037,,0.229605138842,-1.129,-0.0208,5.6464,,-35.4974,15.9394
SH600891,2022-06-30,66.317748349445,2331.6062,,2500.0,-2.0912,0.0772,3604.27063280086,,0,-22.2103,0.072,55.1118667379,,0.655628786246,-2.0912,-0.0393,6.2797,,-42.4401,28.6638
SH600891,2022-09-30,53.887309182136,2141.1578,,2238.806,-4.5464,0.1261,3247.2693221932,,0,-16.2441,0.1206,54.9408305492,,0.194955922009,-4.5464,-0.0828,15.2307,,-54.5138,17.7274
SH600891,2022-12-31,-82.115862072287,2629.6567,,2512.2121,-7.9807,0.1369,3640.92926409126,,0,-20.1181,0.1433,58.6804808517,,0.144898906431,-7.9807,-0.1445,19.204,,-80.2434,18.7461
SH600891,2023-03-31,20.141350998135,1391.0355,,1559.792,-0.9017,0.0647,2233.17713319301,,0,25.4676,0.0577,52.3556494091,,0.333283951101,-0.9017,-0.0166,6.3129,,-22.5498,14.2565
SH600891,2023-06-30,-2.039955490414,1545.0644,,1688.5553,-2.1824,0.1165,2413.3318197313,,0,46.7028,0.1066,53.5113331782,,0.238509336682,-2.1824,-0.0401,10.9311,,-29.4762,16.4668
SH600891,2023-09-30,32.390821138782,1465.0027,,1582.6495,-3.027,0.1843,2258.2708030558,,0,44.0945,0.1706,54.1018625651,,0.183256737459,-3.027,-0.056,19.2034,,-25.5876,14.06
SH600891,2023-12-31,40.71344740708,1375.6209,,1517.7066,-4.5941,0.2617,2162.50991749905,,0,69.4786,0.2372,53.3482868596,,0.159181834582,-4.5941,-0.0852,27.0287,,-27.9374,13.3192
SH600891,2024-03-31,49.220291525257,1133.5013,,1185.7708,-0.4627,0.0794,1671.95380546748,,0,35.5148,0.0759,56.6495421155,,-0.068321663093,-0.4627,-0.0085,7.4451,,-8.5767,12.0885
SH600891,2024-06-30,11.650151259578,1435.4067,,1531.9149,-1.907,0.1254,2160.42955000644,,0,13.2848,0.1175,55.6976864013,,0.024760583376,-1.907,-0.0352,17.8002,,-22.8136,10.1122
SH600891,2024-09-30,2.496525208965,1401.1417,,1574.344,-2.8484,0.1927,2203.0232991092,,0,5.4697,0.1715,54.5265665796,,0.073268580239,-2.8484,-0.0544,26.3456,,-23.5756,10.2484
SH600891,2024-12-31,-61.326268766189,1194.8224,,1449.859,-7.3985,0.3013,2037.34597825178,,0,7.6602,0.2483,49.9983433817,,0.099167912395,-7.3985,-0.1378,35.4253,,-41.9498,10.1622
SH600891,2025-03-31,-135.863691108685,1137.8003,,1410.6583,-1.0839,0.0791,1974.39829475133,,0,-15.1749,0.0638,48.8728391815,,-0.12985930475,-1.0839,-0.02,16.4694,,-23.6724,5.4647
SH600891,2025-06-30,-123.606381109451,1387.818,,1734.104,-4.3552,0.1297,2415.13192554816,,0,-10.9784,0.1038,49.0846427621,,-0.00143529817,-4.3552,-0.0792,27.2374,,-57.7337,6.6086
SH600891,2025-09-30,-74.645921210142,1392.4703,,1665.6385,-5.2316,0.1939,2318.99600114736,,0,-6.9214,0.1621,51.2947895396,,0.083232444831,-5.2316,-0.0955,34.3182,,-44.4936,7.8675
SH600891,2025-12-31,10.475997118559,1472.9951,,1724.1379,-6.7427,0.2444,2390.20397137602,,0,-15.1319,0.2088,52.3994323254,,0.08715180536,-6.7427,-0.124,46.679,,-44.4871,7.7122
SH600891,2026-03-31,-0.212789589262,1243.0939,,1470.5882,-1.0876,0.0724,2017.74912199092,,0,-3.2492,0.0612,52.599561265,,-0.00716428239,-1.0876,-0.0199,15.5079,,-24.3045,5.8035
