instrument,datetime,inventory_turn_days,asset_turnover,profit_growth,revenue_growth,ocf_to_np,roa_alt,roe_weighted,current_asset_turnover,net_margin,roa,eps,equity_turnover,asset_turn_days,inventory_turnover,ar_turn_days,current_asset_turn_days,roe,gross_margin,fixed_asset_turnover,ar_turnover
SH688696,2021-03-31,124.1722,0.2451,106.8664,62.3177,0.686,2.1484,6.66,0.3326,10.9801,2.1484,1.7892,0.5066,367.1971,0.7248,6.9976,270.5953,3.67,33.9508014585,,12.8615
SH688696,2021-06-30,140.636,0.4825,98.0638,47.4808,0.4787,4.788,10.1,0.6582,11.426,4.2755,3.8543,1.041,373.057,1.2799,7.6879,273.4731,7.84,35.3691382242,4.9582,23.4134
SH688696,2021-09-30,140.2233,0.7301,74.9894,41.6497,0.2252,6.3089,14.21,1.0366,11.3553,6.3089,6.0048,1.5789,369.8124,1.9255,7.9563,260.4669,11.69,35.6335519387,,33.9354
SH688696,2021-12-31,116.9971,1.0591,79.7729,42.7792,1.1089,10.129,21.22,1.4836,11.9747,9.4052,9.67,2.2788,339.9112,3.077,6.9267,242.653,17.51,35.8827882741,9.1881,51.9728
SH688696,2022-03-31,143.5636,0.1962,35.7747,24.3171,-1.1204,2.3441,4.3,0.2633,11.9921,2.3441,2.4293,0.3582,458.7156,0.6269,7.9156,341.8154,4.2,37.7933656672,,11.37
SH688696,2022-06-30,150.2881,0.3963,39.7763,20.7164,-0.4066,6.3801,9.34,0.5361,13.23,5.2472,3.8481,0.7186,454.2014,1.1977,8.5832,335.7583,9.27,37.519047975,2.3826,20.9711
SH688696,2022-09-30,170.4976,0.5655,9.6972,9.0174,-0.8552,6.5178,11.44,0.7664,11.4261,6.5178,4.7051,1.0032,477.4536,1.5836,10.853,352.2965,11.05,36.9987236647,,24.8778
SH688696,2022-12-31,143.1355,0.8099,3.64,4.5733,-0.1177,11.0684,17.15,1.0918,11.8678,9.4796,7.1585,1.4311,444.4993,2.5151,17.5457,329.7307,16.0,35.9755204917,4.5411,20.5178
SH688696,2023-03-31,191.1234,0.1633,-57.1954,-12.7548,1.5723,0.939,1.65,0.2189,5.8836,0.939,0.7428,0.2784,551.1329,0.4709,23.236,411.1466,1.63,34.8570282908,,3.8733
SH688696,2023-06-30,207.9242,0.3067,-65.7021,-20.1018,0.613,3.8676,2.94,0.4145,5.6792,1.7356,1.3198,0.5193,586.8927,0.8657,22.2648,434.2581,2.97,34.4536798736,1.4608,8.0845
SH688696,2023-09-30,209.9207,0.4517,-73.9855,-15.9831,0.3321,1.5757,2.75,0.6082,3.5379,1.5757,1.224,0.7716,597.7419,1.2862,25.6121,443.9329,2.75,32.8134021675,,10.5419
SH688696,2023-12-31,168.028,0.6545,-76.0909,-15.768,3.1573,4.723,3.86,0.8807,3.3686,2.1462,1.7115,1.1365,550.0382,2.1425,27.38,408.7658,3.87,31.3443873279,3.2228,13.1483
SH688696,2024-03-31,160.0854,0.1501,-72.7188,-6.5856,10.2957,0.2619,0.46,0.202,1.7183,0.2619,0.2026,0.2684,599.6003,0.5622,19.5444,445.5446,0.47,28.0526126467,,4.6049
SH688696,2024-06-30,163.1913,0.2937,-95.8336,-1.658,44.4017,3.3559,0.13,0.3952,0.2406,0.0725,0.055,0.5299,612.8703,1.103,20.4371,455.4656,0.14,29.0757878388,1.4865,8.8075
SH688696,2024-09-30,172.8553,0.4206,-147.3604,-5.7965,0.022853046393,-0.7704,-1.34,0.5661,-1.7787,-0.7704,-0.5797,0.7493,641.9401,1.562,20.6446,476.9475,-1.36,28.7705096706,,13.0785
SH688696,2024-12-31,155.7093,0.6246,0.0459,-4.2726,1.9209,6.0841,3.89,0.8432,3.5206,2.2536,1.7123,1.1226,576.3689,2.312,21.7276,426.945,4.08,31.1920310276,3.1966,16.5688
SH688696,2025-03-31,164.2036,0.1518,339.7431,-1.8948,-2.4063,1.165,2.11,0.2059,7.702,1.165,0.8911,0.2726,592.8854,0.5481,21.757,437.1054,2.09,34.0080606524,,4.1366
SH688696,2025-06-30,172.4964,0.3015,2197.0507,1.6254,-4.9795,5.8862,3.01,0.4139,5.4385,1.6174,1.2631,0.5562,597.0149,1.0435,25.8836,434.8877,3.06,33.2804915368,1.5651,6.9542
SH688696,2025-09-30,179.2472,0.4327,297.491930135513,1.9949,-6.4116,1.4553,2.74,0.5962,3.4003,1.4553,1.1303,0.7973,623.9889,1.5063,24.2053,452.8682,2.76,32.4706897769,,11.1546
SH688696,2025-12-31,141.0879,0.6337,18.3148,1.8469,-0.6705,7.2207,4.95,0.916,4.0899,2.5212,2.0259,1.1618,568.0922,2.5516,28.7611,393.0131,4.75,32.200062989,3.2616,12.5169
SH688696,2026-03-31,187.3829,0.1411,-30.9231,-2.1422,-1.686,0.7686,1.66,0.2166,5.4367,0.7686,0.6153,0.2637,637.8455,0.4803,38.0518,415.5125,1.68,36.143661492,,2.3652
