instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
BJ920964,2021-03-31,,60.797347188373,0.0888,0.0398,30.1415184344,1.31,527.5498,400.7124,65.496078021405,1.1568,1.1568,1.3,0.1706,14.7927,,0.0851,-2.6167,1190.0590497345,0.2246,1057.5793
BJ920964,2021-06-30,,-6.8554,0.2675,0.0831,27.1367121812,2.72,353.0104,260.6052,18.1984,2.3187,2.3187,2.7,0.5099,10.1953,,0.2518,-0.7498,802.057237474105,0.6907,714.8531
BJ920964,2021-09-30,,9.2639,0.444,0.1694,28.0560477662,5.49,311.5624,247.298,18.6143,4.5645,4.5645,5.36,0.8666,12.3527,,0.4167,0.3113,727.380800977254,1.0918,647.9482
BJ920964,2021-12-31,0.5924,5.2181,0.7238,0.2227,25.8183024985,7.15,269.0382,198.6865,14.596,10.9684,5.6608,6.92,1.3381,9.8755,,0.6653,0.2512,607.6975,1.8119,541.1093
BJ920964,2022-03-31,0.0746,-2.0195,0.0896,0.039,25.0433044317,1.21,530.3477,463.9175,7.6574,1.0166,1.0166,1.2,0.1697,13.4631,,0.0839,-5.8048,1206.4343,0.194,1072.7056
BJ920964,2022-06-30,0.248,-7.7284,0.3015,0.0766,22.8236763919,2.37,323.2759,264.5892,19.519,7.718,1.9562,2.36,0.5568,7.871,3.8022,0.2783,-1.3676,725.8065,0.6803,646.784
BJ920964,2022-09-30,0.4151,-9.3243,0.5024,0.1536,22.8194260888,4.7,287.4175,236.2825,19.7231,3.8613,3.8613,4.63,0.9394,9.3556,,0.4682,-0.6438,650.4457,1.1427,576.6766
BJ920964,2022-12-31,0.6273,-14.818,0.7687,0.1897,20.8768000753,5.79,241.5459,196.6246,12.0375,10.4372,4.6027,5.65,1.4904,7.5083,9.2188,0.7087,1.3875,573.8881,1.8309,507.9723
BJ920964,2023-03-31,0.1136,6.2592,0.1384,0.0415,20.1777504295,1.23,311.9584,301.2048,61.2279,1.0095,1.0095,1.22,0.2885,8.873,,0.1292,-4.7031,792.2535,0.2988,696.5944
BJ920964,2023-06-30,0.2934,-4.6428,0.3635,0.0731,17.8803101624,2.16,247.7632,229.797,25.7114,7.6713,1.7307,2.16,0.7265,5.9705,4.3672,0.3344,-3.019,613.4969,0.7833,538.2775
BJ920964,2023-09-30,0.4152,-39.9575,0.5112,0.0922,18.5721878696,2.73,270.6224,249.8843,5.1435,2.1981,2.1981,2.71,0.9977,5.3426,,0.4743,-4.4291,650.289,1.0805,569.26
BJ920964,2023-12-31,0.674,-32.8185,0.8452,0.1274,18.4090921604,3.76,233.7511,186.7607,13.5864,7.9603,2.9,3.71,1.5401,4.4408,9.3616,0.7688,-2.3699,534.1246,1.9276,468.2622
BJ920964,2024-03-31,0.1115,-18.7508,0.1448,0.0337,18.4297830828,0.98,377.3585,294.4063,6.8527,0.7385,0.7385,0.97,0.2385,6.7469,,0.1288,-7.8349,807.1749,0.3057,698.7578
BJ920964,2024-06-30,0.2357,-47.8486,0.3183,0.0381,17.5766301265,1.11,355.6609,289.7618,-10.8692,5.7831,0.7836,1.11,0.5061,3.4934,3.3097,0.2711,-11.9772,763.6826,0.6212,663.9616
BJ920964,2024-09-30,0.3783,-13.9222,0.5189,0.0794,18.1288149153,2.3,333.7041,271.3023,3.6286,1.5674,1.5674,2.29,0.8091,4.4377,,0.4332,-6.0314,713.7193,0.9952,623.2687
BJ920964,2024-12-31,0.7691,-76.1203,1.0997,0.0304,15.4949250428,0.88,215.2981,144.5261,31.2179,5.4855,0.5638,0.89,1.6721,0.8082,11.5565,0.8773,8.7441,468.0796,2.4909,410.3499
BJ920964,2025-03-31,0.1153,-42.5009,0.1766,0.0194,14.5252591829,0.57,357.2846,232.6182,21.0482,0.3805,0.3805,0.56,0.2519,3.2048,,0.1315,-15.1613,780.5724,0.3869,684.4106
BJ920964,2025-06-30,0.2152,-47.0538,0.3381,0.0202,16.3642538889,0.59,389.1892,258.2126,5.8,5.8052,0.3786,0.59,0.4625,1.7482,3.5342,0.245,-30.5992,836.4312,0.6971,734.6939
BJ920964,2025-09-30,0.2927,-142.9119,0.4597,-0.0341,12.6085578024,-1.01,416.0888,274.0004,-12.9705,-0.6497,-0.6497,-1.01,0.6489,-2.1881,,0.3339,-0.424300613922,922.4462,0.9854,808.6253
BJ920964,2025-12-31,0.6866,-310.9642,1.17,-0.0642,13.5388849081,-1.9,261.4949,112.8668,4.7773,4.0831,-1.0535,-1.93,1.3767,-1.6272,12.0314,0.7768,-0.014841597317,524.3227,3.1896,463.4398
BJ920964,2026-03-31,0.0868,-41.2275,0.1567,0.0114,17.1000645869,0.34,542.4955,195.5247,-13.5477,0.1915,0.1915,0.34,0.1659,2.1787,,0.098,-19.7638,1036.8664,0.4603,918.3673
