instrument,datetime,asset_turnover,profit_growth,equity_turnover,eps,gross_margin,roe_weighted,ar_turn_days,inventory_turn_days,revenue_growth,roa_alt,roa,roe,ar_turnover,net_margin,fixed_asset_turnover,current_asset_turnover,ocf_to_np,asset_turn_days,inventory_turnover,current_asset_turn_days
BJ920278,2021-03-31,,244.6454,0.2362,0.1225,26.3165004049,3.58,47.8138,98.6842,109.8218,2.9185,2.9185,3.52,1.8823,15.1589,,0.2329,-0.9696,466.917361476601,0.912,386.4319
BJ920278,2021-06-30,,9.4687,0.5355,0.1345,24.0338680564,6.28,45.5143,81.915,18.5512,5.1621,5.1621,6.47,3.9548,12.0175,,0.5206,0.6299,420.066549020345,2.1974,345.7549
BJ920278,2021-09-30,,-11.3165,0.7548,0.1912,24.1866828505,8.99,48.0769,96.1538,0.6,6.6257,6.6257,8.96,5.616,11.9576,,0.6984,0.176,464.601194456785,2.808,386.5979
BJ920278,2021-12-31,0.8536,-30.0723,1.0999,0.2159,23.2473549969,10.27,52.3461,83.8926,-3.0164,15.5026,7.863,10.52,6.8773,9.4307,,1.0593,0.4979,421.7432,4.2912,339.8471
BJ920278,2022-03-31,0.1607,-42.8974,0.208,0.0437,23.2911218539,2.26,86.4803,128.0956,-14.214,1.6512,1.6512,2.24,1.0407,10.0904,,0.2056,-3.5302,560.0498,0.7026,437.7432
BJ920278,2022-06-30,0.328,-27.0093,0.4326,0.0981,22.4942038297,4.72,84.2657,117.0503,-19.0157,11.7356,3.5295,4.67,2.1361,10.8313,2.3039,0.4175,-0.2797,548.7805,1.5378,431.1377
BJ920278,2022-09-30,0.5013,-16.8501,0.6406,0.159,23.0698598095,7.43,83.1409,117.3607,-15.1553,5.9605,5.9605,7.31,3.2475,11.7187,,0.6474,0.3499,538.5996,2.3006,417.0528
BJ920278,2022-12-31,0.7021,-8.8192,0.9013,0.1968,24.4725048871,9.27,74.6423,104.6877,-15.8502,16.1963,7.1785,8.96,4.823,10.2186,4.9066,0.8987,1.5023,512.7475,3.4388,400.5786
BJ920278,2023-03-31,0.1627,59.861,0.2012,0.0699,29.0766279649,3.11,61.9664,112.6831,4.3489,2.4817,2.4817,3.06,1.4524,15.4583,,0.2147,1.6267,553.1653,0.7987,419.1896
BJ920278,2023-06-30,0.3456,14.6218,0.4187,0.1125,28.3467802197,5.02,66.5656,102.3483,0.7052,14.9627,4.432,5.24,2.7041,12.3281,2.3571,0.4638,0.624,520.8333,1.7587,388.0983
BJ920278,2023-09-30,0.4994,-6.0927,0.6155,0.1493,28.0297427521,6.76,67.7405,105.3864,-0.2914,5.5804,5.5804,6.84,3.9858,11.0369,,0.6633,0.9007,540.6488,2.562,407.0556
BJ920278,2023-12-31,0.6766,-8.518,0.8453,0.1801,28.2280648835,8.19,74.8472,104.7029,-2.8704,16.5423,6.4584,8.13,4.8098,9.6245,4.8842,0.9211,1.0737,532.0721,3.4383,390.837
BJ920278,2024-03-31,0.1364,-68.3894,0.1685,0.0221,25.6098715706,0.99,104.3357,119.3001,-17.0814,0.8158,0.8158,0.99,0.8626,5.8931,,0.2009,-5.8254,659.824,0.7544,447.9841
BJ920278,2024-06-30,0.3007,-39.9527,0.3818,0.0675,25.5836447672,3.01,96.1795,110.0379,-8.0148,13.1585,2.4169,3.1,1.8715,8.0477,2.2645,0.4478,-0.3259,598.6033,1.6358,401.9652
BJ920278,2024-09-30,0.4712,-29.9905,0.6011,0.1045,25.0682522602,4.7,80.0735,105.7911,-1.4381,3.6398,3.6398,4.71,3.3719,7.8396,,0.7071,1.0561,573.0051,2.5522,381.8413
BJ920278,2024-12-31,0.6755,-13.2525,0.8726,0.1562,25.2974782733,7.0,87.9593,92.1447,4.6587,15.8125,5.1911,6.89,4.0928,7.9773,5.3912,1.025,0.4741,532.9386,3.9069,351.2195
BJ920278,2025-03-31,0.1122,61.4386,0.1515,0.0357,27.1009662284,1.57,105.5718,130.4159,-7.4168,1.1216,1.1216,1.56,0.8525,10.2759,,0.1754,10.2091,802.139,0.6901,513.1129
BJ920278,2025-06-30,0.2385,-17.4211,0.3364,0.0558,25.5559957389,2.47,87.1249,118.3899,-9.7245,11.783,1.6675,2.53,2.066,7.3616,2.1175,0.3843,13.1466,754.717,1.5204,468.3841
BJ920278,2025-09-30,0.3925,-4.8458,0.5529,0.1003,26.0011338503,4.41,86.5496,106.0279,-7.7563,3.0526,3.0526,4.62,3.1196,8.087,,0.6446,7.5549,687.8981,2.5465,418.8644
BJ920278,2025-12-31,0.5292,-30.0822,0.7648,0.1101,25.7153664493,4.93,80.9444,101.3856,-12.9158,13.5671,3.1787,5.06,4.4475,6.4048,4.8573,0.8768,7.9693,680.2721,3.5508,410.5839
BJ920278,2026-03-31,0.1049,-89.3708,0.1603,0.0038,21.2086522104,0.18,49.5677,114.3002,0.9775,0.1167,0.1167,0.18,1.8157,1.0817,,0.1862,-9.9183,857.96,0.7874,483.3512
